row ID	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
1291	1794762.109	81271.8042	1543669.345	224195.5041	278799.1758	50132.13242	434574.2416	280401.4729	998794.5904	322180.9619	461382.4237	447498.15	2682662.195	1507916.39
1292	1362347.578	686605.2871	1103849.87	427605.5784	451020.7932	442486.2366	1018208.039	1211300.914	991377.2724	1257574.95	1373575.764	895814.5863	1320081.611	1310835.901
1293	664746.8956	881007.5238	996155.5482	581019.3298	382505.9578	390890.6112	803125.3297	1654980.371	987816.0705	1286714.354	1435398.876	959742.704	1944491.066	2252140.263
1294	4022074.454	2779008.644	2038601.003	259215.9444	189849.1725	155934.3495	2446958.017	6391516.575	6266704.757	5520276.37	16200000	1919882.065	11100000	8473630.203
1295	800668.3418	605321.9711	472150.8713	264503.3397	290011.3785	282521.6881	581106.8713	544456.5168	593365.6272	409880.6422	367012.06	347367.4444	322987.8441	743019.0793
1296	5609910.202	3035189.323	2999201.356	1678226.939	2238679.969	692412.9464	3594844.024	4033594.164	4447414.007	3102338.712	3070861.993	2660991.137	3332925	3553249.204
1297	1323377.783	1176080.597	896455.1209	426186.5351	747811.3278	222420.5549	1289898.686	2231873.834	3006731.573	1041841.995	1788360.76	3083886.258	4731001.828	3870889.88
1298	46056.19321	131451.9507	1154212.099	489649.7767	365469.0335	155836.2407	909746.1413	36246.06336	27089.04121	20498.96971	35613.83317	47294.79812	20643.49959	11301.73103
1299	6719485.451	1531477.679	511532.5436	400350.7505	247156.1946	153373.8003	482481.6296	3887592.736	1428951.77	1938871.895	15800000	657009.3935	15400000	11500000
1300	440267.7109	504351.2527	459804.3704	298967.7795	335064.472	385963.4235	692469.3763	740185.0217	572865.6864	554606.0895	668120.7156	526075.4086	1010580.414	828364.4071
1301	291049.2982	451159.7382	356665.8858	191749.7286	126571.4435	48864.05773	349379.8891	763183.369	418532.286	306913.0852	396963.6773	392096.8205	600927.0021	673666.9152
1302	524837.3933	179750.3295	292796.6111	63422.36619	302546.0243	114161.1063	170469.7505	1292691.524	1832690.92	607587.4519	1346510.682	1210642.948	2048716.595	2078643.899
1303	169851.0343	979621.913	942228.6003	507930.7334	310936.2834	168567.1107	150687.1063	223756.5044	323631.2637	390932.7144	427759.54	164832.9066	312248.8244	343954.4195
1304	1657509.811	451983.3876	676946.5994	366924.3804	341487.3822	232264.9492	615801.3797	2819487.709	2504463.658	2508228.724	3285724.266	642295.6634	1536890.88	2452832.461
1305	1539799.901	1142684.207	956470.1314	684560.6646	319024.1019	419793.5	1879908.064	1523136.787	1215806.72	1109081.742	1111668.236	1413193.986	2763555.829	2282594.844
1306	1090498.393	817881.4909	401703.0753	184115.3211	446078.7609	194632.0174	228727.1235	1487907.288	1402371.736	781690.8689	1045440.713	1372534.432	1460128.966	1575445.644
1307	1250578.254	475303.0987	461231.846	332999.6109	461122.5698	470527.3918	1194070.389	1586420.341	584414.6218	1583859.176	2261474.773	2089693.251	3924804.155	3398940.445
1308	1987819.672	2334961.805	3054183.251	803157.2781	429425.8566	156645.9907	2506734.663	8515428.708	4610014.257	2834984.142	4672700.071	4951266.291	8014064.01	6119976.369
1309	461415.1385	1355063.954	348602.8344	28415.84142	100019.4742	152710.0625	113228.1283	1051527.991	824020.0649	2814140.982	1208947.955	1237469.425	778521.5491	1394355.134
1310	1666481.808	219950.0683	654192.5362	127539.6231	491164.0458	543328.6465	48843.13046	132763.5866	275838.257	855015.5817	254644.0722	2114728.828	483989.1867	1053633.014
1311	1396242.507	1516253.746	1610989.759	465842.3253	299923.647	399061.8905	1248964.68	1966892.333	1553963.324	1643673.868	1993486.453	1709440.706	2138322.32	1730143.105
1312	1070254.214	944108.6691	927786.0752	327339.8774	279612.0954	117587.6998	1158488.24	1142574.385	980485.1307	1202966.151	1831062.737	735000.4904	1335563.915	2788042.217
1313	490844.412	743535.0451	363540.063	103678.1122	245381.0573	412974.0784	448624.3408	1050290.42	700500.725	620474.6243	1394679.959	908108.174	537288.5618	1027575.791
1314	208228.8299	1055569.112	252567.5065	23177.39853	58212.57939	149823.3543	73973.74369	492202.8876	351808.2885	830159.9054	776319.3687	491092.2079	260749.5656	361363.6877
1315	65350.94983	42265.79812	395270.5052	53286.69839	13767.20352	11571.49831	78745.94033	721009.8505	2359513.224	1567745.755	890314.1931	3456364.885	2525955.71	3583802.423
1316	365675.9743	498041.9006	537779.3183	294569.7633	270732.8261	97592.3005	845707.9402	807688.0291	589553.6829	540428.671	682514.1588	711625.4235	1124748.938	647233.1039
1317	171279.5014	72685.85369	36408.70354	105525.4502	44963.53253	21158.20547	235122.4375	186130.1145	39539.61057	39576.26373	38187.07384	516601.7655	26500.21255	4216.514974
1318	356599.6132	132775.7376	284492.3351	261607.2035	180661.5528	456582.4316	242461.3212	414226.82	431645.2958	353770.4585	268680.3245	462699.1035	552988.7742	649329.725
1319	420127.8048	980097.9588	316413.3038	24441.0298	101680.1264	156330.1324	241171.5879	836369.719	730389.4548	1203659.329	837016.9529	849361.3651	599019.9435	921146.4537
1320	150041.8645	93135.95509	71439.08823	89953.6612	139612.2672	171996.289	176973.8132	306408.6285	240773.7442	231445.8184	524986.8885	405658.7579	545760.9503	645015.5617
1321	917559.7704	456280.8843	381482.171	137880.6394	220345.6325	208145.9555	380529.2797	1484612.401	1060519.071	779943.5254	1126404.243	991169.7316	1216148.62	1460761.174
1322	486872.9506	449142.8007	491538.6999	479980.9549	197930.7982	377940.5398	368319.3576	186474.3286	170056.8963	457706.5137	483256.5434	350688.1564	873365.5155	475715.566
1323	325107.109	346218.8651	65649.83309	313430.7769	459323.8925	671218.1617	742426.2174	619589.5827	246456.14	600265.9748	743726.8347	663476.9225	1068806.276	933203.2495
1324	588605.2712	740843.5623	433957.0357	286514.247	195400.7373	114611.0593	558405.0337	2330788.47	653146.4407	583308.5129	762301.8698	724007.4157	875071.8204	969033.7317
1325	917303.6677	531431.409	292463.2609	114120.6965	183377.0377	313565.0669	406617.7553	1917078.942	1585546.081	1011304.348	1240072.085	1141546.916	1257667.448	1558278.581
1326	1497415.429	879439.6546	1400339.852	491014.6684	456797.3764	517660.6611	1135220.63	1279135.769	1444643.961	1491561.016	1912967.895	1746186.195	1609499.451	1964174.712
1327	188196.8655	65475.48198	56887.12153	66382.26216	10289.92891	5455.478819	192593.6192	83093.00365	35257.95027	18009.96183	32190.49919	397330.6372	17486.14116	23003.81954
1328	1959351.48	67573.26764	990777.3901	128294.6839	176576.4856	347361.1058	207671.5627	894293.6308	394376.4482	2414132.251	2078637.927	1409286.291	811821.0484	451007.015
1329	368813.5971	415549.5356	247657.2878	137132.6564	273670.427	332912.1196	395209.9572	1276715.565	798305.0176	450238.3852	582715.3343	1178745.019	2222613.849	1469357.839
1330	2086034.479	124922.534	1235339.098	314237.4051	252318.2791	418646.7104	195055.6154	861581.9771	545814.6954	2612921.431	1232823.179	1548603.607	1273180.348	869718.6824
1331	160873.4686	36102.90964	29849.69355	23559.10491	13173.98247	10274.99477	111720.3474	180269.3003	16119.33181	12782.28381	15356.54591	215097.7414	29452.62971	11099.14494
1332	500331.4907	176418.8206	298555.5512	464126.456	401149.2374	479882.7804	547654.6562	507301.3886	575989.7006	633327.0843	431619.3144	415849.2678	602454.9751	865955.889
1333	699810.1717	463185.3875	327129.4999	89406.4618	192115.9098	99781.22744	460468.2651	2277002.711	1233575.139	761507.0173	1993776.609	675665.698	1927568.836	1918260.739
1334	2149594.053	1126976.989	1691012.897	332995.0697	462361.524	73346.27523	1527078.897	1817356.137	1400240.628	2490712.977	3480251.049	2046578.543	2143059.683	3038501.654
1335	346890.1807	26371.16925	410450.2114	403301.654	285374.697	6915.250976	78313.86842	114065.715	546649.7697	106572.6551	183596.538	67617.15162	296789.7242	141085.035
1336	430544.6404	801313.4881	1222181.021	938758.4373	610674.826	690967.7059	4316474.352	3044218.179	1131248.07	1289258.552	2046311.446	2058633.8	2310488.727	1814884.036
1337	1741191.834	656069.813	1175110.267	788419.6819	444736.1771	565174.3251	1459372.759	1650660.927	1545636.38	1408466.046	1491193.057	1564057.672	1692791.369	1809641.31
1338	1597609.569	1637448.405	1795113.167	381131.9958	569673.327	430631.4982	1422009.505	1982922.726	1702275.02	1832172.337	2369240.256	2073224.504	2339358.009	1946756.914
1339	1262242.969	252841.4267	523148.5521	345919.3505	63935.06828	68773.06682	308667.2648	3796288.534	2689514.974	1690497.323	1324356.79	2442136.853	1641498.213	2974791.327
1340	1192699.946	1965758.649	1054868.565	646869.3521	757442.0565	941534.2267	1629317.21	1753024.675	1447173.238	1015937.276	865559.3023	1028998.905	927683.8552	1615679.88
1341	1579576.423	790082.3364	722774.6317	261237.839	360599.6012	208392.643	738457.0208	441855.5906	486170.2287	695095.4131	606382.6185	266528.0802	696995.0654	853190.7207
1342	748303.8046	1582400.555	689849.5966	75037.45412	266305.8841	405274.973	516150.9879	1590260.396	1426080.496	1778898.095	1763477.319	1380113.18	1281604.063	1684165.518
1343	706870.5466	617332.936	563316.9964	242765.2657	345656.2575	349108.291	575659.8256	1103252.83	1034519.538	732515.7038	455939.6629	1154319.326	718542.8491	649088.6322
1344	1691758.965	400053.3483	738088.8746	335621.5259	91572.41089	74965.44362	383638.0164	5084701.768	3624874.975	2142624.124	1669445.447	2725668.752	2514948.987	4427548.951
1345	1e+07	648618.2158	3161717.559	291912.4574	495931.087	303289.313	5829010.25	491263.2228	2295503.25	3595475.167	4582946.565	360104.3056	4283352.09	6023823.435
1346	1528929.564	310483.1332	542740.64	123930.0956	248018.279	401432.3408	683349.9065	1431664.561	1185345.576	647699.1983	608877.1892	1382107.345	2271480.679	2113338.331
1347	4971702.935	917411.1758	1391671.234	1961553.145	1439783.403	1077313.343	2971447.196	1678303.465	3313064.033	3719101.751	4253875.424	3063200.822	4346022.087	6193385.066
1348	386360.1345	352373.3873	215047.8515	175802.5242	188758.7884	213508.3064	834040.8419	896402.4072	371508.6672	588461.8538	549994.2647	470229.9628	327187.6995	569002.9047
1349	1824801.906	1109862.511	1457687.795	529036.2744	490372.5309	538058.3652	1058469.091	1433690.711	1402782.829	1377092.836	1715842.707	1455190.937	1602523.06	1685927.792
1350	1838270.104	223741.9417	662302.4718	155999.379	50602.23203	514663.7972	334913.9568	875106.6462	1663988.315	1846269.439	1166723.901	1637276.83	1229578.503	1124684.12
1351	1697403.478	1067948.345	939436.2525	276039.5397	656506.556	528224.505	844915.9855	1446720.743	1607968.961	1225468.618	1603292.939	1255560.783	1494946.834	2230520.043
1352	984154.6114	146984.4798	451769.974	161219.7148	210611.1837	239022.8394	260815.2575	598803.5814	948854.7842	877195.6935	1987763.651	999501.1206	741887.8477	757161.8819
1353	399528.2171	262894.528	169841.0245	120811.7516	189834.1556	106338.4104	262653.6071	547724.0705	609967.9588	518353.7754	488750.8045	344153.2529	685405.7298	481771.2107
1354	509309.1925	149652.5859	348282.4045	176596.5911	129196.6952	291727.0287	435485.7815	703263.2228	540176.3745	336392.2945	376241.5024	360470.1814	994646.742	512695.2644
1355	1126699.432	1481178.401	1554226.249	852438.766	799813.5037	724170.3298	1699148.758	2045960.545	1945575.412	1964925.659	2484369.168	2193923.817	2643363.505	2299692.33
1356	1121644.618	647274.5284	732825.1752	277875.7178	611597.5729	355733.1635	718503.4263	1550261.322	1626877.176	838592.3902	1172911.517	1327806.752	2507966.563	2165085.912
1357	0	0	532117.5393	1062816.605	0	385710.5705	1396729.449	720959.3236	0	0	220269.6584	0	3679286.85	1026413.361
1358	3856518.456	1847294.5	3323395.31	1559427.919	560678.8832	413128.6831	2392404.157	4556460.984	4080441.294	4368603.057	4726320.21	4794795.35	6962915.192	5586903.49
1359	228942.8546	434318.732	456133.1666	244054.5814	236519.5206	108808.8206	252678.8526	913305.664	246146.0289	498445.7816	476813.9537	170228.3785	357247.1832	413284.0164
1360	147353.876	380625.3098	106435.8956	190498.8703	146119.5679	1636088.921	89804.65863	1899366.761	177206.2257	162697.9899	156822.8706	361009.0558	489529.8103	285534.852
1361	446809.2905	411666.3432	762117.4307	523620.6255	445620.0256	1469823.366	516627.5016	2196512.267	605947.0536	512800.4246	677419.6369	825704.5805	1151566.391	746324.2414
1362	1252266.748	83714.89298	835673.3152	91359.28848	28794.52788	4948.741026	280192.8056	2612.993683	143025.8646	314574.8421	320002.8773	2590.396434	104480.4669	33679.12191
1363	2158769.21	560820.8906	983253.8529	450082.5213	1045520.279	1244339.119	514498.5437	1806821.144	1078030.366	525595.5396	928545.3871	896090.0387	707070.7665	1879093.653
1364	102050.5216	79922.24691	79233.75858	46054.03579	50268.45089	40515.33084	92883.84636	102773.6823	135705.3294	73701.12403	121889.382	76608.85563	179092.3871	116015.7233
1365	219527.4633	201510.4414	218966.0592	168538.4351	107697.6405	98109.69511	155579.5649	172685.1324	465737.1829	254868.7698	286007.6709	175445.0307	493377.9121	113090.1424
1366	153325.098	119025.7204	119573.3692	71121.85088	65636.16983	47953.9191	146030.8076	166155.0489	221129.9989	103859.2578	208087.5386	122051.2994	250391.9263	210261.7821
1367	0	6061.475787	1021.010554	2020.047179	2326.133008	6257.351813	562.7233772	0	0	0	0	0	0	0
1368	25636.58718	19377.85271	24292.01781	2564.171124	5452.935858	13401.35324	8882.356237	51172.46589	17171.61644	12597.14688	8416.832028	9756.188068	6536.44037	8754.46689
1369	16130.41	20139.84908	24127.72112	2749.484702	6051.034356	11783.38087	4187.205287	12102.52635	11642.25196	7716.862063	14379.80666	5525.293026	16428.5602	14021.02444
1370	861.7617867	0	11622.14033	901.1595702	450.3647712	1240.69614	848.6473528	1119.056306	3163.661578	0	1356.065797	2059.394267	1200.711196	2599.507383
1371	98376.70469	722107.5065	335479.5117	83436.11678	73379.89431	47453.46111	113907.4535	155369.2602	222161.804	123224.64	161452.1363	87416.37706	299282.1744	164690.0102
1372	287429.9995	513425.2003	469614.2005	72897.2155	174566.5738	361089.8448	229681.4631	785282.901	668673.6915	689986.1078	704936.0023	313430.2185	371887.5295	364196.976
1373	154032.5087	597897.8438	304105.6883	90791.97922	60884.1615	47167.60416	115815.2739	243374.9744	192568.2158	144663.4146	159275.6387	88184.10369	343300.8834	166426.6833
1374	72391.45598	106533.8379	89248.75181	43178.8675	35536.23458	24342.36164	68403.82237	129605.9799	99177.21925	100342.3463	119261.207	43166.54645	99887.07993	115139.5771
1375	43822.54604	24001.75018	84883.62412	63475.46706	56448.57578	38933.50073	24953.92615	7563.217328	18193.41502	5660.262663	10135.23109	3239.816835	43511.21859	18259.34913
1376	0	0	669.8504381	0	0	0	0	0	0	0	0	0	0	0
1377	0	0	0	0	0	594.4939488	0	0	0	0	0	0	0	0
1378	8458.305259	25556.88249	21165.04682	29229.98376	14468.10748	17581.1245	5772.852662	4245.272899	3429.379726	7052.50918	4216.100177	5305.745053	6032.62926	5264.26596
1379	2628.912223	2343.746961	2225.606732	3055.450024	1307.602582	2036.244025	1904.908345	4133.591553	5143.655199	3499.811809	4979.64775	3256.646175	9696.827196	2076.64889
1380	177798.3126	285857.6169	216930.5897	87926.45713	61790.05661	56976.49439	129601.6547	342769.322	144845.0185	138235.8617	251793.9692	99399.76092	265204.5888	208516.5954
1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1382	0	0	0	0	0	0	0	736.9456497	538.0059367	0	0	0	0	0
1383	232738.5863	651973.2597	253714.9965	133825.2817	80281.43165	275176.1252	62415.4577	774684.3509	208482.4282	240639.9024	511094.8487	177041.0604	142221.3519	220594.4206
1384	8046.390072	219771.8493	75273.67586	6707.768076	4310.509338	60303.87649	10451.05871	158248.8173	82917.61163	38694.11951	40720.75943	51715.70191	84695.64548	466561.0963
1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1386	116221.1895	167109.9801	122243.7868	32045.75254	35411.00425	0	94645.9623	293467.4474	200060.9749	162250.1846	399525.161	133246.1378	563468.5959	188980.6038
1387	26743.85127	127842.8082	73061.94317	11646.26274	11774.96677	16798.98106	11651.61352	26348.89041	63173.56139	42462.04097	20571.23538	30209.39249	93439.74446	28151.18467
1388	536038.147	893843.4143	979735.8593	726557.5825	456520.3649	496320.6889	356613.6695	641449.4993	1491841.504	773019.4821	907405.1433	572888.8138	1177115.976	398474.1339
1389	302928.767	288467.1135	215396.7674	131071.7463	128042.9857	118594.6025	166491.5457	434318.419	725014.4647	222548.81	312210.1624	241032.8977	489451.2459	426108.2474
1390	107573.0633	145674.0574	207864.372	105954.6034	113146.2502	60646.9669	132663.3084	547451.8084	361888.6412	173821.4621	174091.3502	256328.7445	441737.5465	415796.7065
1391	4312022.502	2156941.117	985933.7915	272474.4782	360603.4115	372094.4002	1118244.025	6380089.113	5087097.983	1528625.267	6492296.28	4258564.599	7432886.558	6192191.566
1392	435919.1127	300525.1535	457624.4341	818961.9487	749058.5536	316963.2652	607617.6423	542578.0958	2839111.136	882494.9773	625067.8835	518398.404	1011770.277	1191464.035
1393	242453.4661	373296.962	133645.036	67259.04827	51442.24108	76014.65821	180897.3124	466258.5126	200678.5271	154071.1491	465062.8182	149524.0673	599317.684	664178.6245
1394	2517.97296	4033.983941	2993.109533	615.9159137	0	0	2040.596154	11920.96907	1175.107316	3521.777682	16278.72239	16138.27837	6026.696383	1331.134838
1395	2073469.787	1417096.576	2746790.447	7028192.126	1863471.698	2843877.531	4246726.658	1615205.888	1583947.213	904728.0245	1255639.574	1158285.766	2365775.336	1361631.522
1396	9997.463623	83569.65432	123060.5974	10894.08064	3977.469749	44440.39196	9843.806038	37269.55821	51061.56623	60753.68018	67750.76465	35801.96185	36058.11751	76256.08055
1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1398	6036.471398	3169.987036	9687.849294	3743.21674	677.5586394	2829.837021	8142.253799	8458.797697	2176.142972	9184.438789	7546.389646	8696.016855	2539.926657	6419.377371
1399	121024.7528	66024.85763	33999.8869	40265.25423	63394.51823	41615.38979	98167.20566	200271.4238	86595.88112	70109.68614	80466.74348	125009.3953	264657.3074	166004.8547
1400	32548.99398	39056.23445	47321.13487	15916.49613	15395.39068	278646.1555	6977.323765	73388.48198	94421.94253	263649.938	73922.48178	86026.50469	61756.65861	228095.8689
1401	0	0	676.2374848	447.095059	725.36401	0	452.8522037	616.2622934	593.6477209	650.4331295	0	480.2305027	799.9225323	0
1402	81999.64144	36341.57414	103815.3188	138579.7127	126372.0899	101302.3055	65784.16081	91149.96761	330964.8938	104802.8142	122946.8857	109213.1352	191950.7824	134914.2138
1403	0	1326908.064	337896.758	1623.82726	21703.54685	21892.2272	425.1206612	2328.451765	818.2293777	166483.7545	375920.2711	2230.222945	3336.217437	2106.092154
1404	3038.907259	4147.139682	4925.420174	4217.886382	2561.041656	12575.04209	4199.32816	4168.177506	17434.6781	32722.3392	12525.48507	35345.92558	7845.633748	11317.293
1405	6116.672237	14724.29568	10348.60629	4253.59858	2430.789841	11550.56586	13180.22178	15462.54442	20796.78899	9319.989751	9025.129661	11084.65085	19052.50501	5380.913724
1406	139052.798	103081.5444	110821.4692	231775.5368	193524.0835	101662.5464	179822.2965	275968.2927	176718.3483	345576.4891	212430.3478	223006.2068	289076.0826	487507.1958
1407	0	0	2069.262475	564.780309	0	0	0	836.2777183	2461.869642	605.4612818	1024.370722	710.0924926	0	771.3140759
1408	262044.2262	171892.8544	316800.5143	104504.231	83798.57591	206120.3985	215657.168	603329.3444	481889.5356	455065.1371	324276.072	490621.3435	817306.777	604205.274
1409	105162.9417	152361.4758	114889.6756	27412.21712	10441.23256	1371.211466	80235.88211	292513.4941	170915.5403	155337.3172	435809.3535	113381.1909	590109.7402	244897.2182
1410	195198.1434	825756.0072	457766.5697	223261.8697	220749.1761	94145.59685	181071.35	73630.36141	152278.0428	136161.1551	254043.5689	57425.11123	93123.97059	131552.1584
1411	14299.92243	144502.7082	89854.71362	63108.68278	33860.51693	40644.36269	25326.12334	38830.75068	9138.902389	11675.03589	23492.97558	10503.20214	56716.1868	20922.73267
1412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1414	34728.09374	115238.6977	66634.18961	52489.02862	265884.2112	1216521.31	425546.8983	6375.63998	6304.140706	14664.21395	15938.885	37323.12454	14860.67366	9690.653477
