row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
622	41484.53363	442128.6759	23751.29636	3148667.407	1196639.231	6925.129077	6183.149383	45454.98606	14851.13517	19764.39348	117681.5621	245786.7862	34437.43447	2412338.822	1029368.517	59326.56897	693527.8771	902400.3194
623	1376.161694	108990.2752	5348.102456	1370937.12	460672.25	1178.02333	2270.569968	5688.012479	40636.51614	0	234685.9827	300651.5154	7574.691176	384058.9084	363964.3466	5663.839853	288414.1955	110583.9604
624	29902.5766	2794326.834	2710616.728	5243652.598	5348274.424	308884.7137	75667.85522	7810.661474	2958188.599	3118914.17	257731.2129	2843239.341	430483.6364	1460442.979	183885.0415	5000477.849	596870.5379	3690000.23
625	39539.2342	0	11458.08447	841.8039369	123429.9827	1767.108519	3215.094432	25961.14854	2165210.699	893280.0008	1865723.967	2363917.54	351494.6781	7248397.557	1668896.484	39100000	972064.9786	602944.8945
626	634.0870792	61179.27794	3900.172284	532273.5692	647299.4604	2362.597203	1747.145349	871.3743702	51628.35271	11485.79135	81865.52339	110897.3081	9741.869261	290146.9364	214990.7873	12449.27298	464394.9796	134903.8194
627	388304.1276	443524.6928	355912.9258	327058.9469	2640762.558	501157.3651	231755.3954	493477.7049	1295842.689	1147344.554	969550.1962	485678.8712	1001958.502	484924.6152	1592512.598	1150148.689	2637591.333	134760.2846
628	64794.97191	1011664.164	698727.3961	837314.0418	776175.9874	183873.7652	45523.33838	125081.8238	93528.35287	250187.8188	557654.1207	2164892.893	2458493.422	392752.4381	761805.1537	800487.9917	1375476.98	4385023.938
629	108845.3505	342317.4545	948057.2346	45076.17525	1667809.186	65882.39685	1846445.032	5772476.478	3856610.663	1244523.087	3487510.632	1300208.828	1653830.26	770949.549	857387.286	724382.1174	1784717.616	1109009.105
630	422738.3504	1028404.29	440180.7038	901160.6138	606832.2347	200305.7305	227806.5153	267031.5555	240844.6825	439249.6323	186353.8064	391375.3464	435031.5353	288135.9733	426414.3559	171816.1455	462817.2033	773482.7225
631	283559.778	73701.23708	384342.8846	313145.5703	290793.0876	138421.565	522061.3483	431172.8577	538644.9132	257747.0585	672098.9151	580887.9262	96439.3287	479095.0813	232476.0691	16801.62733	170172.1756	52167.354
632	59666.00936	37590.53857	133864.6469	56485.20887	182435.7416	103796.325	97349.40314	432368.6865	445037.2497	36185.29751	85984.84875	319221.7335	57655.28564	316284.5255	111520.4346	46875.09777	182777.0491	92782.31474
633	0	0	0	0	331424.2669	33765.27714	0	0	372953.203	469518.2732	119460.5873	50391.20603	6851.371371	492675.2801	79864.51581	388061.8324	147488.6926	124672.9614
634	7361663.325	6822975.242	17100000	5422936.771	3917944.93	3628128.161	8781651.244	5232735.271	4902652.869	2827553.741	1693933.57	2089336.796	2379749.776	1561572.937	1139364.88	1921786.997	2142388.129	1941598.624
635	23409.70873	1784564.204	12747.14133	2309396.774	1513629.295	168905.9778	72946.06597	39399.91374	245737.6643	85937.02701	94417.45348	160913.9472	7886.596927	771786.8173	994868.8075	45611.15548	762207.884	1809279.863
636	1274999.049	1180456.072	969207.1191	1142426.655	441209.6567	782100.5751	840236.1533	858318.9087	2555239.602	2455477.113	1905504.011	2411396.436	2184590.037	2856956.557	2889605.799	2404631.929	1582730.905	2054777.522
637	41801.61115	0	9585.0396	4137.308611	128383.4367	1141.064572	3754.761218	11167.14147	1753575.808	724434.3955	1811300.705	2236664.872	363305.6227	4163047.449	1544250.639	15100000	849516.8828	610758.36
638	2041.812	204718.0998	1861.865614	1080738.658	453134.7655	1589.867008	11389.49376	2003.686683	89898.6491	2622.032929	197519.7888	368009.106	90818.74374	868879.4286	210406.5653	3904.83599	290664.1771	263019.6039
639	12500000	8121881.315	10800000	7419810.691	14400000	9127849.9	9139363.706	17700000	11300000	7464882.785	9517157.227	7605174.327	10700000	5289564.8	11800000	17600000	10100000	13700000
640	1303262.727	46445.03828	435906.9047	997221.8099	3490344.657	866774.2742	637330.5711	2583019.722	0	548.5917138	0	0	1690.820751	1039.886719	19686.37323	9426.65629	400953.3846	11077.33363
641	15357.84902	650438.3292	252596.3559	570653.4172	483482.3723	152556.6391	64117.3537	31180.06578	201409.3399	340538.9659	426081.7183	580491.1698	543226.6707	360404.2953	541246.206	221702.807	417518.5356	1041610.834
642	529619.2742	640537.8277	582890.107	582003.7928	691284.8794	535051.9518	539927.7405	834533.0965	338437.1494	653712.8777	296057.4171	491863.4572	408728.1992	405564.7732	639622.907	461238.99	555811.8878	604619.3956
643	34570.01752	3648409.796	62315.75556	4675023.573	4280400.755	35803.56195	17260.92017	63349.79935	49443.26703	193414.7628	244500.1528	4101821.527	2435919.904	1197380.877	867790.8247	30392.31806	2845191.084	3025361.7
644	502070.6446	78376.19818	1322384.118	461037.286	828121.1898	811280.2598	106751.0855	664427.4336	1040433.994	805656.187	641187.2194	381174.7461	1020636.804	116871.2249	1074964.888	1340127.167	640781.4316	1184456.809
645	32513.21881	177854.9512	53964.96287	715002.324	340389.5704	17336.9549	27139.87075	69685.3694	47923.93643	47685.74739	131666.5847	267482.6371	54585.04546	293016.5406	307555.1685	140314.6419	258959.6611	175171.854
646	1241.602159	1330976.813	20540.05744	5134727.9	2735957.724	4110.509525	47220.57368	0	306317.4368	29332.09383	97763.42485	158689.5991	6107.975916	394161.7974	710754.0919	1682.289336	929508.6184	1519278.768
647	1561472.824	502740.7197	1810505.524	1025988.257	1276069.275	1132320.332	232229.1838	767383.8535	724205.7725	3676705.887	1426735.466	809655.5036	1310549.788	1360857.872	3051071.515	1184970.718	428718.3158	483315.6639
648	1928227.43	4551775.427	1.38e+08	9858077.043	77100000	4163781.499	8.8e+07	42200000	5.19e+08	53200000	1.69e+08	1.78e+08	1.33e+08	1.57e+08	15800000	1.08e+08	45500000	26600000
649	18888.09666	889043.8924	64294.5476	6198648.572	2464796.107	1223.934594	21794.13946	2100.334451	219703.7649	107063.1117	554406.1777	2383327.336	613246.2175	1825706.206	495037.6062	6954.669266	429396.6181	742971.6458
650	18888.09666	1197335.941	135373.9771	6918731.867	2466258.121	19664.93129	21794.13946	2100.334451	219703.7649	107063.1117	473732.4316	2322311.66	613246.2175	1576484.319	495037.6062	6954.669266	601255.6728	742971.6458
651	0	1153768.778	0	267635.8926	1088773.138	0	0	1377.31887	47793.45105	0	35188.7971	1583425.034	304854.0772	1463653.803	30472.69465	1439.991661	528729.0273	411227.0047
652	200197.2938	443457.5694	228776.9548	231703.6728	371103.4706	33463.97842	303556.6649	449176.9533	486657.9972	548394.7112	911511.8865	572991.3404	469347.3936	506163.4765	265605.2046	288673.948	664224.1832	392592.975
653	594647.3242	541563.0324	1196902.86	1447135.734	871470.985	128677.1817	446489.7505	528660.0229	2423219.827	1823766.687	3312059.56	3243863.232	1884904.54	1666643.216	1967535.685	1406293.641	1035678.197	2711922.343
654	366540.515	451289.1723	550366.5922	987242.0263	604347.9453	237940.6806	532079.7933	347425.7972	622444.5896	654167.7871	732168.8262	729928.7507	727110.3566	405078.9494	802043.2432	426914.1284	547300.3964	858821.1017
655	54578.68747	1119466.846	358512.7397	908396.367	1824749.184	2922575.369	182676.4344	245185.5767	1150567.793	691256.6385	804776.005	839904.9093	1767932.406	404793.0725	622948.2168	1364908.619	1020834.003	1518336.133
656	235369.3663	367246.9417	562895.0117	427264.0805	557007.6533	515074.4774	357712.7712	544506.1277	584119.9039	352040.7822	494408.3677	382312.6083	569615.8444	329111.1481	502917.9004	514385.0312	398349.2965	169988.9312
657	86023.0589	957008.7375	394882.3844	2518367.733	2288850.924	246439.9315	42309.17423	110564.9314	83921.93803	91420.01399	248068.1829	4060722.889	1007140.956	231963.3385	187171.0661	25343.71848	1575382.411	1237854.741
658	516.062587	443605.5388	1629.688035	233363.6492	986791.9521	0	886.9434081	881.89404	28534.66134	0	1642.951813	108861.0892	8838.353914	763246.8202	46107.61048	2746.797678	312132.5013	185084.0011
659	564101.0827	2490544.905	1388429.607	518852.8901	1455010.136	1291237.49	29896.4964	599419.2318	1461459.911	1479234.561	2991241.817	1991049.11	4482198.567	762951.3233	1200637.605	1987796.519	968030.4862	2326546.343
660	6310.235313	1068099.579	45051.07284	2436866.271	1917756.862	9146.69195	13955.83792	15924.87146	11784.99448	9794.767062	82255.35751	1106301.833	412069.2082	617627.6284	337533.8816	2531.3963	1494502.671	1142105.056
661	649831.5018	638972.853	1289488.083	1433922.555	775505.2318	59858.10115	349022.9383	536071.2428	2793615.457	1850805.634	3131693.789	3125070.179	1722566.392	1353827.876	2003768.467	1604640.027	1007901.334	2558804.041
662	77024.937	323421.1758	457701.6993	733573.92	594859.0473	19234.39138	250220.1482	152928.4737	741868.1788	854088.9963	1026368.246	1708708.439	709494.4647	912690.2991	996403.7279	359573.7154	603390.399	1538874.747
663	21163.19876	1023007.326	283483.8472	64917.7173	727362.0145	104827.1178	405730.8859	648520.7615	1245166.627	1292762.554	1487295.8	1040720.1	1286311.02	198365.4837	1144721.61	1145578.53	957497.2551	878200.7442
664	47281.97838	1039218.243	203679.819	2024272.33	2697274.26	70095.84172	44618.50903	21173.95581	129009.0487	438679.274	198110.4694	1978238.839	1224473.252	1013861.367	296711.2551	175991.5709	1433388.222	1713825.43
665	5374166.049	1333647.362	2913805.905	1566230.127	1543376.565	1705035.081	2009970.331	9055290.395	1141446.43	1116229.768	1166834.25	750734.4625	1112617.396	690256.1866	2182342.071	7852385.176	826351.9354	1464848.682
666	91837.14552	390919.2181	176179.435	219912.7679	457576.1978	154789.5839	490508.5688	350637.7928	6065668.422	901258.0199	6681959.58	2275001.95	3732459.091	1489472.457	989377.7923	6422420.069	1105911.327	2886180.419
667	103907.3011	210907.5721	561855.333	4179210.459	372514.0001	35842.84449	170292.7187	147600.9708	1010555.441	791009.5568	492138.653	1151161.133	348771.4954	3167434.727	1940091.509	135123.457	300632.903	726508.7049
668	458.4344041	1076323.402	0	418703.9734	1482110.049	489.0753147	0	0	18820.40517	0	30616.71384	1346340.813	257541.3764	1860773.559	7945.653998	741.6609966	576140.1939	2910.399533
669	46289.03881	737871.9899	264875.5502	3619993.311	1878922.877	131580.102	42157.74901	37455.87706	29942.20485	89807.52847	386785.7441	1776271.633	441863.8907	418076.876	263257.519	20557.91796	856570.0736	827168.385
670	5385655.536	5867450.808	7039829.934	4573374.034	3575048.236	3170354.24	4978132.555	7334949.951	4985135.293	5363060.079	5603062.365	3576468.609	4649106.085	2039270.061	3024690.033	8653881.555	2329429.224	3622234.168
671	62749.71859	354656.9312	300033.0585	42669.73148	614879.3086	51407.3082	1180057.932	3326393.367	2309245.715	646965.7486	881449.5084	970476.8969	1525565.691	596746.3515	497430.5964	3075830.074	1152247.029	721595.5492
672	3342.74449	18673.28294	8762.16731	254543.8745	219252.8213	0	2096.558045	0	5515.400863	0	29069.97771	150920.8652	2747.271759	377147.8467	103300.0444	0	105493.9097	7207.091074
673	841382.317	252481.3873	4357454.419	2892719.175	3167242.127	4053611.464	207164.9786	4909841.11	3534761.879	1843541.506	1778213.247	989923.8977	3038301.874	223565.8344	2703838.502	4305748.281	1527722.381	2886606.496
674	3708772.087	1445011.302	7346700.914	4297962.406	2077399.717	3316752.862	6741879.016	4440840.297	5752698.296	2704770.495	2461290.69	1838615.344	2109181.379	2389216.202	2459158.672	2992431.372	2026861.023	3979567.323
675	1580038.326	338809.1133	3935452.226	1652743.769	565827.8967	1230721.03	2246801.433	1503800.801	3043530.373	833255.3287	690252.3504	673333.8296	654162.8358	613438.3171	1017311.057	762285.5449	730403.397	1544193.849
676	306382.0305	3279625.068	1301056.361	5531752.009	4053666.231	485745.1831	314814.5829	799261.4828	3896215.202	1383113.795	3263423.519	4431608.749	4519037.293	700457.5184	1281245.689	2265666.214	1422823.933	2718011.37
677	491722.5312	2198951.822	1520821.315	3209203.121	1811104.664	125419.1271	433937.5843	326340.3932	925074.029	1297401.737	2408939.761	3146452.947	1859974.326	3057821.113	1401406.574	629393.5582	1655694.88	3639319.793
678	653154.572	291739.3152	1777246.219	741976.826	470122.2519	757486.9001	798454.0333	1177047.027	1404368.82	708953.043	578039.2952	406976.1302	520618.9363	434460.1483	626393.4379	706619.4756	430140.2289	775343.9039
679	2225.336069	9255453.151	120658.7044	14400000	1.2e+07	2736.207412	947.9468625	1913.638702	6247.408556	65479.31085	1011407.087	11900000	6462547.551	963183.5824	1810214.347	3634.865513	4931724.501	4013035.3
680	10840.29621	23048.24162	83994.02914	11731.386	39857.18634	16829.71767	59841.42066	322158.7123	720101.6689	1884137.038	1334431.799	876950.9531	1889108.094	350193.8979	1210977.654	1478616.737	1124975.812	2044136.046
681	515511.3572	195154.2101	7280821.472	773320.1972	421689.8439	414859.5969	721693.9981	2897115.823	4971531.07	1941402.464	1307016.597	1798675.136	2622728.666	1211172.936	2079642.551	1449299.582	822844.7032	1052620.933
682	110498.1127	423291.7431	101471.6055	260411.8325	829134.8222	267243.0757	841.6003162	45875.11528	313492.3273	70898.41933	76974.6665	254314.8171	284650.7265	834184.8496	39160.38333	27524.75743	202935.9878	32678.1009
683	6307.186094	2004180.451	8002.29688	3885514.525	3474841.512	54616.41395	85173.31942	1668.341844	194389.2321	4885.552404	118080.1276	298895.0142	274150.1714	2600443.613	406019.2335	75463.87569	1121423.152	1650427.304
684	20977.87587	7782791.9	553880.8099	14300000	1.2e+07	35929.18308	4206.870501	39367.69076	11941.06071	285681.1577	829918.5242	6220516.427	4416096.127	1958192.991	2797354.677	51339.42402	6610260.538	5127262.165
685	1456770.965	3193706.889	5088688.412	3325150.232	4734794.527	29500000	231308.3688	2303479.682	10500000	3159449.896	3342343.819	1324121.345	3830546.202	718853.4912	2218495.096	6946353	2989452.756	3745995.964
686	303522.4296	273421.0983	1259862.157	1215081.988	811828.6109	2009240.972	406864.2533	1781126.957	2737207.777	795514.4111	1501319.012	711527.6534	520459.7322	1396961.999	394604.1735	805515.945	573127.3758	490581.7302
687	805139.2839	763823.7563	2112854	639792.9351	689150.9862	988358.4616	1103872.473	1167277.393	1115175.294	1254344.687	923455.1571	579218.4436	644151.9608	552099.1054	588876.0731	1036656.618	680535.7556	901269.3135
688	4522.406751	307790.4149	53003.66068	956399.5954	2024191.822	11854.67964	0	0	0	42126.25508	22470.56214	271716.6671	257301.6087	27865.02775	160466.8842	2360.141056	465151.9316	682372.1398
689	1347181.294	428078.6776	2394361.007	941761.3824	332046.2295	770145.8831	1455246.298	1102504.143	1266875.788	1067325.291	680339.6797	337907.4967	311582.4198	530286.8633	239427.5001	306586.5506	572467.7095	339259.6373
690	3371.322894	129592.6779	0	81995.0016	229863.5851	5601.076926	5423.337853	29928.26292	24628.60514	11866.81314	99369.71767	258495.9817	10009.95983	431257.342	22863.10111	19130.3367	69006.12372	25041.58614
691	68562.29612	1834149.747	444489.0146	10300000	3645915.431	115441.8149	42070.5607	26588.99245	155273.6289	186398.9008	1429037.712	4899171.345	965969.9429	1054561.624	740637.8403	36641.72027	2933456.452	2325241.092
692	286154.7734	1069891.021	850557.3369	2236243.227	1318403.733	152816.1354	370955.2944	149991.2361	363805.4744	832228.3129	473404.4842	431585.3026	456205.7677	348835.463	196972.7334	153370.8829	995803.8456	811436.9631
693	114239.8659	38488.58537	37541.84861	612159.9158	45681.84515	101170.1091	68980.56273	175206.1815	226282.1038	109429.0329	129063.5667	249737.0125	69591.47952	518728.4983	117133.0159	41191.1555	159616.3168	66009.17705
694	27359.1311	178209.7745	8883.268259	119682.7012	316719.0547	8529.447988	23509.03494	91494.2467	196703.9074	55700.81294	139150.6998	323377.7157	71529.72253	625365.1378	61200.56012	36948.25255	90039.92412	32479.86334
695	159812.0614	132971.746	0	68432.30915	302640.6899	0	34276.13848	179753.8918	50608.89383	213197.0469	128755.1654	369349.1621	0	443505.58	74873.83578	198054.0007	86939.77434	106069.3212
696	7639105.577	11700000	1.11e+08	94300000	73500000	94500000	5316777.203	1.7e+08	96400000	65100000	57900000	51900000	78900000	9927064.763	62700000	1.27e+08	41100000	75400000
697	192619.4305	1583984.84	523908.4536	227434.5122	669462.8426	641366.9283	4767.489752	241901.482	870154.6157	781688.0367	1444647.051	1670980.379	2273502.383	583092.8876	513039.2426	925121.775	621543.5869	1238361.308
698	1221.77043	1059565.977	6239.01689	1402922.531	1675352.676	3150.828621	1867.25077	710.3486867	53886.88219	12031.94313	137221.81	1333127.793	373863.5906	1703994.506	44585.39466	8800.217961	509345.045	569008.0912
699	0	263457.3146	0	689956.2997	822337.0365	6168.244932	0	0	8593.173501	0	0	554588.6334	56625.54299	1168685.685	22469.99774	0	282616.3366	254195.6849
700	367569.4282	295036.5841	571104.8472	388834.1733	473473.8115	580316.8521	478772.4462	1153403.527	545777.2835	364547.1588	330559.0493	301827.1871	163503.7877	338115.5506	185175.1162	450702.7965	364420.1657	350184.3378
701	695675.8405	113545.316	1891734.559	476378.4399	184990.7299	476715.9348	96045.15544	994612.4748	417935.9005	779622.1916	220538.4704	268008.0346	481103.4925	28774.65209	681221.3336	473617.143	316197.9561	349829.219
702	4921.009972	325250.2913	10412.39667	503042.307	722167.5818	2846.430877	0	0	13453.54336	8837.581981	14692.7618	791171.6706	152148.5413	1148808.018	50844.63468	20791.62079	248962.9313	241002.2735
703	12981.52257	890406.1544	378260.7743	365615.7489	384669.2135	3163.945164	3696.284166	9660.539307	53207.65426	189334.0731	200560.1004	570469.7411	497388.4909	148890.7939	209044.3748	3138.512124	345712.4366	395647.1578
704	146915.3869	3492138.679	1073405.239	15800000	6695282.92	119157.9783	130696.9217	451983.3215	1986009.133	1371343.7	3183193.014	6037861.518	3823235.879	506085.9434	848984.0112	1842688.802	1858130.032	4264667.54
705	0	1595012.627	41890.9118	4101704.798	3077423.164	1742.52596	544.8750137	0	2899.410882	33773.3045	78811.21767	2068798.58	1102398.035	151699.6436	235636.4925	984.1178057	1381553.747	935223.5138
706	435891.2183	113006.2531	577768.1051	307434.4955	72026.03989	415635.5345	115886.7087	806972.8171	495885.2599	788613.7946	398488.6379	383089.092	430094.8955	87052.18376	511141.4522	489013.4822	293094.9585	341366.7282
