row ID	1.mzML Peak area	2.mzML Peak area	3.mzML Peak area	4.mzML Peak area	5.mzML Peak area	6.mzML Peak area	7.mzML Peak area	8.mzML Peak area	80.mzML Peak area	81.mzML Peak area	82.mzML Peak area	83.mzML Peak area	84.mzML Peak area	85.mzML Peak area	86.mzML Peak area	87.mzML Peak area	88.mzML Peak area	89.mzML Peak area
35	12.9922714927249	16.1255736948335	15.1624200006847	16.1232443673189	16.2416372903062	15.1906103500278	13.3312094439011	14.2485361602115	15.0176524278002	15.0521615245189	15.4806955970631	16.8434966794666	17.2476458626027	14.6917895552219	15.2674597634174	16.2623174303364	15.9751277828841	16.9681233339803
36	14.8974571173668	14.6677006701155	15.818208244969	14.7312298897004	14.629876210244	14.4526581600521	14.7210410417894	15.7691527925863	15.3056122860713	15.6551113190405	14.9047036165437	14.4081072347135	15.5118495209727	13.9842484639216	14.0470685826618	15.6235246634769	13.6432004919044	15.20335245303
37	4.5099545602381	14.7110972221692	6.44704533891896	16.5695739574901	15.1157866596369	6.87323734706927	8.06167373718342	5.64259631378547	11.7966578707932	10.140804220295	12.2964573549987	13.891794287821	12.5787385473183	15.5846449363819	13.4262075938996	7.27355658608914	14.2280825836045	13.8644281335247
38	14.0815704225506	17.0643386492396	15.2490116428831	18.7365814755501	17.9430323530175	14.3968152990038	15.5326351665085	15.038162449186	15.4960904292221	15.3705143765354	14.9776260259033	15.6606137004366	16.2726056231133	17.2228424716021	15.3058749622042	16.5024597616315	15.9355933071084	16.8434966794666
39	8.37099322695078	12.5225748346672	9.16197193283966	14.7846493421222	13.7396413714933	9.4305522161931	8.36549012301613	8.98030201562675	11.5318410795554	11.6057889295169	13.4070158425746	14.0141395635801	12.8489058910044	13.5346408895767	12.7472324625265	9.38864627897732	12.9976778491056	12.7167806760352
40	6.05810519528761	12.9927946342659	5.11624137336939	15.3418457795382	14.698293921823	7.40107661555513	6.97316107163941	5.24550832535054	10.7262428461828	8.85340045056039	11.8374580659318	13.0153999296345	11.078723217598	14.7102323994996	12.8780691605953	8.01474741627461	13.2100410917075	12.0847245697418
41	5.70730099045757	14.5404292836428	8.48164360161725	16.70707748124	15.8460450229234	8.74698180225495	10.3539886771585	8.1179789427473	12.5306587691368	9.14177897994999	13.4931932902572	15.4187023861219	13.3126299061789	15.9867131906679	13.7192235110095	8.45619360440899	14.0448789572075	13.561124205213
42	9.39551157844808	14.3470053760069	9.75328503933186	18.2394253557977	16.4012687792134	8.74698180225495	10.3539886771585	9.27284714353527	12.1325073157087	9.14177897994999	13.6859003760239	15.1829336991515	13.9253526606552	16.0636593737023	13.786271846689	9.42640156591134	13.9045235035767	13.3745098028037
43	14.47478633153	14.7254138922642	14.7319111403966	14.5423098991143	14.386209355667	15.0349528392602	15.3407972613093	14.4591940090865	14.7953318260697	14.7457508826552	14.8702744964725	14.3864687844271	14.6808355454606	14.1874548637548	14.3853197776514	14.5043083278498	14.5131809561198	14.7273283421138
44	14.5254521681837	13.9877653345117	13.1837960570227	13.6796982407778	13.0047414927136	12.8749415861452	13.3572684705311	12.9731962458273	15.2320085930382	15.2169432441535	13.9127759459535	14.0999022437491	15.2144791563574	15.4455237329802	15.6367354182924	14.2282762377803	14.2444429585305	14.0778804579307
