row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area
135	1596712.953	2534596.524	4870308.025	10400000	4830679.65	7671371.724	14800000	5373514.105	10600000	2212855.125	3593042.044	18900000	4133376.46	9770541.335	3914064.718	440213.4093
136	1917771.453	1925733.623	1825074.21	1853154.959	1770203.605	1792467.996	1873832.428	1813679.819	1792790.836	1811255.678	1773194.934	1863691.125	1804631.498	1808944.57	1754746.609	1904888.721
137	567853.8316	436511.6453	383919.9248	544418.8702	489635.1711	501516.7301	470128.1272	538352.5395	542730.7224	515035.8433	619283.8014	469576.178	567624.5439	627886.6173	526299.2089	528916.3398
138	76684.19698	606236.8207	6968.067404	573640.3951	1581376.482	334061.6368	249545.0708	241416.2049	973136.9229	170611.3769	104409.6932	396913.268	116961.3916	1697837.616	71988.52583	2325.609903
139	382224.1471	547703.3199	48752.25452	51032.99774	166421.3955	130489.598	75965.77311	84595.08424	60667.91086	126420.4562	56989.4693	140584.3101	123406.4024	143875.3375	7458.761878	17859.96569
140	16800000	22800000	4404136.918	2067107.556	19600000	4498352.435	1967736.056	6101034.214	4888240.834	11200000	4408424.887	15400000	10200000	13800000	11900000	7193904.49
141	297356.3452	148864.6601	355398.6075	854939.5059	255154.5129	515536.7686	996629.2076	701089.6484	2501610.282	1822178.846	401962.9055	282054.3929	217095.6168	2117417.704	555279.2321	318137.4859
142	1881417.91	1879667.07	1738715.531	1785954.689	1760004.712	1730006.565	1776463.903	1767197.678	1682321.144	1745547.829	1696212.097	1781780.775	1773298.029	1770794.406	1706541.365	1848727.138
143	627814.605	740564.665	109991.8112	51222.90061	507113.9862	192732.3122	345286.6924	474618.3166	298320.7313	205022.2283	160281.4509	136100.8452	526871.6498	168161.8736	59976.10022	274113.538
144	2136668.156	1877007.605	1960131.204	2032463.17	1872567.826	1869447.917	1703974.455	1990771.693	2001729.975	1784742.45	1814282.568	1913317.14	1863021.186	1868981.503	1944648.326	1755439.275
145	47600000	3.1e+07	4033902.761	2687336.143	36700000	7956608.487	6557976.834	12400000	5269626.256	8589637.209	5769599.095	11600000	17200000	9956203.642	4975168.067	5185247.634
146	1104877.757	807135.448	356655.704	411610.4343	957249.5275	541074.0922	1634418.746	1899226.585	612764.7372	914225.0986	168864.1593	2177755.15	961352.4055	265790.7892	128393.2609	547676.2298
147	1755641.576	14900000	155664.1131	199672.9786	7851363.778	4721106.621	4062673.198	1007664.395	388905.1515	3479370.436	702056.5159	1973272.87	1021189.382	3528919.124	529029.9193	307417.4492
148	1555814.461	1644227.296	1687188.045	1670866.173	1600398.641	1646684.879	1670639.868	1657379.855	1651177.543	1578219.015	1583015.833	1740463.064	1647853.4	1628039.088	1557779.651	1769325.102
149	869318.8537	1247236.19	87143.34291	131055.7007	487327.6257	257891.1893	347748.4177	444911.7974	205940.36	739113.7568	469195.28	246801.9189	105761.4727	288348.9056	76740.48146	32267.77623
150	1976716.412	3733820.247	2035749.66	3949574.592	3871405.823	3892591.763	2108487.826	2043214.183	1992422.393	3835765.268	3819037.287	2015808.912	3931280.246	3922179.6	3963987.661	2071220.528
151	1282251.961	1310677.726	1246851.883	1245429.49	1319705.99	1233289.173	1203015.665	1308367.669	1281536.852	1340199.43	1372285.74	1348051.995	1243202.504	1283270.482	1297728.65	1221368.467
152	2022927.119	3374606.875	622532.7354	490242.1861	1165285.664	2188788.783	847824.5528	1242769.652	950194.0039	1687702.498	654164.6064	234556.0294	333210.4668	499897.2016	102683.7049	235536.4155
153	750488.6635	1536831.766	585079.2706	285429.3214	785147.4278	699770.3038	285756.9743	497521.9103	734134.8153	585078.1335	239701.4729	12200000	11300000	5605727.558	9083894.055	8316977.383
154	1854621.128	1786248.55	3182691.109	1834178.88	6734401.676	3757544.985	4614455.217	3191259.395	7991889.601	1001442.292	5173883.764	728588.5137	452715.9468	625124.1345	394642.0124	653203.9853
155	3013.629846	16998.88129	569.1572433	690468.8154	1870835.822	191298.2932	181187.8652	493207.957	924872.0457	89513.78704	32897.72451	87410.86247	19284.15367	1109345.603	6923.455843	765.8227098
156	1041788.098	373628.0217	922612.4597	1000555.475	977444.4462	987562.8774	992918.4325	1040621.397	1057196.943	1027400.85	1057707.279	966307.9163	1142919.733	1107936.096	1048887.488	1036760.466
157	12200000	11600000	14600000	14500000	13100000	14900000	10900000	9743326.921	11600000	10200000	9568569.66	12700000	10700000	10300000	10600000	11400000
158	131230.0318	330779.9886	309973.3018	440312.7024	400732.9972	329017.5876	256208.8031	236933.5765	353164.8499	404670.6568	193083.4824	727956.1894	276857.4517	646089.9104	127718.9209	89062.17153
159	156509.931	134399.7365	234245.7613	366741.9645	571833.912	128143.1386	417977.5946	983016.5455	949174.6121	1405298.016	668391.0278	1002082.91	470309.5027	972762.283	321675.8639	436759.9534
160	1738941.596	1724400.904	1765355.636	1854652.482	1760498.555	1867843.26	1028930.825	1856371.524	1849083.09	1802313.373	1826406.797	1837935.344	1789203.248	1750739.459	1861182.042	1196446.274
161	1.7e+07	18700000	4831731.235	3025238.261	12900000	4131822.208	5192797.486	7245727.125	4825013.492	10500000	10100000	15800000	16600000	12400000	15600000	1.7e+07
162	149212.0487	219670.3513	35103.62229	25648.70506	278416.21	120155.8905	133032.7721	261408.0094	160809.92	324038.0115	344845.0739	741904.8606	404166.5659	402258.135	169173.9358	129028.5513
163	1516050.165	980268.2471	486474.6294	575063.1999	1207644.601	2748362.147	260053.1683	631289.489	574856.4555	285697.4806	279867.4936	646644.0578	749641.6931	327370.2235	3071411.07	1852061.415
164	2119436.416	4750651.783	186620.1009	243196.1302	1386013.744	579040.8651	732665.0514	1294403.237	513014.7387	926252.2267	713645.1048	670797.5327	722600.9118	795942.5626	221969.632	520334.0823
165	1734157.412	2049001.934	331107.7026	228749.0078	1653489.981	419956.638	532132.7668	1060061.509	442674.5119	531321.6444	517457.2281	498733.0908	2013108.933	605219.0401	566334.0657	797493.3058
166	894246.6872	915603.0623	934995.8376	972646.911	977190.0109	942763.3729	1013303.455	1003290.676	933896.3737	1043492.035	1030214.11	1027770.859	972646.2288	1023227.659	937292.6316	1067298.773
167	1528761.834	1579603.519	633141.3544	640231.2755	1576632.865	799097.2804	475249.8869	749990.3339	776593.9731	753442.3965	677040.5627	2080822.557	2089461.238	1349043.914	1740728.823	1052048.385
168	4172533.804	6031408.343	742894.9264	487318.8472	3843715.639	1469774.725	1315174.461	2531779.878	935414.6016	1571931.915	1126712.671	2416441.955	3318927.818	1971983.574	1056153.279	968414.688
169	13200000	19400000	1040954.697	672985.9712	11700000	6865164.219	5002976.832	6687217.516	1116416.898	4548011.498	3898476.248	1661827.815	5459170.6	1019683.718	829660.1516	918890.6812
170	490212.3591	471070.0853	150039.1684	244715.2745	554592.7807	353171.3266	896719.7572	1030148.416	417114.2551	497967.2603	142890.6193	372285.5926	534607.8189	164599.9014	30792.39259	361727.725
171	7476287.956	7757520.603	7845234.589	7895690.164	7548147.452	7787255.386	7900969.422	7782627.278	7821705.634	7557520.026	7600035.195	7915587.652	7812570.307	7695136.876	7741554.85	8230161.45
172	28818.28579	216483.6731	119948.1689	2307565.09	5710631.126	2510520.232	989375.2319	2131537.066	3037047.779	15700000	1194087.801	4516724.157	12246.40267	9141315.996	37520.3596	65424.31691
173	5742458.362	10800000	2906447.652	2091404.76	5059031.528	3339083.715	1492757.208	2997694.071	3151400.545	3302636.499	1529840.868	6747025.338	6938792.722	7072996.992	8514602.235	6590679.283
174	1714539.978	2674443.467	436112.8013	393634.2988	3540142.088	1468755.025	149409.6272	1906743.438	841152.8878	403586.2059	1455686.275	6997023.408	5482952.879	2792974.383	1880143.811	432925.4812
175	601980.3751	557010.7775	620963.8065	773082.1337	656306.9779	732602.9708	838133.4854	659740.9853	721373.6881	576731.378	618189.8281	1689680.103	619871.0753	855845.5879	605484.9853	693081.1175
176	1441057.225	1332538.31	511594.02	95486.85723	950149.6729	620458.9048	350773.9107	577375.8225	631584.9724	780406.2458	594561.4656	999292.1718	304294.0879	565433.9262	592025.8924	560393.7162
177	2361692.068	1443114.946	1092602.823	1525467.711	1584902.403	1707716.13	1282082.803	1631903.052	1859180.384	1633613.528	1764426.939	1430294.338	2559191.151	2423296.359	1625448.46	1628532.016
178	1687418.251	778526.5121	272800.1126	420050.2593	1501279.188	1051438.182	920303.1667	1224501.616	308818.3205	495989.0619	241650.2057	2520080.522	535073.5459	203117.8267	121467.8342	341032.94
179	60800000	31100000	30500000	20300000	58800000	23600000	22300000	46300000	47100000	22900000	3.2e+07	17900000	44900000	15100000	57100000	55500000
180	797298.8431	772851.1958	325055.9973	230630.8129	1301886.528	661818.0208	1247966.641	2151973.542	599890.8044	1140663.666	608812.3161	243539.449	426114.043	308662.0319	141116.8628	349146.2369
181	22278.25793	121012.7589	21752.54979	2758304.987	3456994.671	513244.3591	1121834.911	1010225.064	3583508.059	1239581.152	1092950.871	645049.3922	3044.543278	2037881.15	2093.463785	2457.442096
182	8528764.461	9759112.367	9685196.188	10900000	22800000	12500000	2380815.602	4631573.011	9504585.022	3724652.472	3154185.321	883489.4644	1084478.944	697799.906	2227068.012	3238372.435
183	1136190.486	1621484.329	445575.0605	367978.4663	629753.6733	1260280.294	430067.4674	715364.9092	571525.2681	894650.2646	424031.7217	129072.734	210643.1109	349970.2472	62474.05464	146050.6738
184	1292080.057	1333582.399	274299.4408	251956.7187	1027016.706	616856.3107	518182.9911	562791.331	309687.662	611283.0042	270970.2788	1018338.894	962274.1554	808835.7122	134362.7114	394384.9253
185	65300000	75600000	18400000	10200000	48800000	12700000	9700186.895	21500000	1.6e+07	28600000	17800000	52500000	45800000	37500000	53300000	40200000
186	1331631.216	6954008.307	2064264.395	1877900.238	3283382.89	2332706.079	421174.5779	503755.2912	1097509.983	4120671.556	560020.632	6251078.652	2215643.65	2923102.693	1297873.604	741408.8982
187	261998.2549	178010.9288	866709.0525	962382.9383	965190.6057	934062.7007	1157750.255	973209.6002	179196.12	1042712.924	928900.0451	183198.2357	674909.1637	1105485.912	909339.0852	1025137.004
188	1411346.774	1366483.2	1349608.916	1443112.459	1455809.283	1467310.947	1504072.957	1419794.774	1435636.655	1562284.048	1430726.001	1424302.37	1438486.189	1537401.33	1533595.523	1522814.643
189	3767391.499	3682328.966	848984.4233	500297.5178	784639.0917	530875.6479	372188.6666	891767.2781	771756.1835	1806248.593	1152228.247	4003743.621	4041535.586	2608890.214	4257343.84	1921582.464
190	549799.2383	627154.2125	88835.34403	43005.41816	417506.1368	156585.9269	179863.7661	392901.3333	256442.3311	184098.6338	72339.3046	123739.921	443684.4433	150886.7908	63414.23324	259065.0225
191	652557.0727	697262.903	125991.682	86468.30575	566531.0549	191653.3265	234423.6752	381578.6569	197974.0818	83097.34607	188346.5569	220036.0822	891594.137	277910.6604	228783.7329	270905.5952
192	5613660.597	5605093.388	5894746.681	5827838.819	5918940.161	5789161.028	5890990.058	5956676.259	5707873.18	6254166.808	6020683.982	6098786.771	5876329.77	6040015.673	5818151.878	6171127.499
193	2780674.512	2437684.989	2560175.198	2736940.454	2523366.334	2741304.016	2678843.942	2715697.151	2861744.02	2678937.48	2808618.082	2598279.365	3136243.816	2981141.371	2736597.451	2735033.21
194	8210021.891	8081087.184	7487524.042	8675272.75	8910548.164	6949040.108	7551968.996	6722180.5	8878368.554	7159386.007	6164760.433	8498026.868	7369708.965	7070148.15	7191231.803	7938285.693
195	17300000	22500000	2993262.811	1947106.201	14900000	5759349.413	4796567.766	9609240.448	4112192.432	6445836.426	4151908.033	9169340.71	13700000	7436041.612	4015302.063	4017002.242
196	534521.1759	470280.2833	528096.2768	527547.0626	431485.6545	650841.9512	677075.6364	597565.0435	648463.357	262818.9268	428948.1004	1574618.846	503883.4625	747807.8512	461636.1129	577569.7158
197	6034601.213	6538378.93	1287312.128	707394.5378	4958630.138	1250409.011	1611729.903	2361867.637	1409090.246	3911695.664	3060162.938	5485620.078	5506299.57	4497866.057	5503195.17	4161866.636
198	2487600.448	856009.6067	210120.2596	100126.3798	526788.0633	434395.7828	461534.1405	1038190.915	374202.0118	252862.9968	601886.9931	1516561.576	1896608.562	746979.9406	854097.0878	188287.0325
199	833574.0415	895900.551	870076.7377	909720.0458	976930.4339	901743.7958	949059.3519	969946.6626	860919.4411	994211.7709	949232.5386	1020802.977	875881.2372	971299.4086	875686.1298	994419.637
200	344529.0403	324258.2366	287711.4844	264560.2282	354629.1028	194100.5999	122330.8107	166728.7231	242416.5986	139180.7307	153478.6449	147961.6818	405717.8644	281764.7526	130722.2264	172270.2564
201	5488232.252	4683045.997	2398802.036	1289381.832	3750552.746	1783820.038	1085502.317	1739078.525	2645628.46	1954301.524	2125495.953	3953057.584	4725681.272	2299200.13	3124700.182	2233022.985
202	3580863.449	4892867.697	322349.973	128220.1713	3067788.774	858098.9097	788970.1089	1765605.148	550788.6182	1208173.497	797973.7522	1844730.445	2757742.161	1333760.699	703397.7177	807687.2796
203	18700000	11300000	2795594.056	3023260.308	4225215.466	4483496.425	775559.1116	1581878.65	665200.0034	2819988.388	1420448.382	333611.5609	401739.301	6276252.67	1766557.994	1226101.254
204	6782181.427	6120103.876	6188028.203	5792532.904	5858163.534	6137901.887	5398187.019	5722273.751	6196732.909	5897015.474	5978573.808	6058140.262	5730436.057	6010598.075	5984334.953	5201207.576
205	1722380.327	1484282.133	1040465.963	507053.7222	1420722.066	715560.7006	319515.5216	531941.389	1151442.764	498680.0965	599949.3544	635790.2133	1245693.366	408329.3646	431005.9917	690730.289
206	1.43e+08	70800000	64700000	43600000	1.25e+08	54300000	4.9e+07	98500000	1.02e+08	49900000	68800000	40300000	9.7e+07	3.2e+07	1.21e+08	1.17e+08
207	2505266.953	1887185.741	752354.1047	693336.6064	487855.7428	380523.6963	296091.792	363559.4836	711375.1334	217867.4411	99743.15647	240716.7066	396363.8977	222408.2316	2954462.653	14800.29281
208	1838633.01	1748384.876	591824.8598	538434.8077	2852243.248	1440461.499	2705265.383	4876437.367	1098033.242	2447802.338	1686232.772	633248.4757	1407388.316	905014.6558	702663.9418	1016064.056
209	2408049.202	5394343.696	1795611.076	2068879.432	1730970.001	2212102.548	777149.7746	696581.3326	823813.4623	2600967.712	1141972.921	9902320.765	4366281.471	3099658.051	2841011.167	3153311.202
210	829057.8785	895292.7112	866345.6035	938337.5866	2060773.506	1244351.765	264098.7552	484058.0983	959328.8256	413175.4646	205228.034	68675.04783	71023.53646	53705.32168	236488.2194	351736.5724
211	2216447.625	3763238.626	1804048.721	1902290.419	1450227.266	1961252.894	758742.3509	583661.827	761718.9519	2004726.098	834081.7106	9336511.911	3725003.452	3268595.832	2177771.544	2686705.451
212	7215826.494	229340.0667	900470.244	7671502.213	7826080.941	1889309.989	18900000	10900000	3285485.122	877537.3215	4276150.984	3071742.192	13900000	5790097.721	2635399.384	10300000
213	2701947.919	2570622.377	439206.9153	364964.7262	3813825.032	598834.1252	354655.7718	1095754.592	902327.06	1832704.095	728412.4735	1627211.166	1431126.58	2256328.448	920533.4393	838365.7264
214	2830246.751	3022032.341	3030579.969	2990569.349	2931425.891	3094999.542	3267038.298	3307902.494	2945961.505	2992801.968	3014364.553	3174786.871	2953091.474	3202161.736	2800584.371	3367628.162
215	8500247.024	9450112.919	2216311.111	1321221.587	8236301.816	1686675.506	1360293.001	3229517.749	2130912.524	4466079.858	2666493.453	6559331.923	5668662.383	5021880.835	6305518.204	5045630.9
216	3881450.821	3056958.784	780129.9324	686389.3255	1532981.059	991980.1544	798719.6365	1340303.955	972732.7933	2035078.577	1118768.179	5570746.561	4500367.536	4367724.888	3976575.95	3429790.613
217	1038795.22	637404.208	274420.6255	414961.4043	663693.8958	665168.9777	490907.0612	761691.3104	245975.4784	291710.6402	60516.42253	1169589.578	372686.4675	64339.17537	13802.89563	139383.4092
218	7596747.054	7555237.158	7716497.902	8042577.253	7891127.797	7818705.213	8073280.893	8006056.716	7864103.716	8079265.798	7781046.835	7922300.906	7793170.461	8009485.848	8062056.049	8138140.509
219	14451.57001	251018.0662	218697.1708	2633025.908	4136483.569	2733979.457	672579.9547	1704734.355	2103769.407	10200000	920467.0044	7852785.57	35716.9619	10600000	132394.2548	118879.0496
220	1144647.501	874154.7516	143050.7353	94089.31222	619797.5321	220380.3442	243500.2629	412157.0435	210883.0979	205551.7844	203615.1569	214734.0493	756715.9612	275220.0393	228877.7593	368571.3707
221	1996773.069	2024412.278	2279282.896	2243114.85	2360290.194	2276584.068	2198136.034	2274660.603	2216074.91	2630005.823	2038281.536	2779857.012	2226426.846	2629248.135	2107481.328	2462917.393
222	16500000	7939878.986	7148663.699	1931063.817	5873571.495	2836044.639	1639284.504	3318998.077	4006709.736	3601111.821	4487596.658	1.3e+07	6711500.392	2882655.546	1.3e+07	4482230.46
223	8863439.973	16500000	3478671.205	1863258.799	11100000	2610114.211	1507534.104	2834985.345	4058566.797	3095958.245	3292818.155	7370433.8	15200000	2774834.02	8598542.765	4601806.72
224	2712833.589	2808417.504	683020.0611	429127.2355	2852610.087	474606.4209	495890.6738	846662.7641	512602.4901	1108011.14	688002.8849	1198704.325	2295139.779	1207027.982	1278040.161	967397.0505
225	3213306.076	4974685.496	719804.2888	473834.2507	4087046.113	1422315.376	1066731.087	1966746.925	629187.4615	1340945.395	1206457.839	1022087.675	1154634.326	702703.9017	918107.1411	1037656.679
226	3039891.783	2876280.947	1909351.458	945143.0126	2968914.334	1253787.487	547586.8327	1189193.428	2181408.25	1097420.231	1211020.76	838135.0118	1954081.823	635588.7089	819850.7244	1171427.825
227	2542192.741	2507724.759	647035.7381	544650.547	2096387.396	1139595.153	499294.8192	711243.8422	618998.9874	1055654.147	660524.3112	3347306.798	3794958.258	2902340.587	3746527.899	1377133.288
228	28100000	17200000	4325783.569	4623822.62	6319745.247	6782110.945	1082571.882	2335038.407	1727902.196	4413337.303	2060749.57	529462.707	624927.4785	9315141.359	2587094.465	1747234.305
229	120104.1401	194707.7107	73707.80527	231170.9142	170388.2716	37951.97404	718272.3687	686134.5971	866102.5993	773360.1697	1181178.318	429412.9893	199728.2406	354619.8033	675524.7286	533706.7912
230	715122.8719	878480.3044	259747.3653	172979.0982	491419.528	443410.5402	504171.7746	1003284.489	322612.3298	379799.924	344526.4252	382780.1522	619307.367	373500.9539	302826.8608	307846.098
231	3046947.693	3106502.497	847940.9213	474669.9591	2652502.234	817794.3855	960741.8011	1405726.294	871144.5886	2013253.88	1933186.557	2453621.4	3017276.075	2368502.659	3124334.27	2665490.669
232	593091.2749	684207.0271	620865.3322	676473.8003	753545.8867	670444.5416	697471.483	731788.5926	611339.8915	766986.2866	736645.7326	784212.5574	606990.3595	735658.4134	593591.4842	720121.7177
233	2.47e+08	1.67e+08	34500000	45300000	59800000	68700000	11700000	25400000	26200000	20200000	14500000	3460998.419	6616348.516	17800000	16100000	15800000
234	1403470.008	1433310.134	1475009.499	1460193.246	1583962.827	1479904.647	1555594.439	1558663.032	1426713.804	1653824.331	1540387.519	1619976.462	1484521.717	1557585.711	1418896.398	1677317.756
235	10200000	4915831.15	3600916.518	2978237.18	6994213.358	3108349.881	2983853.063	5967508.148	5293657.843	1835139.83	2609154.664	2554089.498	5025797.158	1896987.181	4849698.924	5050571.06
