row ID	113.mzML Peak area	114.mzML Peak area	115.mzML Peak area	116.mzML Peak area	117.mzML Peak area	118.mzML Peak area	119.mzML Peak area	120.mzML Peak area	121.mzML Peak area	122.mzML Peak area	123.mzML Peak area	130.mzML Peak area	131.mzML Peak area	132.mzML Peak area	133.mzML Peak area	134.mzML Peak area	135.mzML Peak area	136.mzML Peak area	29.mzML Peak area	30.mzML Peak area	31.mzML Peak area	32.mzML Peak area	33.mzML Peak area	40.mzML Peak area	41.mzML Peak area	42.mzML Peak area	43.mzML Peak area	44.mzML Peak area	45.mzML Peak area	46.mzML Peak area
1076	5601.321144	3275.736545	2467.584497	2886.931794	5432.17161	2977.380199	3454.726342	2528.957229	4404.316663	2165.500975	2749.546761	4666.822986	6252.260722	7249.279474	1599.461637	2557.780525	2969.407396	6554.690957	18723.26602	3619.318791	1305.428105	1297.110155	2618.117515	10205.46636	7590.801557	2601.122714	7783.778754	14844.80783	3573.432965	3892.38047
1077	1667.487292	2348.011975	1285.901586	670.8835802	1075.331389	2576.330867	1228.460941	1527.33715	760.3317014	1490.487211	1071.314498	1972.6882	2044.220644	3150.415464	1010.862213	1050.722202	1151.799481	1657.029783	1924.656593	1135.656343	1388.450429	1961.43247	1012.825184	2637.529254	2146.583535	1311.721796	1316.8946	1058.775242	2088.024096	2341.231763
1078	0	0	0	0	2045.353845	0	0	0	0	0	0	0	0	0	0	0	0	0	7180.803101	0	0	0	744.0192524	0	6233.040469	3896.115159	0	0	0	0
1079	0	0	0	0	0	0	0	2261.175212	1443.060549	0	0	536.6050303	0	0	0	0	0	0	0	0	0	0	0	0	724.4956486	0	0	0	1370.643197	0
1080	5004.301853	4143.31569	2371.546912	0	1908.94406	1416.018751	769.3096211	4497.238316	958.6236759	3968.566554	2898.922622	4609.93955	6531.419783	3618.973379	4205.239072	2409.303563	1803.45295	6850.678031	1864.18295	2201.74069	3923.93767	2126.906577	2147.539117	1710.969851	3201.761513	2397.448998	3491.547177	7341.383694	2389.627638	5653.671814
1081	16518.55425	13409.1965	574.4601738	0	1046.317158	1435.536336	723.9798882	1370.603468	1137.128833	1295.754934	1896.520574	1724.593089	4023.327912	4393.173372	1732.207431	1845.457644	788.083423	3537.260657	1688.544233	4322.208531	3212.293666	1439.565084	1452.877437	7262.34202	5832.524117	1471.534057	10662.08377	1775.692113	8779.985967	3806.942978
1082	5154.981143	3999.174141	662.0128821	634.1387249	1123.540079	1184.709306	1191.339209	2898.708469	2184.776074	1911.675105	2385.473177	5228.179235	1043.789663	3702.199386	6354.04188	767.6349437	1673.328984	1368.693248	7683.068676	9425.471439	4274.231459	4441.736426	1676.667488	1466.537022	1583.55995	1785.263191	1311.831747	1323.030399	4528.474563	7734.149845
1083	4495.353032	2492.286206	0	1148.307544	747.0111385	718.06829	560.385968	0	792.7627025	1037.55902	581.5720173	0	1707.395801	0	0	506.1304733	0	1134.734852	4921.969486	952.549363	991.039102	978.5320637	728.1006732	1063.729692	4199.934675	0	0	6032.060155	7711.695971	6507.076321
1084	0	0	1523.839322	965.1083115	0	0	4037.481937	4664.039234	9609.444281	2451.708905	1508.001432	8092.87418	1201.422198	0	2181.529933	11483.1659	18293.24474	2814.412633	25250.36982	3162.535754	17026.16203	4134.514564	4085.370026	12620.64066	4184.284488	6393.322226	3854.890138	22275.766	3363.510437	0
1085	8016.902867	12823.27715	5191.947257	3716.191347	11358.21307	2974.257244	5630.542387	6315.6084	20180.68827	11332.74596	7440.840189	50857.34491	6737.322421	31208.46347	18944.17285	8095.326928	4791.378232	14436.18862	5373.004352	8755.902158	9030.205024	8412.022968	18093.2672	7346.163543	24593.49204	9241.676452	30094.00523	11264.815	33161.67863	67569.49171
1086	42962.3575	31680.52429	7751.816969	7892.92754	14623.39944	15488.55257	13902.87703	19293.41574	12508.42092	14291.84441	42660.08223	21648.95877	20415.33307	46327.23108	35423.05423	10837.64171	9111.657015	22037.09655	38297.87488	29697.0057	39150.20946	16567.17979	25428.82952	41473.50913	10318.86295	51739.14749	37961.01719	43673.48503	65232.58535	49001.2773
1087	0	0	1458.861319	1681.528444	0	2895.951164	607.0788667	0	3703.454782	3752.668886	2064.918741	0	0	0	0	688.0190803	1630.078137	0	5340.154125	5608.583325	0	0	18638.5355	6554.418513	3938.908562	4721.865054	0	44145.16098	27187.98486	26581.14752
1088	21276.73018	78672.88019	259813.8036	117022.3754	18014.65882	127755.018	74993.30123	51264.83476	41526.94739	83134.72586	196499.6851	115428.6888	5422.302824	93499.88579	88531.49218	60036.55425	25896.57345	65256.32544	211325.4649	78005.53998	88961.40656	341687.3799	265686.7577	59844.97316	15039.54617	206376.7534	50200.38807	260593.9076	304395.107	372451.5686
1089	0	0	0	1778.208483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76905.66984	0	0	0	0	0	0	0
1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1091	69529.86779	74242.34978	20308.01369	8694.698808	15681.24773	8323.577409	10441.86776	11443.05494	30202.54525	7941.198359	33233.7514	76903.19226	48322.18007	51225.62317	48751.92989	8469.622371	39545.93749	65025.36589	31555.58172	59331.79863	23032.87114	42848.26649	141829.6984	38326.18924	115936.1455	84599.11042	57589.27636	96909.24683	172117.9512	70419.92034
1092	0	0	1180.739897	0	0	0	0	0	983.8804999	1938.707869	0	0	1180.837071	878.4075598	767.8204921	436.491742	982.8164807	2587.687521	5740.99901	0	0	0	598.7020857	0	0	0	0	0	0	0
1093	69976.47404	79486.52515	83767.37303	98440.2056	54923.83796	92528.8251	99089.69087	104279.9206	100531.979	187919.8351	101956.259	85042.79097	51414.55987	129142.586	158645.1571	43824.12179	25340.32549	71281.34267	239631.392	113538.8344	222905.8739	288609.5654	47332.49401	48248.29211	40395.15598	122786.7176	85793.57955	23082.23414	100354.4809	148829.3457
1094	27489.70403	41162.38459	207482.4446	120361.3428	47038.43268	216970.3103	45532.72088	13513.27213	12860.88039	7842.410666	3974.900283	54970.27332	4718.89108	14731.64016	8519.293076	9046.773702	1670.972044	8587.033577	38641.45604	16151.48023	17197.45748	2924.622656	21066.68646	44913.21198	9758.575634	9113.854781	12895.53881	18813.26667	29272.59467	24757.67361
1095	10851.47083	16453.3663	64889.15498	31665.81931	19199.49854	49402.14836	9665.506056	8296.77189	9159.359525	6063.82517	8056.015566	40470.89745	1558.915429	16058.19156	5097.746852	5615.286846	2737.655603	4133.168877	13456.12062	9893.357694	9305.007174	2908.005236	6231.074204	16749.43671	4129.508841	6809.343022	3033.389879	7926.535996	6616.97382	10448.91111
1096	3943.540517	5504.385455	2343.286259	2293.667454	4436.815403	2748.210791	496.4193958	1464.753565	1255.143492	3070.436431	656.0835243	0	870.8437522	603.1947456	0	0	1806.923153	865.9863427	4478.018487	0	14495.01703	0	618.0539475	935.381381	0	925.2814851	1567.501174	0	921.5220955	1206.852407
1097	158365.8498	124797.2827	100848.8138	63879.75722	134716.7637	104553.4031	67769.35691	96850.00688	27104.74236	79466.9581	58689.23612	93617.00492	89082.83971	95209.20585	67580.54605	9979.912532	41759.66768	73856.38465	150903.489	91102.76666	117313.975	96024.69347	128412.6565	99158.21563	136100.2926	27111.43098	9982.861384	15006.16663	89792.22572	79343.14643
1098	1474.979791	1097.234173	607.5083667	683.296425	946.2158477	711.5623327	570.2061552	1273.30968	1447.814899	923.1862076	952.0181948	1216.602232	1513.90148	1841.079019	1537.523155	1085.765685	722.113675	1451.056988	1568.685528	1187.146054	1704.319083	761.9851201	1345.071716	4429.168449	3087.00662	3388.728756	1416.668733	5829.00107	1962.903971	1697.95803
1099	9561.712463	4916.438227	1846.020627	1102.596897	4237.808302	2354.900629	960.6464882	3900.849088	1463.918751	5453.630294	4499.244445	6653.401857	2276.454481	7260.757875	4477.572783	1094.886014	3234.166662	2860.829033	9761.867833	4237.673339	3833.094608	1472.482616	6349.263427	2076.275468	4420.153664	2654.064609	6426.312416	4684.478599	6472.721671	9956.166624
1100	7894.721894	6564.998434	6287.216111	1189.715929	2108.705476	2736.273947	3994.547142	1982.309791	2684.400611	17786.25276	6255.330297	4708.923112	4903.37076	2877.87544	3357.49144	1765.683758	2132.089598	10817.57106	5550.233023	6716.075636	3566.345984	7262.496242	4485.758445	7318.224059	3589.14266	3858.05289	16907.75157	5857.768848	13545.71915	3013.703412
1101	0	14415.68318	4178.517529	2437.061732	0	0	4312.329312	51143.28503	73321.97863	52789.0116	9350.331521	0	14009.33786	0	0	10214.65285	8269.210536	0	0	0	0	0	0	0	0	0	0	0	0	0
1102	108218.4523	147070.8747	474251.0421	120463.8906	121956.4241	192865.354	72494.32151	50600.61451	127195.2376	130806.4751	137950.6784	183398.9138	85657.56299	156855.6255	96850.36542	116389.491	185666.2816	142439.1976	328636.4147	349976.3965	150333.5914	357973.8714	358767.0853	349111.7981	189093.5313	353384.4083	318786.5328	389472.6506	230171.2792	400627.5597
1103	3038.405095	7844.241105	1850.483713	1374.936646	1584.590663	2289.357089	1996.715304	2118.548591	2653.708825	5491.285455	4331.710657	5861.903857	5934.750951	5658.435938	3819.956415	1005.113303	1620.707401	5137.524802	6168.925978	5239.591282	2774.76081	1778.352946	5999.214452	3821.547417	6034.33945	4480.602327	7375.582252	7127.41978	3789.782252	1943.545067
1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1105	2277.601687	10470.21864	0	0	2677.174607	739.8737202	0	0	1168.295724	0	0	0	0	0	0	0	1322.116811	445.2187881	0	1119.158084	3282.93888	10275.00623	0	2115.144886	0	1391.441533	1499.365764	575.1993416	0	0
1106	3232.715181	6223.180924	8844.311616	1897.300919	2420.632672	2350.350187	2105.82727	1173.735368	1249.700096	1648.741461	2530.745784	4462.041038	2530.042757	2873.923696	1390.200695	948.5211823	1150.767654	2406.372101	2637.170495	5031.118646	2325.714662	8554.514164	4537.615781	2473.53588	3890.691054	2879.72547	7084.333629	1727.355011	4912.871305	4831.815074
1107	4425.929947	15538.12786	526.3863083	0	2295.398221	5595.386574	495.0446883	487.5828581	845.8964037	1919.690127	603.5630956	550.4579379	1850.039173	2494.255175	565.0105691	604.5189248	0	743.1344198	2475.784041	0	891.5788401	1722.240789	0	19581.48069	894.7829914	4002.087992	12514.42698	554.3884457	1247.245895	6635.255521
1108	5623.434984	0	0	0	0	0	0	1551.085946	7299.466926	0	0	2074.555336	0	0	1037.749893	1853.531061	2887.038737	1825.230846	0	3282.715805	0	0	0	0	0	0	2181.618598	3388.027479	0	0
1109	9751.938399	12176.21999	4555.912788	3920.920841	3938.286563	3496.288277	2075.20229	6698.057061	5669.364377	2870.966175	3959.723964	16493.59513	4772.430702	12094.31373	2368.665628	2135.999237	3992.272754	10253.82149	11239.33439	23360.52044	20818.09673	5273.098081	20232.598	30631.62243	21090.25438	10436.68678	21041.87115	42484.06323	94796.30418	52273.00423
1110	22838.03491	56795.86971	21137.28635	4007.568354	8415.927576	6863.572088	677.7087572	4970.092997	7739.673666	15784.62268	4350.468123	2399.024035	3357.811316	1586.775066	641.5942591	4668.516388	8995.227877	1068.023088	22198.6949	34409.03363	18175.53059	23543.05501	19081.05572	28102.49714	24829.83732	19909.18397	31231.41511	48434.83288	23152.82603	16773.70469
1111	0	0	0	0	0	0	0	0	0	0	0	0	0	1496.43646	0	784.950414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1112	0	6770.753399	6055.656426	1243.011792	4717.113719	7966.035127	0	0	1296.73729	11613.25573	1250.38202	0	897.648751	0	0	0	807.7873282	4044.005004	6826.658142	0	6248.702959	0	0	7790.025357	0	0	0	0	0	0
1113	15557.55955	8706.174223	1666.632533	2454.648683	6278.45316	2566.219184	683.5005551	3521.316906	2329.038165	1455.058337	3321.562887	7431.982595	3757.256727	3197.26536	1784.905697	1974.881934	1002.647563	9446.712623	5286.860499	4808.48425	2118.235122	6805.635215	7533.603523	6382.266024	6007.215217	2807.368846	10543.65139	2647.813403	9884.393271	21087.47083
1114	4714.463596	0	0	584.43388	0	1052.579222	497.0564637	848.3333315	0	3054.379829	683.9313862	0	1480.766976	0	0	1063.142922	562.3136632	1183.758547	2883.806167	0	1246.743448	0	0	0	0	0	0	0	0	0
1115	230092.8388	78511.02077	395869.7539	347615.762	251399.9467	261275.8531	70207.8961	47276.19602	87859.06591	98117.12712	83040.96758	272239.0637	21592.28539	301626.3381	15638.59315	70967.86627	5831.391556	69938.80857	78059.35352	435380.6038	235221.3243	508565.1373	583156.6586	182625.3038	235225.8054	340997.1721	407103.0413	257389.4836	541097.8033	358458.5056
1116	479188.7241	454314.3196	212019.364	187434.5522	329658.0429	265458.1381	226662.9781	261963.7766	280362.6672	401986.5511	123324.3103	279996.3742	297455.5632	113528.6259	230092.6223	119830.7032	204024.7577	226337.0247	356039.9278	309394.3462	465249.7768	173125.4634	357152.6544	170512.2225	202314.6466	256651.5378	197125.2394	437019.301	381222.1167	364280.2314
1117	8897.166522	10032.81903	6001.15514	4093.589769	5956.992987	4644.800081	3548.023442	4119.980934	9821.732915	15125.85251	8456.135395	12820.24007	8471.452192	3732.844595	7063.666193	3472.471186	2311.036046	21650.12412	6329.733275	8609.766312	2674.946375	5892.847983	2511.689879	8350.146691	13866.69788	2809.921765	16761.24122	5192.567788	31506.09276	13812.25292
1118	186337.484	43598.14322	15573.61148	24412.61902	99082.96416	41931.70563	12080.94636	55242.07562	107703.8046	143845.9653	53924.22086	167789.2392	19505.35722	174089.6483	97368.98369	43487.00251	67845.51063	195551.7696	143839.9268	118387.7611	131443.2816	157577.0809	162672.3533	253444.2196	435406.9362	113490.552	478130.5186	133062.7149	406039.5913	52469.63939
1119	5811.02356	11094.44042	2424.311072	843.7822359	18286.53166	3215.107319	1598.270404	3021.951006	2954.506082	3660.418755	6175.988464	9846.343509	5307.958776	8823.887011	10870.97578	3759.184042	1320.792879	9360.103134	25253.99985	12202.8275	8172.017841	8128.26011	4327.22352	16446.80639	9827.393711	17145.33542	21581.39432	11868.2896	11869.71799	14899.11352
1120	6263.746018	0	736.5007467	0	0	0	0	0	0	0	0	0	0	0	0	0	633.7642456	0	0	1599.146342	0	0	1762.420154	2227.787487	1480.885249	0	0	0	0	0
1121	11736.8242	7006.816331	3800.2245	1066.128441	8768.582673	1671.349488	1926.481664	5658.46384	1653.591949	8912.931409	18681.77291	7792.19208	9840.135785	19200.254	10559.71585	2165.005671	1779.289951	5170.023245	14702.55275	16019.28517	2152.643401	6247.848786	7910.369522	45964.04237	18340.58437	27368.0919	17743.13891	9111.478215	33008.48089	47184.4211
1122	100998.5168	120484.4288	23734.60137	25191.0871	0	36641.35511	43627.61516	14320.5621	19151.2154	13737.27085	0	5023.299057	700.7622546	2669.696319	29726.55367	39169.65641	47066.2596	77588.34794	0	0	851.6314334	6500.582799	2248.979624	150645.2945	24426.39062	5598.298611	9656.368305	3040.302821	83549.44184	0
1123	88850.52106	117459.1773	243626.543	294253.8389	158402.2384	248149.2942	203273.9748	181808.008	140112.4649	221105.2272	102205.5613	270195.0085	123284.1109	199945.4221	244151.0864	126055.6054	26746.80647	133918.7449	170054.3866	158142.2681	228863.9455	174322.2948	54615.84478	60501.33534	108014.0503	219017.2376	184665.2506	121749.316	199518.9152	229245.3442
1124	128916.1006	146283.7593	28454.75286	8100.201522	99975.70636	30212.56722	9746.976763	14067.73614	18934.41692	43997.99288	12860.19437	78966.92762	20384.5865	26002.58012	4665.195246	6096.342646	28235.9416	19065.17651	96380.69799	96395.53459	45271.39737	29627.07767	31212.42293	73989.02515	69376.14665	12184.63673	31227.16065	29990.83289	22672.0555	65699.18261
1125	0	0	0	0	0	0	0	0	700.1602002	0	0	0	3641.582968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1126	41246.21209	71998.00454	40784.84455	27356.86281	45668.53654	85975.35838	39095.41838	41669.30005	12022.29598	103012.3271	6223.085669	12528.4232	3910.904994	10173.83928	22330.9718	2700.995168	5428.229783	7425.445799	137685.8435	37791.12982	95639.25596	15581.43219	88872.72972	3481.552394	4073.807255	2083.752044	6546.415351	32257.93404	12691.37931	6123.828816
1127	10371.03913	20782.91341	830.9275155	721.303479	0	711.6416794	0	0	0	0	0	19753.58728	1014.995839	620.0724013	0	0	0	657.8440611	14902.50554	6781.851245	0	4071.375542	5262.784427	10346.91303	2217.976563	2521.268618	2746.613382	3128.572141	11672.21155	10236.85517
1128	115957.6445	59810.76347	25794.35224	4957.880327	35193.53768	37151.51369	2148.423402	10117.48203	18629.32308	15154.69047	12697.41975	42703.20361	8638.716626	26861.9837	10545.25142	1504.722861	29655.3772	12374.11676	37808.69377	15537.00981	22631.65526	7383.948483	23386.28073	3053.721604	2795.87615	991.1740678	4947.01291	0	3829.465734	6600.624547
1129	5993.32464	3776.249495	683.1128246	638.9474622	1822.891831	639.4499384	641.6894544	672.6054018	6166.461123	1047.714025	4389.12776	2899.402987	1759.906373	916.8235581	9913.121645	2891.318514	750.6947833	575.6643023	1171.593323	1048.157366	706.5018305	1208.436959	581.1929935	909.8382238	597.7490874	654.9238306	3375.027936	1209.880772	860.3170657	797.0941962
1130	379009.7733	245655.5745	536555.9605	547730.9042	164021.3611	556658.6714	180653.9055	42704.25229	152593.9245	159306.7391	100231.22	378809.1593	66072.33957	416364.0508	71985.59803	130982.4643	6849.068449	416262.8439	144533.3473	557980.2287	386521.5744	821017.3202	894371.2002	267064.6714	251407.3606	540436.4323	495375.0911	355073.8281	835809.6196	519054.6634
1131	63121.72917	40951.1129	9547.723287	33224.65613	25288.90657	58740.02393	4846.267485	9016.881922	27010.30634	14846.50836	15623.45932	31956.23215	4911.466	56761.89798	9103.031874	7205.034767	6257.228588	29764.46983	29161.44641	38352.37475	10450.48861	11397.25191	19482.05681	80104.05727	46769.00786	44306.88427	58287.3708	17310.53337	79620.20545	51404.24318
1132	63492.51834	81684.99882	24950.77773	8313.300976	11427.05041	7732.539615	13818.88668	45268.66786	15262.02668	7366.240383	18875.98732	100179.3208	60142.66673	27346.85034	15253.39778	8457.430954	8355.937844	50312.5444	9509.288692	35432.35886	11229.57592	45013.30387	31351.04201	108608.2591	143912.3847	71049.2432	165927.7924	65323.2972	234612.0282	211432.0451
1133	0	0	0	0	3755.587296	0	0	0	673.8088811	1515.581864	0	0	0	0	0	0	0	0	0	1999.187182	2640.173648	0	0	0	0	0	0	0	0	0
1134	0	0	0	0	0	0	0	0	0	0	0	4338.687567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1135	190520.9757	139566.6255	60845.94473	61500.11226	107387.8383	93125.41344	60848.05999	71569.38454	120017.1269	105456.1891	95872.95312	236928.4773	60682.7635	93833.23333	54702.61848	61638.05179	58956.83205	104796.8946	191634.3862	123720.2716	114964.1723	107126.9534	173395.0672	163069.7286	219570.7728	131860.0891	150520.7902	162566.4534	202094.9692	193790.7279
1136	2514.164123	3135.255687	1325.43855	667.6843192	4662.263078	1854.111727	1749.465518	3121.994504	1740.474342	2004.936619	3621.976536	13200.94477	4007.835148	2874.580171	6043.932708	625.2963569	3423.846247	5638.311022	17405.79821	2372.57287	1345.734644	5803.821941	6073.937656	6746.069225	16357.34304	15984.59407	8287.818423	3538.100883	8252.975433	9258.459786
1137	2413.228432	22530.95731	1178.753742	932.6892572	11981.02817	1063.834957	1423.654742	1010.861403	2254.070051	1659.671375	1622.642388	926.8165896	9050.044126	1271.050629	621.0370869	1196.184539	660.5552439	2298.923036	57422.07341	13223.15642	16690.09591	10865.11287	2268.133472	13873.79323	3871.885256	5404.042586	6049.932297	1666.318799	2366.849455	4799.843326
1138	119438.4145	100256.9061	45848.01103	15484.89069	17368.58065	172379.693	4372.98646	9531.731739	15411.09952	20193.80874	1523.161156	191801.1902	7960.837429	106950.118	12379.58943	17006.42303	6761.287745	23963.74689	186004.0885	509451.8444	64475.09723	253587.9924	11787.25054	959826.2945	58381.51	550643.8093	456105.1934	29058.52919	7830.697322	3654.087451
1139	8349.427775	5012.283241	1661.32744	1305.170131	3385.390448	4594.706789	1004.330733	3456.448717	3352.228402	4024.252647	2368.990946	6245.199149	1348.195888	3738.952999	2141.151036	694.7599405	637.3428522	1506.72805	1584.633108	3767.318408	698.2569865	2762.728206	5764.0579	5610.468478	4991.169731	4060.016259	1781.565828	4874.311223	6238.428702	4145.753555
1140	0	0	0	0	5222.464842	0	0	0	0	0	793.251161	762.8420757	0	0	2810.357185	0	0	439.2677658	0	0	0	2214.076345	0	1495.656939	3453.241179	0	1269.044284	2120.958765	2532.269638	3566.924339
1141	0	2362.07054	0	1817.875313	0	2364.972103	701.0633543	1034.518017	0	1110.506885	0	0	0	0	0	0	2182.673031	0	2508.914273	0	3563.608216	3320.284434	0	1765.440592	0	789.2639919	0	902.638	0	0
1142	6315.101223	7504.108338	5331.744129	646.1392829	12652.23968	14789.34336	1682.721625	5704.785342	1549.485286	25399.77859	6492.696269	2476.247027	1782.9655	811.8448426	615.4500067	577.7614856	17340.3965	1103.687661	9265.652063	2435.600634	2283.237822	5760.373799	903.9679733	8111.542171	3811.878558	3821.29953	19270.3051	2731.288651	3809.790854	2240.624622
