row ID	100.mzML Peak area	101.mzML Peak area	102.mzML Peak area	103.mzML Peak area	104.mzML Peak area	105.mzML Peak area	106.mzML Peak area	15.mzML Peak area	16.mzML Peak area	17.mzML Peak area	18.mzML Peak area	19.mzML Peak area	20.mzML Peak area	21.mzML Peak area	22.mzML Peak area	96.mzML Peak area	97.mzML Peak area	98.mzML Peak area	99.mzML Peak area
713	125904.3925	452110.6803	16801.08637	397180.3238	386020.5621	80770.83892	128920.9151	0	516478.2273	1445074.471	1245497.122	442943.185	7686.693644	0	33673.87543	46959.13908	21267.03211	369641.0602	150556.3249
714	989.6972764	265906.2965	13213.83447	231886.173	838081.8875	52144.73089	98766.20033	25167.25145	0	6939.038841	0	2687.215608	0	0	2069.195879	265603.123	3539.07559	921837.5711	230096.1099
715	45537.15299	111016.0757	294336.8831	1753989.655	1025393.52	189800.6895	743914.4166	0	606.8641108	7222.482413	0	0	0	0	681.0941996	81849.27622	0	413163.6779	371604.6886
716	31200000	611932.8374	16800000	1276480.728	848213.7624	4500856.201	3859957.456	2680312.021	124920.6444	5079396.795	2571535.063	79313.28602	211801.7326	542135.3475	1748474.433	41200000	2.6e+07	29400000	20800000
717	253440.4539	1377187.823	107956.9927	1725822.805	5428570.005	391858.1813	834735.9518	0	1334.103702	122511.0495	15146.69799	46021.65431	18636.9096	0	852.0949459	1120216.35	25544.70984	2797072.596	857424.9134
718	40529.1934	174646.3397	0	145227.6673	617163.8736	0	46321.30124	0	0	0	0	0	0	0	0	544801.2801	0	146598.1752	220633.5448
719	0	100254.0017	4553.569654	46084.21537	1044030.305	5607.009792	45618.41265	0	0	0	0	0	1412.144578	2341.048598	0	47081.26747	5014.32194	523097.0828	43236.44281
720	257393.4773	2223163.995	161097.1014	980901.5409	2910169.305	395229.4808	474056.8038	0	0	104015.0491	3367.331082	15089.68633	3720.940458	1485.313822	753.6625498	1967338.306	59546.94997	5495667.679	1256180.467
721	9176.281775	51046.1659	28000.19596	329476.0138	305491.0761	48429.87582	105420.501	0	0	0	0	0	0	0	0	95635.07956	0	129822.8504	71314.50705
722	106179.8242	382633.7696	0	192772.8336	444421.1114	0	85072.86582	0	0	0	0	0	0	94701.99308	0	2184642.986	0	185550.4833	870212.5356
723	16575.48888	279655.2249	46858.79766	569165.9533	888870.0378	146036.7699	115993.3756	0	0	0	0	0	0	0	0	473882.4171	0	974673.8534	129180.7433
724	201030.1847	600107.3077	120933.3389	697571.8941	310820.5667	170109.5307	106959.1735	385275.7123	200975.8319	188739.1224	1004474.951	84395.86839	41268.32325	17166.03114	77030.42733	759009.3956	186087.813	979902.9735	218797.9114
725	1933480.829	1591396.406	259113.3354	740215.2072	1141367.551	462019.7856	1378870.15	486503.4065	294254.1853	739405.204	625339.5275	285058.401	79992.62462	96203.23913	56164.33189	471606.5224	303831.7459	1186286.677	1110219.151
726	3917434.123	1372691.217	142825.9475	615692.9678	772368.7242	752054.5399	1123522.943	931895.7745	992575.7695	2866436.271	2638487.449	1646042.754	557896.4343	355166.5894	103835.7985	552852.9849	828079.2197	1637013.518	1118835.435
727	1580769.525	724587.3899	713966.5725	541265.5589	378867.6697	1006059.192	492269.6422	933005.5815	1448752.397	117427.4608	252403.093	885834.6225	32391.52309	1284991.287	1054827.254	1233720.312	1692447.045	746408.4383	267660.7733
728	1679615.477	1842667.081	1331215.255	1503524.448	732073.0138	2634909.68	1701477.268	5920817.134	1806873.608	4707644.862	3492043.019	1866860.704	3946296.452	3687925.197	4120782.941	2604502.656	6052591.801	1365738.415	666685.6706
729	463996.0135	377189.7177	260994.7515	324999.8973	233206.0875	262023.5598	379325.2035	505584.0452	130069.815	317791.2756	109289.5217	101338.7347	161310.3832	232027.9409	125392.7498	405470.5532	870346.1742	442248.7467	337447.0689
730	768498.0685	426024.2681	563666.8112	422913.9491	337171.115	689591.9594	380026.6645	1695759.527	903861.0759	1766790.083	1387236.846	846060.8288	2379595.107	888906.0416	1618033.775	568595.5067	1325212.17	735643.0882	350630.6363
731	4812416.2	309111.793	414313.5033	219883.302	95688.14321	1646472.385	318608.8101	324204.1228	257031.923	399036.929	675796.3143	324321.3835	1005264.81	159589.7928	326982.5799	705436.9821	1065189.352	442408.1833	370267.2723
732	1479154.341	3024771.783	1053318.15	1318652.936	725194.7102	513364.1187	572702.872	1661249.821	908979.5304	2620538.787	1784000.937	1279830.478	3833212.652	1056331.811	1635926.458	2048505.41	3485120.872	2960756.538	1879035.088
733	335232.5498	222022.6378	310991.7246	675150.6283	147422.332	663372.8337	362988.5872	1914493.844	234081.208	1282741.413	1105661.949	260639.048	1176727.76	1603906.737	1305057.527	294757.4566	917627.5604	522541.8726	219695.1432
734	221720.8363	471256.212	236485.9186	357794.6568	61099.04361	212941.3318	388431.07	560821.4628	143463.9817	98311.9772	89726.25015	67501.50205	101434.2379	416686.1144	71396.98613	397431.1911	1105065.124	414519.4497	143429.5369
735	1083042.417	625033.2887	594232.4656	226126.6319	393883.8126	1011559.719	207073.0156	2998558.622	1240645.515	2246383.874	1479761.586	1239715.392	3396355.592	1116132.142	1988883.357	379254.6034	2004858.996	950265.7517	479409.3605
736	2575013.838	881868.1873	682841.0487	760185.1697	696925.571	1782976.321	678548.8974	3073065.6	1448343.109	3519517.745	2287852.176	1714526.931	2901989.572	1617700.564	1137142.584	1478865.129	2944826.776	1890697.909	837866.473
737	404981.992	467990.6066	464864.9792	785786.9186	235049.27	573751.4107	432854.932	6477912.071	259389.4986	1266610.378	674879.9558	143003.6251	272951.6528	1002494.157	490609.1946	607834.7229	1420847.327	544228.8759	297661.6825
738	1123415.14	680671.0716	367566.987	446338.7466	162940.7379	401263.6943	368955.4693	3011450.566	1314792.302	8767410.777	2606461.918	9977471.234	9180346.752	4847183.183	3556056.146	689532.0884	1134342.454	406847.7137	515544.2944
739	828047.8757	876810.0549	223255.2313	345227.7744	571391.9612	390745.256	890712.7818	150800.0665	537562.5512	772220.1879	590472.1373	480167.3795	183154.4872	52667.94657	176890.2077	589421.1784	261188.9794	795989.0251	753366.1257
740	1681289.097	2059390.249	1909005.331	1741945.395	2024921.989	2232537.677	2137721.853	2160662.525	1741931.323	2108078.915	2055588.554	1716494.49	2176040.047	1751765.215	2165661.357	2024607.12	2042607.33	2043696.389	2110085.565
741	385901.3001	392584.5376	422320.3209	388835.4919	425999.2691	224357.319	393644.8455	354783.8827	402237.9781	391821.7315	367434.4168	367818.2195	240941.6874	361163.4603	364862.2717	415986.3828	376403.8125	395448.2	370252.8874
742	679565.4006	1204561.341	82599.16921	360913.04	360305.7785	99359.56163	321854.0681	97257.75652	64072.2338	141611.6951	202576.395	1059699.023	292720.9245	102710.5216	196518.0425	492685.4498	78412.56859	284423.3406	1005959.593
743	516909.7108	339722.3096	16189.34585	516539.2304	403439.0215	179963.3798	215049.9446	346829.6881	343437.828	1025274.978	838604.4071	462701.2257	162748.5346	15882.42253	32514.94882	368457.4156	327174.3803	581326.6021	333411.5978
744	819580.7798	446777.4994	674662.3721	979081.5927	368637.6257	942152.5958	641715.6751	4124287.978	370488.5418	2093502.967	1542316.406	481589.6617	1353348.374	1553878.952	2315090.473	1133301.566	1756727.95	595040.6787	265861.4002
745	1214753.71	706828.3972	355190.2774	623283.1299	324587.3984	1552713.243	240761.3549	959342.7618	920500.2436	1767253.381	1549789.553	1663564.433	2293127.064	901885.0326	1805360.844	650111.7077	2092923.305	936550.1956	319937.0926
746	406742.5646	752321.9886	127631.2995	1590353.268	276899.3443	178240.1739	139272.3483	4027.141875	2597.752836	2707.608111	1154.711676	1686.917023	4096.786622	1551.865714	2559.351637	1014532.178	38826.75848	1430157.26	774711.1594
747	1518704.769	1007236.12	1158546.84	578206.7309	466581.4856	1216287.807	719816.4904	6074116.478	1773662.445	4622600.287	2614206.759	1026923.261	1796277.395	2478331.462	4215263.488	2122814.746	6541053.864	1120860.251	871749.7132
748	788886.0982	1018809.246	238467.1813	621139.9211	105317.1776	1109541.206	489155.1938	7620345.31	708273.0574	3444383.388	1839162.769	389055.5586	950365.4192	2634101.265	2099611.175	989056.2818	2895055.127	1107271.265	429779.124
749	159824.5975	190076.6242	102342.8502	2218423.138	26580.60563	227785.8488	97299.1857	84219.68514	131883.9371	384969.2586	753377.4234	425576.3333	361824.3775	60033.56346	337746.0524	327837.3509	240081.5513	315775.2271	63101.57016
750	209867.3716	139900.7296	111287.0521	2033653.753	71683.7622	312893.6232	94289.4094	49410.01601	167508.1936	187219.7463	608924.4716	161697.8626	245315.024	83351.22147	351401.1363	533283.2159	229357.0102	209236.2095	93127.90916
751	76981.98725	65396.41268	52670.92389	1017744.633	22549.58483	40151.08353	49603.195	31979.91519	40418.79401	310158.5432	581922.7733	190329.5741	228765.7887	27011.28787	274466.5424	82348.02386	50668.51197	35942.96192	5965.769699
752	408200.157	381948.9134	349692.5992	4731942.397	209766.9612	770336.4096	213487.0306	134449.3974	342263.069	663945.3493	863520.8161	388138.4271	375921.3748	146689.8122	532825.6583	830697.5578	838088.7172	442942.3348	237705.0913
753	400171.926	288396.3234	390969.9459	1541581.37	269881.5348	607282.3945	464070.7743	1740280.881	2039394.319	8772472.706	7446861.324	658615.9818	1101732.478	908686.4856	1134805.545	246357.4728	593874.2147	321858.5287	176653.9148
754	154049.7762	105488.1881	200601.5963	1605414.316	44551.89792	280935.612	176282.1609	62202.44271	87540.41762	515548.3239	800908.8544	425710.9265	153522.4353	66129.22154	416006.3754	80539.09466	170414.4738	44043.95701	25443.68148
755	281700.3121	123352.9184	372565.9608	785608.3088	66530.20263	247273.0005	282633.0939	125470.9281	145900.7799	568895.1067	922487.9618	185949.3847	92236.25387	428569.7467	605022.1975	239329.5602	1673340.606	299389.2289	167263.0072
756	170532.3844	132568.2886	491965.997	922719.6647	435023.0466	561353.5841	1147334.343	7697.009063	3437.298868	8252.76126	6217.730298	2040.62681	10296.40571	3231.087711	2095.600287	437474.4582	46689.93627	390138.0233	273905.2273
