Name	ratio	min	max	cred	cat	condition	week
359e73d48c4baa972dd48e2055cef261 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	-0.767268957376003	-3.45401	1.51369	not_credible	Non_NASH	FA	4
b1b9ecda6246c693499359589027d8d0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	-0.746956233349999	-2.1644	0.779424	not_credible	Non_NASH	FA	4
4ab830d23bf8ff1288c71ec460dcff0d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_S; s__Eubacterium_S uniforme	-0.739859008130001	-6.67672	5.45182	not_credible	Non_NASH	FA	4
b2637b296c45dda4238faa90cbbad314 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.7134664668627	-2.19188	0.811096	not_credible	Non_NASH	FA	4
d49b6036edb46c7027c4acca629da39f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-0.702021385481499	-3.25499	1.66164	not_credible	Non_NASH	FA	4
52677b4c9fbefb50efa3673b9126174b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	-0.678099055463499	-2.32049	0.941106	not_credible	Non_NASH	FA	4
afe66aa80b419ae2069587d8f844d6d3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__COE1	-0.677689603221499	-2.86148	1.00248	not_credible	Non_NASH	FA	4
3ab446a7c5219627e54bdc9f4cee388c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Eubacterium_B; s__	-0.676950929887725	-4.46275	2.74299	not_credible	Non_NASH	FA	4
5db2cf37007f874e25eb2c901917e15a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella muris	-0.663145781145002	-2.46173	0.898887	not_credible	Non_NASH	FA	4
6dbeccdecaeb89a34858b202cbc46eb2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Eubacterium_F; s__Eubacterium_F sp003491505	-0.6629538337995	-2.11392	0.703131	not_credible	Non_NASH	FA	4
aadf28ac65837cd1a1d086b875bceda0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.658111790587	-5.42447	3.50352	not_credible	Non_NASH	FA	4
749368cececc692b80a519617aaeb1e7 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__; s__	-0.6279365130135	-5.91051	4.11903	not_credible	Non_NASH	FA	4
3da811fabbdd7c3088c29e4731f2bd32 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	-0.623355846884999	-1.2426	-0.0136092	credible	Non_NASH	FA	4
473b19d5aa90c9c3396bb25010797afb d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.601123723755	-1.5796	0.294564	not_credible	Non_NASH	FA	4
44ff26d8105cf822417b4b0c4eb27c02 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H	-0.551693748467999	-1.64045	0.461798	not_credible	Non_NASH	FA	4
d8c6d6fe09e8ded48012f98f418c9997 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales	-0.551061722882	-5.37753	3.2305	not_credible	Non_NASH	FA	4
f0a0b22d41f7fda2fa21946266c4c417 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.546266971760001	-2.93513	1.85651	not_credible	Non_NASH	FA	4
be65daef90f69cfc35f5bcd8e387d377 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor sp011959105	-0.530287455806501	-2.22561	1.03993	not_credible	Non_NASH	FA	4
54273ecc78bcf66411ff6bb36cf90e85 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Faecousia; s__Faecousia sp000434635	-0.508272374105001	-4.2176	2.26501	not_credible	Non_NASH	FA	4
511389b5c9fc8da62e40d5a26d25899a d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	-0.5024208971665	-2.2795	1.67972	not_credible	Non_NASH	FA	4
694caec8dad781d338acf4a5b69c3058 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__C-19; s__C-19 sp009917405	-0.500658480705	-4.91004	2.82901	not_credible	Non_NASH	FA	4
aa5e7338afe8a35fbac4083c1d1b8721 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor muris	-0.473845777115	-3.84584	2.39546	not_credible	Non_NASH	FA	4
ec0d9410c96cd5c374221cda821359fa d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.472538406825	-4.15507	2.43801	not_credible	Non_NASH	FA	4
1247b655d9804d0973d52adb92a8975e d__Bacteria	-0.465948595859501	-2.21153	1.21463	not_credible	Non_NASH	FA	4
0d772f1907bd13a11e8970f74e6a0696 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD42-69; s__1XD42-69 sp009911505	-0.451652252305999	-3.18499	1.93182	not_credible	Non_NASH	FA	4
f51397633e0abb45f23ba1f201160fa9 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404199; s__Adlercreutzia muris	-0.4448724307205	-1.54102	0.653475	not_credible	Non_NASH	FA	4
ecd5fa7940d4be8ae1bf842d866ccee6 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Acutalibacter; s__Acutalibacter sp009936055	-0.430611555145	-5.66751	4.22771	not_credible	Non_NASH	FA	4
339c9fff6b3961ff4fc9293e90b23460 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Paramuribaculum; s__Paramuribaculum intestinale	-0.413065978639499	-1.69546	0.810665	not_credible	Non_NASH	FA	4
5c53164e55b1a6ac5a3adca191327b1b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	-0.407755108462499	-3.82376	2.95807	not_credible	Non_NASH	FA	4
31521431043b638a224abfec559adb87 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-0.40217945739105	-1.56626	0.845037	not_credible	Non_NASH	FA	4
a7bdde1a1704da13ae08a3caf6ae138b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella arabinosiphila	-0.386192777595	-1.91033	1.05831	not_credible	Non_NASH	FA	4
aa446aad4f8d5f5ebf6a7ff36792767e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.373933996610001	-3.28317	2.55173	not_credible	Non_NASH	FA	4
a3cb3a29483774a30b7ce32181738968 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01; s__	-0.365784262795	-3.92739	2.97717	not_credible	Non_NASH	FA	4
3db08ad717f20fde7085a3e346880d8e d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.351276672667	-2.25874	1.54326	not_credible	Non_NASH	FA	4
0186330d9410c4275a911183b4b64918 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__Adlercreutzia_404257	-0.34509028212	-1.91827	1.02368	not_credible	Non_NASH	FA	4
8778fa56153fa6e1c2cc8742b9515528 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae; g__ZJ141; s__ZJ141 sp011038965	-0.328718266628501	-2.29059	1.72142	not_credible	Non_NASH	FA	4
2fa980c595269f393b6188894e624abf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp000403315	-0.3253088939937	-3.69569	2.57316	not_credible	Non_NASH	FA	4
3fb2ce862d743e3d9788332ba6333376 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__14-2 sp001940225	-0.3246886472905	-5.74955	4.79476	not_credible	Non_NASH	FA	4
58b45559f778bed825a2b42a174719a1 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Caproiciproducens; s__	-0.321780759837	-1.24017	0.583592	not_credible	Non_NASH	FA	4
985335f6d7965db9b58dcd8f741f2c3b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Lawsonibacter; s__Lawsonibacter butyricus	-0.3166934728655	-1.60499	1.00131	not_credible	Non_NASH	FA	4
fb52df71394a54d567c86d70ed2514f9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.31209718188	-2.79312	1.87575	not_credible	Non_NASH	FA	4
59c5fb99d0b41a1303f187d9f98a2555 d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	-0.3028194754655	-0.993667	0.352208	not_credible	Non_NASH	FA	4
c0ed23c557f91e06a4dd4891e6cf396c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	-0.298962867540001	-1.8608	1.15065	not_credible	Non_NASH	FA	4
79bedc67f0b243cb3fd97ec87a4ce0df d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.296885903930001	-6.85807	6.26665	not_credible	Non_NASH	FA	4
3af4973333a2fb53d4f764da8cebd075 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Soleaferrea; s__	-0.284773486895	-1.60672	0.988597	not_credible	Non_NASH	FA	4
cab0cf41d9e2a3200266b0f8d27732f4 d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae	-0.2821082071345	-4.77974	2.55547	not_credible	Non_NASH	FA	4
bd31e6edecaee3eeab08000d447a1439 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	-0.281845779694	-1.016	0.374819	not_credible	Non_NASH	FA	4
539a09fd38d77c88a4106bfb58700d62 d__Bacteria; p__Firmicutes_B_370539; c__Dehalobacteriia; o__Dehalobacteriales; f__Dehalobacteriaceae; g__; s__	-0.27022749699845	-1.14282	0.754088	not_credible	Non_NASH	FA	4
cd79f35f96e1b7fe7b111478ced7adc3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__UBA3282; s__UBA3282 sp003611805	-0.261563045438499	-1.97091	1.20697	not_credible	Non_NASH	FA	4
0c74ca25a9308a033fb0ed82924ba42a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	-0.2546949232045	-3.4134	3.23134	not_credible	Non_NASH	FA	4
fa5c6396b901dff5b3cdfcea9ae95574 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens	-0.24354383775	-7.8134	5.41245	not_credible	Non_NASH	FA	4
86fb5e4f9f52147f718e573f68a8adc5 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella sp001689575	-0.213376460459	-1.69559	1.16318	not_credible	Non_NASH	FA	4
cc925f743eceb951ff4885ab338c2616 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter	-0.2079162707695	-2.71527	2.3133	not_credible	Non_NASH	FA	4
1d2e5f3444ca750c85302ceee2473331 d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Pasteurellaceae; g__Haemophilus_D_735815	-0.19322043008085	-2.81063	1.95609	not_credible	Non_NASH	FA	4
80af69ba7e6c58afc3fdd1d4334e580f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__QAMM01	-0.19021672655525	-0.759525	0.449089	not_credible	Non_NASH	FA	4
a513ee539eecb4b239be5dfaa3b8b3c4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.1871279729955	-1.44068	1.08642	not_credible	Non_NASH	FA	4
de2b74b8890d40f4462c2a39ba26c418 d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Parasutterella	-0.1767919036835	-1.20633	0.727114	not_credible	Non_NASH	FA	4
4f05d43ba5590d37d0239713f9bc9475 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	-0.175310810825	-2.86068	2.48147	not_credible	Non_NASH	FA	4
7c57afe3b6b21af9d22cea9e92af463b d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	-0.170035760659	-0.897832	0.534212	not_credible	Non_NASH	FA	4
2653918cc84c1fedbd74dfb0b90fc102 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.163745761281	-1.59074	1.23751	not_credible	Non_NASH	FA	4
b1d33ca822db18f9f6d41df976d5e603 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__	-0.161937154830499	-5.69808	4.96524	not_credible	Non_NASH	FA	4
7d0b7091d8fdb78fcfc3b0a0ea1c4ccf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.159712310081	-1.78138	1.60076	not_credible	Non_NASH	FA	4
0df41d7584fa12ed3262ea85ac21039d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.15262298124075	-1.76051	1.41372	not_credible	Non_NASH	FA	4
636c27859c1ac0a7994ca8ed145d03fe d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_A_346120	-0.1519262812178	-0.941952	0.687519	not_credible	Non_NASH	FA	4
cbcfd6279669d3819e9c39e16196432b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Enterenecus; s__Enterenecus sp004560375	-0.1501366578005	-1.39096	1.11383	not_credible	Non_NASH	FA	4
05f9f7bafbfdbdd1299b19b1048b2283 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Choladousia; s__Choladousia sp003612585	-0.1381579426825	-0.842044	0.579496	not_credible	Non_NASH	FA	4
fb47ebf73791a9cd5a943010dfc49812 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Eubacterium_R	-0.13634914370025	-1.00934	0.800841	not_credible	Non_NASH	FA	4
c00c83c580e045a0d3ea7e5522c30e83 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae	-0.1251161906945	-1.1778	0.83548	not_credible	Non_NASH	FA	4
3f1a5990efa772909fc3e63ba590af25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	-0.119666535235	-4.01181	4.33517	not_credible	Non_NASH	FA	4
a6c1d5c393eaa8b78baddc67c010b5fe d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__; s__	-0.108414269437	-1.95241	1.55194	not_credible	Non_NASH	FA	4
ec732ad6f4d2f80391c0652775c07ef0 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	-0.107308375825	-5.41422	5.43162	not_credible	Non_NASH	FA	4
864fb808c26f29d79c123613d0d15fab d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.100367437301	-1.17079	0.825611	not_credible	Non_NASH	FA	4
d0b9517a6f26f847e3bf839cad5d1633 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA11471; g__UBA11471; s__UBA11471 sp000434215	-0.094218226411	-2.94267	2.06281	not_credible	Non_NASH	FA	4
0961bcd6971db7e276fc802130be00e3 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	-0.0803754689629999	-6.17118	5.45801	not_credible	Non_NASH	FA	4
7da3df619234b604145d1885e0ca6876 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum; s__Muribaculum gordoncarteri	-0.0758223617624999	-0.821356	0.639404	not_credible	Non_NASH	FA	4
d8c135a02ecab8cd6a8f2aad6a0d818d d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Sporofaciens; s__Sporofaciens musculi	-0.0578680814219999	-4.79119	4.55917	not_credible	Non_NASH	FA	4
866b299de76305f77c0994d290b00fd9 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnobacterium	-0.0528166406610001	-1.99292	1.84133	not_credible	Non_NASH	FA	4
055a71db6ce1db07ecff68ce9d0682f2 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Porcincola; s__	-0.0502603075945	-1.89554	1.92938	not_credible	Non_NASH	FA	4
63a0adafdfb666b7e47754f7fc926faf d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.04688368825281	-1.50677	1.16315	not_credible	Non_NASH	FA	4
cf4fac0cbb58da66ff59450ec524a7f4 d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__CAG-485; s__CAG-485 sp002362485	-0.0430917565280001	-0.924682	0.723407	not_credible	Non_NASH	FA	4
d739069ee9a398db73b131975e6c77f7 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	-0.025665618773	-1.67952	1.52602	not_credible	Non_NASH	FA	4
15b42a79ac1ac2729a53f4d71fec0e25 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	-0.000719261307150026	-3.13117	3.17714	not_credible	Non_NASH	FA	4
855c18fbe80869f9770a32882059ab85 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.000299049108500006	-2.9504	2.67311	not_credible	NASH	FA	4
3bd9259f27f5ee091b992690ffd9d93f d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__14-2; s__	0.00960668918450001	-1.25515	1.27722	not_credible	NASH	FA	4
f03b237847b87c89097cdf5f096bc479 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Choladousia; s__Choladousia sp003612585	0.0221850047855	-0.651387	0.665745	not_credible	NASH	FA	4
13e68d6b48a2b9f13b340e5fe0445c95 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Anaerovoracaceae; g__Emergencia; s__Emergencia sp009935805	0.04949073387759	-0.701891	0.850467	not_credible	NASH	FA	4
6150f2f6a4cf82b9914cb6c8bf73c93c d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Anaerotignaceae	0.0504248881399999	-6.99972	7.97224	not_credible	NASH	FA	4
2347752b1c24931521b8015f33f18558 d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.0674986049369999	-4.93458	4.45815	not_credible	NASH	FA	4
196aa20a856432c04f7080a1dca4c867 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae	0.0965421268250002	-6.37996	6.00329	not_credible	NASH	FA	4
649c81e7748b02f167234b3f37471354 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Evtepia; s__	0.10081087026	-1.8053	2.19928	not_credible	NASH	FA	4
c8e2ce8722ae2deaae12eb9b9792c6be d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508	0.11933765701	-7.90905	6.44603	not_credible	NASH	FA	4
aa9ed0207d07e1c4640db32d8f0a03ba d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309	0.11933765701	-7.90905	6.44603	not_credible	NASH	FA	4
7fee9350277038eef98dee70b4190563 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921	0.119710267694	-0.921948	1.16696	not_credible	NASH	FA	4
a814fa53675e61dfdc958627b6fb14f4 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix sp000403275	0.1206922440395	-2.62611	3.0424	not_credible	NASH	FA	4
d668e4f5e90f0528802daf46d52faa08 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_58660; s__Ruminococcus_C_58660 sp000433635	0.121196344113	-7.33303	6.94527	not_credible	NASH	FA	4
01611849730c120e05a906f3d3433143 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__1XD42-69; s__1XD42-69 sp009911505	0.121196344113	-7.33303	6.94527	not_credible	NASH	FA	4
5aff8095366eea78ddecaa596d469e12 d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__Rothia sp001808955	0.121196344113	-7.33303	6.94527	not_credible	NASH	FA	4
ff308f2d6524527d5bdcb6d015f6c305 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__; s__	0.121196344113	-7.33303	6.94527	not_credible	NASH	FA	4
103b5fb4d30f27b99a162e9fe7e08a9b d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Paralachnospira; s__Paralachnospira sp902363445	0.122142919484	-2.23865	2.31567	not_credible	NASH	FA	4
f18c2181e6348b5eb1457c22236cb5a8 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.12718862359	-6.96076	7.53415	not_credible	NASH	FA	4
bcf592a81039a3e154b3349b1f449910 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Christensenellales; f__Borkfalkiaceae; g__Borkfalkia; s__	0.12718862359	-6.96076	7.53415	not_credible	NASH	FA	4
48dfa84a440fd301d589cdffe60e057a d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__MD308; s__	0.14839720361	-2.08447	2.03829	not_credible	NASH	FA	4
0846374b81d0d3b3e8a8864b903c65cd d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Angelakisella; s__Angelakisella massiliensis	0.1519990648455	-3.90827	3.73176	not_credible	NASH	FA	4
97525d2e1aee047c16dc6d32a3bdab87 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Schaedlerella; s__Schaedlerella sp000403295	0.156124278386632	-1.4793	1.79974	not_credible	NASH	FA	4
3398308dbfb077c1ddeee436e1bfe575 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.162144469985	-7.46318	7.12994	not_credible	NASH	FA	4
8377226d76d7f5a7c9236dcb849c8112 d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae	0.162144469985	-7.46318	7.12994	not_credible	NASH	FA	4
