Feature	Intercept_mean	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_mean	Intercept_std	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_std	Intercept_hdi	C(ATTRIBUTE_groups, Treatment('G1P'))[T.G3P]_hdi
1158	-9.934970536250011	1.9187987279349987	4.51841100774055	4.30472939798323	(-18.4455, -1.68714)	(-6.4195, 9.83386)
5317	-10.264069647499987	0.8236626434700001	3.2603277326127316	3.8071698012908697	(-15.3843, -4.0824)	(-6.625, 7.92779)
877	-8.39612732956002	-0.9281289083500006	3.4431083416347996	5.086836699338873	(-14.0201, -1.97382)	(-11.3148, 7.87197)
8151	-10.456704577650022	-1.3544632156500018	3.8155305623811397	4.856581157867097	(-16.1752, -3.30281)	(-10.7393, 7.4367)
8282	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
1867	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8124	-10.638812300000012	1.3844606290945511	1.172538499996359	2.0295622907686774	(-12.572, -8.51154)	(-2.43304, 5.35027)
1178	-12.05943064999999	0.4900868255950003	1.7430416148091163	2.390687008215567	(-14.6857, -8.83181)	(-3.87225, 5.44067)
1292	-12.14909478249999	1.1924492265000006	4.720780318145649	4.154822396194555	(-19.8747, -3.59754)	(-7.53159, 8.14744)
3665	-9.867617404999987	-2.5741024981550016	0.9847040104660468	2.2760127031254087	(-11.5478, -8.05529)	(-6.49286, 1.99355)
2545	-10.760275679999992	1.7626385237000006	1.345921958090527	2.159692650612928	(-12.8976, -8.32119)	(-1.98461, 6.06032)
5816	-10.432443174999984	-0.091979319793	0.43872914437972943	0.8185713911067497	(-11.2142, -9.62504)	(-1.63678, 1.39565)
7512	-10.807149744999984	1.0035272263599992	1.139457364435846	1.9744457603774428	(-12.6675, -8.45483)	(-2.59867, 4.93185)
2741	-9.185737157499993	-0.36639991036999997	1.679785654543174	2.803313131160084	(-11.8292, -6.21609)	(-5.24395, 5.40598)
3314	-9.168848255000004	-0.1060565850765001	0.28338219318211416	0.5205843028334818	(-9.7126, -8.63447)	(-1.18743, 0.767338)
607	-9.433180806500001	0.7357152553750004	2.554331216317895	3.473951935770541	(-13.087, -4.29189)	(-5.33176, 7.60192)
5956	-10.3412153738	1.5328915521099993	4.5095377586884915	4.289342914925927	(-18.507, -2.38304)	(-6.95665, 8.77815)
2663	-11.748848098249997	1.3998645294750005	4.865994552135746	4.150487699636527	(-19.623, -2.5165)	(-6.88097, 8.52859)
1043	-11.895894344999986	0.33571424088000024	3.4621790813623754	3.655593087176206	(-17.0971, -5.27575)	(-7.00029, 7.22296)
2369	-7.827547359999987	-1.0144509813799991	0.23086314149952644	0.4199799393548689	(-8.24704, -7.38898)	(-1.78279, -0.231018)
8489	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8135	-9.261737672599992	2.0370491383399982	4.193103750655403	4.0833934166137835	(-16.9134, -1.44237)	(-5.00485, 9.91967)
8419	-9.701696931000004	-4.973365471099995	1.5428709199484332	4.028423346117992	(-11.9336, -6.51634)	(-11.4993, 4.06677)
7135	-9.75616440500001	-0.6872133497900013	0.7732365278718701	1.543487855521068	(-11.1161, -8.28056)	(-3.56563, 2.03342)
7161	-8.33336224035	-2.456043690310003	2.2469021883072244	4.970292542652794	(-11.9084, -4.1638)	(-11.2706, 7.39665)
4877	-7.219544600000002	-0.2730367688456506	0.38446184893190616	0.7426739731750401	(-7.91011, -6.4727)	(-1.5254, 1.20268)
1018	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
4807	-6.477344780000001	0.1392707719391999	0.287887101348865	0.5351615876674702	(-7.001, -5.93187)	(-0.859148, 1.12223)
7705	-9.568900920000006	1.007093594585915	1.3910997319232186	2.458197444271833	(-11.7841, -6.83493)	(-3.43434, 6.08947)
7944	-11.290154859999971	-0.1727526554954998	0.7490067862020205	1.448953714025013	(-12.4759, -9.68539)	(-2.72763, 2.76202)
3160	-11.019687004999994	0.8379324300874988	0.44330598228309576	0.8626157117556017	(-11.778, -10.1314)	(-0.720088, 2.49325)
5576	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8573	-9.851447910000013	-0.24379696701134979	0.9817509763971374	1.8148570952245253	(-11.478, -7.94185)	(-3.86819, 3.0736)
4423	-8.200195357839991	-1.1861112762138506	3.2945849191840915	4.927924328191341	(-13.2653, -1.356)	(-10.3138, 8.05825)
3376	-11.157507965000022	-0.0663674999700001	0.7082848626122179	1.359226848419379	(-12.4738, -9.87471)	(-2.27802, 2.77541)
4259	-9.76310643500001	0.6728191244900007	1.5537705356859297	2.624314393313694	(-12.206, -6.76266)	(-3.93475, 5.81628)
774	-12.297899557899997	1.3512935322949	4.7782363363717595	3.9979959846995348	(-20.321, -3.22984)	(-6.34372, 8.59617)
590	-9.615884860000005	-0.538117085905001	0.5351334658339729	1.0827969026746578	(-10.5836, -8.5868)	(-2.34099, 1.63207)
5974	-11.007396279999973	0.3565172327149999	1.0902525051681649	1.8620141852290173	(-12.5402, -8.86187)	(-2.84243, 3.94452)
6564	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5119	-10.134815530000012	-7.413127050600016	0.6138606344687852	2.975807802765797	(-11.2325, -8.97434)	(-13.7017, -2.5868)
6392	-9.182353495000006	-1.0785028133250003	0.7690238672296422	1.5597280332465537	(-10.6116, -7.67886)	(-3.63972, 2.10655)
7320	-9.19304635	-0.5228998032635007	0.3255161495116296	0.6156364387092157	(-9.75751, -8.56027)	(-1.70556, 0.637862)
7169	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3577	-9.65175772199999	0.2764368798349995	2.325231766409885	3.2631803164016424	(-13.0933, -5.29538)	(-5.20861, 6.92651)
6350	-9.358889852499988	-2.8977052194849975	2.279508555441222	4.690689955955044	(-12.8471, -4.99295)	(-11.2863, 6.30038)
5313	-10.818747950000004	1.9571813054489975	1.535049423530786	2.5431118142508664	(-13.2424, -7.83586)	(-2.53123, 7.1723)
521	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
446	-7.521519844999993	1.17605122612	0.387693481771781	0.7111418747732541	(-8.18881, -6.75405)	(-0.0651811, 2.54525)
6494	-9.4073862545	-3.7626532317000017	1.84109452307894	4.545233462210328	(-12.2822, -5.81481)	(-11.9038, 5.03895)
1788	-10.685340819049989	0.6526722521850019	2.346249365087358	3.0801817494023696	(-13.9419, -6.05406)	(-5.07314, 7.09984)
5425	-8.721112602499957	0.034197258919999696	1.8983446017053487	3.1463008984017895	(-11.6823, -4.95667)	(-5.22006, 6.63805)
3358	-8.726233404187008	2.2261287042649953	4.401118878653699	4.245870092850042	(-16.1956, -0.125252)	(-5.11005, 10.4088)
994	-10.77100017050001	0.5214324827114997	2.3549937290900425	3.122417121356494	(-14.3978, -6.59522)	(-5.04914, 6.75589)
1859	-9.94439733499999	0.006517698220000065	1.377093985615559	2.5176646340973576	(-12.1137, -7.30775)	(-4.45661, 4.90883)
7986	-12.186367300000024	1.2662614594264983	1.7038414037047298	2.4870093505184054	(-14.6873, -8.80525)	(-3.34102, 5.80721)
8739	-7.50854602000001	-0.40595398481899897	0.15417652655465952	0.28748389855438056	(-7.78867, -7.20624)	(-0.916292, 0.154278)
474	-12.05408433999999	3.278609281914998	4.426015013689018	3.9470994263899053	(-18.9356, -3.11931)	(-4.29789, 10.6171)
2982	-10.599821840000002	-1.1707713662902512	1.0238087243845961	2.086522813840916	(-12.3682, -8.59073)	(-4.77005, 2.96179)
2276	-7.103752469999994	1.430120932099999	0.23386098968275815	0.44805420461283235	(-7.54549, -6.67637)	(0.581639, 2.25704)
3352	-8.528536075999996	0.6917090689049992	2.2215200816788863	3.3076922154865973	(-11.7511, -4.0078)	(-5.03365, 7.48375)
3199	-10.64154366999999	0.846908966179999	0.5695057717470743	1.072638828067589	(-11.6085, -9.49112)	(-0.993759, 2.94882)
2324	-10.847122260999969	-4.188283479799996	1.5863525530654694	4.000176587116083	(-13.5834, -8.20979)	(-11.8191, 3.23158)
6235	-6.847565979999992	1.3455548274499982	0.26638881373105683	0.5030454114883047	(-7.38612, -6.36171)	(0.330905, 2.23923)
5331	-11.597336967499993	0.8132841624289998	2.081520577502278	2.8683208036366716	(-14.9409, -7.6725)	(-4.62374, 6.38262)
5835	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2796	-10.20775236499998	0.384115383773	0.5672168982967247	1.0573462839955836	(-11.2043, -9.10429)	(-1.52572, 2.37554)
2166	-8.689556660000004	0.38542500443299993	0.2965360859400495	0.5371419087755587	(-9.20318, -8.0849)	(-0.608505, 1.45464)
8548	-9.718370639149988	-1.4381427881250006	3.4039748471454727	4.945284469106491	(-15.1135, -3.4323)	(-10.381, 8.04326)
6852	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
2524	-10.206147881600007	-1.3649600080250022	3.6839734941044378	4.9310436748405175	(-16.0145, -3.16721)	(-10.9796, 7.74393)
7840	-10.860665560000015	1.06142008496875	0.4981531160542772	0.9224139868768682	(-11.7251, -9.86999)	(-0.59273, 2.88962)
5751	-11.931025724999978	3.023115293165005	0.8968136387392727	1.4157095716700963	(-13.387, -10.1675)	(0.409161, 5.66824)
8396	-10.960080384500008	-1.3009720691399986	3.8339239754480525	4.8235089722443965	(-17.0104, -3.47597)	(-10.0372, 7.71516)
114	-9.371923459999993	0.9621117195909982	0.6638278412811773	1.2608435249629777	(-10.5065, -8.02885)	(-1.31563, 3.3727)
6517	-8.082639479999981	1.7606923605000013	0.36850251299513487	0.6936611914650213	(-8.77522, -7.41476)	(0.531942, 3.16101)
6265	-9.840488349999996	-0.18140341676349991	0.5864092967431347	1.1313136160484532	(-10.9035, -8.69763)	(-2.20739, 1.98531)
6184	-11.57148964499999	2.5674640944972453	0.8592154055268256	1.4137892744228902	(-12.9709, -9.92683)	(0.117835, 5.56005)
5669	-7.923959864250006	0.8825618471870003	2.374200754564754	3.455666090855934	(-11.773, -3.35707)	(-6.00466, 7.33278)
266	-8.711695568149993	2.6435285426950004	4.31750031810613	4.18238083702618	(-16.5284, -0.296498)	(-5.13848, 10.5987)
3408	-7.784105070000007	-2.3957250661650007	1.1685793914128835	2.4056236718030872	(-9.62542, -5.73302)	(-6.6497, 2.13807)
4823	-8.405842040000005	0.11762809698810014	0.35866915600709004	0.6521576757375375	(-9.05694, -7.7345)	(-1.03983, 1.40275)
4980	-8.411918648544999	-1.038158054095	3.560111472058282	4.9607555583525755	(-13.8477, -1.35814)	(-10.5051, 8.25813)
4033	-10.578870268000008	0.7138830154299985	3.291663381507222	3.6509423394795406	(-15.8078, -4.21967)	(-6.06451, 7.46072)
4607	-8.109617974250014	-1.6758938684999996	2.713474655777259	5.102658458200755	(-12.183, -2.67641)	(-9.9952, 8.70895)
4378	-7.8467764284999975	-0.8742652336549996	3.4009800360228146	5.028600818532941	(-13.1752, -1.06794)	(-10.9031, 7.86339)
1941	-10.971034285000009	-4.269653523800001	1.5973010059830557	4.111544393989565	(-13.5498, -8.08241)	(-11.8044, 3.95412)
705	-7.082413816085003	-0.8243913569950002	3.148229815001473	4.976311848541659	(-12.2984, -1.1623)	(-10.6652, 7.91351)
4182	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5349	-10.084356697999974	-0.28729807413750064	1.6954954706234788	2.845184744896501	(-12.6498, -6.84748)	(-4.75919, 5.97093)
5064	-9.333253015999977	-0.12657331976500025	1.6203387700713499	2.9103185883152656	(-11.9902, -6.30539)	(-5.26914, 5.48988)
6420	-10.894580259999994	-0.55110884277	1.0302217085054708	1.8999799563256563	(-12.7251, -8.96035)	(-4.26744, 2.95729)
7176	-10.771867000000036	-0.14906402463199991	0.5616052500661824	1.1485671574028098	(-11.674, -9.64141)	(-2.20969, 1.98879)
8547	-10.711579540999994	0.38129666181250066	3.22466562194215	3.8009460912597963	(-15.9861, -4.8824)	(-6.75254, 7.80273)
6091	-10.028556600000025	0.9221830773480012	0.6293684495007986	1.154057188602089	(-11.1846, -8.83281)	(-1.05504, 3.20507)
8593	-11.801004944999995	-2.2504802264915016	0.8405174259542133	1.7774494999974473	(-13.2904, -10.2141)	(-5.31643, 1.34743)
7194	-7.807742505000011	-0.6606087529099994	0.13910016109435308	0.2625353660662742	(-8.06417, -7.53825)	(-1.15141, -0.164547)
7810	-9.376145906400007	-1.0832029880120002	2.5692022972723314	3.7096942563529938	(-13.0846, -3.88777)	(-7.52068, 6.08407)
8262	-9.054032533499997	-2.6028749082399996	1.437720756106423	3.3142709573380524	(-11.1836, -6.28127)	(-7.95382, 4.14687)
5879	-8.36165211	0.04602012143899996	0.3083700767875316	0.5557738706065376	(-8.94273, -7.82194)	(-0.93606, 1.10944)
3250	-11.144248254999981	-0.22996535752449992	0.9029230422325066	1.693906791990442	(-12.7312, -9.46788)	(-3.0709, 3.03664)
7754	-9.05791754000002	1.8066175186099995	2.78807508902538	3.371914310245984	(-13.4882, -3.62834)	(-4.73094, 8.06244)
4991	-9.244628581649996	-1.963292395805001	2.8085809319925676	4.703477038559273	(-13.6414, -3.78743)	(-10.5396, 6.71074)
2790	-9.745515604999998	1.3039488438249978	0.32862996581144893	0.5882597085291175	(-10.3522, -9.13683)	(0.169771, 2.38925)
8109	-10.72082042500003	-5.882957533924994	1.0028759780792285	3.4879541123495117	(-12.4715, -8.96648)	(-12.8244, 0.988824)
3884	-8.830554742699997	-1.1562787795799991	3.5034557947109346	4.872367990488252	(-14.6101, -2.09506)	(-9.8286, 8.52678)
5263	-10.626679555500006	0.5631469978950008	2.708294453884093	3.3525675705423086	(-14.6714, -5.38946)	(-5.9922, 7.00043)
6294	-8.65458591500002	-0.6864262335360006	0.9725864150774792	1.99174105185138	(-10.3282, -6.87048)	(-4.06194, 3.13648)
1408	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
3588	-10.427244049999985	-5.4876665304500065	1.188662204533484	3.692490783737385	(-12.4681, -8.15341)	(-12.792, 1.299)
2852	-9.817341395000014	0.80778429563	0.42753490377149783	0.8166525829307303	(-10.5852, -9.02974)	(-0.633879, 2.37575)
6170	-7.607263225000005	-0.37214650399499993	0.1367185629724412	0.24763779599008215	(-7.85153, -7.35228)	(-0.859865, 0.0636835)
4778	-10.875592800950018	1.8920296823755034	1.9536855817590366	2.6039662516885764	(-13.8721, -7.17759)	(-3.26835, 6.77705)
7642	-11.285226930000002	0.5563335206200004	0.8752826700841139	1.5746202297929985	(-12.6618, -9.55618)	(-2.26285, 3.61417)
8115	-10.320040798449988	0.6145791544399999	2.141325562945246	3.048556034719853	(-13.514, -6.26048)	(-5.32569, 6.91544)
6466	-7.6228108250000135	-0.21362911471950005	0.1753509667600079	0.31753515751049655	(-7.94744, -7.28464)	(-0.790238, 0.386233)
818	-6.667801947499992	1.6066935130100009	1.6939576009016244	2.8024381493748987	(-9.34031, -3.44346)	(-3.22323, 7.05241)
2597	-6.990527004999997	-0.30330639542649973	0.2611629826885503	0.4684644361548307	(-7.48707, -6.50537)	(-1.14611, 0.586946)
7289	-10.030173584999988	0.9639264817830006	0.9217365074011106	1.6805860324378619	(-11.6471, -8.34711)	(-1.93175, 4.36064)
5101	-6.912346705000006	-0.13118605089315033	0.2098211739808284	0.37404442337424865	(-7.28914, -6.50306)	(-0.801906, 0.559566)
5737	-8.928930639999999	-0.41076706280899994	0.2945379014602204	0.5604786473141288	(-9.4357, -8.3435)	(-1.40113, 0.683271)
2856	-10.088099180000002	0.4983668185235003	0.5960607722676673	1.153628424845762	(-11.1809, -9.04808)	(-1.57622, 2.5656)
5413	-7.971112435899991	0.47064511719699886	2.740402295584142	3.93894026590646	(-12.4279, -2.81908)	(-6.83205, 7.82585)
1012	-11.466670553400029	-1.637957623425999	3.886328839393041	4.856008476054207	(-17.2446, -3.76824)	(-10.6782, 7.34809)
7037	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
5018	-10.393664061499996	0.940912869088001	1.6771901414321742	2.6874232132334375	(-13.0817, -7.3012)	(-3.81013, 6.50031)
6733	-10.44668967865002	1.8643378706800018	4.6459060655135485	4.319468279669783	(-18.8406, -2.16477)	(-6.16498, 10.6221)
5235	-11.420378824999997	1.3145542609300005	1.1937527358126427	2.0633971695320685	(-13.329, -9.16569)	(-2.44027, 5.29105)
1092	-7.260458415670013	-0.8232349806439996	3.256611249882217	4.979460702069823	(-11.9445, -0.345202)	(-9.88676, 7.97775)
4690	-9.196224850000016	0.6964420936450004	0.4257422963972191	0.8038841456981984	(-9.98905, -8.39686)	(-0.83213, 2.15601)
1753	-9.858932345000014	-0.35893352090500036	0.3860150780382173	0.7497519233524655	(-10.5972, -9.16206)	(-1.6485, 1.17625)
6525	-8.583729274999998	1.1549462216068487	0.6356661894797647	1.2697362742488945	(-9.69186, -7.32016)	(-1.11623, 3.5351)
710	-8.155609089999992	-0.23014397168999995	0.2887392014759543	0.5229074532789099	(-8.69671, -7.60588)	(-1.10615, 0.802573)
8163	-7.771346455000002	-1.0353598553199992	0.4492501518037398	0.869139974817144	(-8.59615, -6.9461)	(-2.62563, 0.586562)
1731	-6.7417746899999935	0.4223954406840002	0.1814493079725129	0.33331824482922273	(-7.07693, -6.39535)	(-0.233801, 1.01995)
4272	-11.320257539999998	1.752263823335001	1.6902442181863098	2.3518951154199375	(-13.9455, -8.07417)	(-2.46448, 6.44135)
218	-7.574862535000014	-0.02287847978549998	0.21291314654249008	0.3942893776577902	(-7.99471, -7.19794)	(-0.750847, 0.737797)
8045	-11.100512380999978	-1.407297146950001	3.9981471922460683	4.843301588042947	(-17.1848, -3.51559)	(-11.257, 7.13571)
4186	-11.711922264000016	-1.5275569181550004	4.090623742994105	4.727539560208496	(-17.6425, -3.56361)	(-9.01463, 8.4611)
6553	-10.221921504999989	-4.902095161559999	1.3267318825005632	4.068528951514437	(-12.341, -7.67295)	(-12.693, 2.5024)
5359	-8.536128909999999	-1.6841347232204988	1.1544860927655256	2.396272583021676	(-10.5334, -6.47783)	(-5.81769, 2.96971)
8679	-5.591799325000011	0.052723731390999964	0.3652656189510511	0.7062320185307682	(-6.24628, -4.92104)	(-1.35093, 1.3284)
4819	-10.244986353500018	-3.140767235664996	1.970482011730729	4.594569190490847	(-13.3171, -6.55408)	(-11.4236, 5.44806)
570	-9.408462959499992	-2.866309737945005	1.1014887806729041	2.3130879765053494	(-11.3355, -7.49972)	(-6.54544, 2.14524)
6093	-9.678418521000022	-3.807120459200005	2.0570607026527425	4.558609147813313	(-12.6924, -5.81319)	(-12.0637, 4.95357)
5160	-9.404840624999993	0.8658220688499993	0.4415659642907948	0.8583028276546252	(-10.1676, -8.54295)	(-0.639449, 2.54996)
5507	-8.891518595999989	-0.8114453987439976	1.6794932448459814	3.04412158306963	(-11.4277, -5.62554)	(-5.75189, 5.44332)
2382	-9.568025394999992	0.1972643490208001	0.5182643569610431	0.9733812030246072	(-10.4646, -8.51248)	(-1.46011, 2.19115)
6449	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
8082	-10.905245989999985	0.5853615541900007	1.1578485843128286	2.073739966194498	(-12.7211, -8.48658)	(-3.29479, 4.52844)
1711	-12.724721491945015	-0.970349431450002	6.007907085975266	4.7789165316467415	(-22.453, -1.65407)	(-9.57111, 8.16113)
827	-10.414302235999992	-4.102143330649997	1.8292298049315223	4.273269388067848	(-13.1608, -6.91809)	(-12.0058, 4.47617)
1668	-9.842650340000006	0.09659705566149977	0.5573947521522646	1.11879339279264	(-10.8343, -8.78579)	(-1.92353, 2.2524)
637	-10.91411042434996	-0.13076245649400023	3.0952233555774944	3.84939749652716	(-15.9855, -5.42953)	(-7.3049, 7.59988)
7769	-10.221901958499997	-4.024366738530007	1.8324735155320824	4.08527382848395	(-12.9504, -6.88822)	(-10.9263, 4.15543)
1333	-11.779412127625015	1.4938698757525004	4.843682520355589	4.010253633871773	(-19.6021, -2.349)	(-6.46506, 8.46218)
2558	-9.308201095000005	0.6395455467800003	0.3311419406269024	0.6321840598824489	(-9.9199, -8.6879)	(-0.470727, 1.87046)
1250	-8.974986304849988	-1.0269595671949985	3.6446241301608335	4.8537941703175544	(-14.2649, -1.56242)	(-9.50109, 8.42185)
270	-10.255116993149992	-2.3861743589799995	2.8932872677944235	4.734227530590669	(-14.6825, -4.51578)	(-11.5626, 6.29845)
8608	-9.131971174950007	-2.849244297564997	2.356294523996602	4.6704139960566735	(-12.6646, -4.37564)	(-10.4819, 6.62278)
635	-8.687147080000022	0.22949082662999984	0.8028942713442259	1.5678875141858457	(-10.156, -7.21694)	(-2.58485, 3.06731)
2068	-9.648616260000004	-0.34609052611200003	0.4508511359523373	0.8908171816288254	(-10.4018, -8.72403)	(-1.99733, 1.24659)
7316	-10.440838685000008	0.3592304232565002	0.5969309030350338	1.123459998130413	(-11.3603, -9.15503)	(-1.62963, 2.51646)
