Name	FeatureID	mz	RT	Compound_Name.x	LibraryQualityString	SharedPeaks	LibraryName	MQScore	MassDiff	MZErrorPPM	Adduct	IonMode	mtb_group	ratio	min	max	cred	cat	collection_time	disease_stage
1149 m/z 511.3032094 unknown	1149	511.3032094	7.992696212	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.4241030331505	-1.99981	0.949204	not_credible	Non_NASH	ZT1	Wk 7
2401 m/z 335.163476 unknown	2401	335.163476	2.917686565	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.423153399232499	-1.26289	0.387172	not_credible	Non_NASH	ZT1	Wk 7
3929 m/z 214.1801518 unknown	3929	214.1801518	5.669515232	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.42303767543385	-1.03359	0.238453	not_credible	Non_NASH	ZT1	Wk 7
3908 m/z 158.9614487 unknown	3908	158.9614487	0.472674911	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.422396941934899	-0.930641	0.0325581	not_credible	Non_NASH	ZT1	Wk 7
666 Candidate Tetrahydroxylated bile acid (delta mass 55.0242; sirius atomic difference: 6C, 1H, 1N, -2O; buddy atomic difference: 3C, 5H, 1N, -2O, 1S) bile acids	666	480.3148933	5.610636822	Candidate Tetrahydroxylated bile acid (delta mass 55.0242; sirius atomic difference: 6C, 1H, 1N, -2O; buddy atomic difference: 3C, 5H, 1N, -2O, 1S)	Insilico	17	lib-00052.mgf	0.850193	0.000915527	1.9061	M+H	Positive	bile acids	-0.422015443119001	-1.3449	0.62795	not_credible	Non_NASH	ZT1	Wk 7
2976 m/z 310.2376554 unknown	2976	310.2376554	4.192351152	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.419759435097	-1.33745	0.583778	not_credible	Non_NASH	ZT1	Wk 7
2452 m/z 310.2376313 unknown	2452	310.2376313	4.176993943	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.419759435097	-1.33745	0.583778	not_credible	Non_NASH	ZT1	Wk 7
2250 Suspect related to Massbank:PR311082 Dicoumaroyl Spermidine  amines	2250	440.254626	2.922310005	Suspect related to Massbank:PR311082 Dicoumaroyl Spermidine 	Insilico	13	lib-00053.mgf	0.912773	0.000396729	0.901133	[M+H]+	Positive	amines	-0.419758855075	-7.89074	8.09594	not_credible	Non_NASH	ZT1	Wk 7
2033 m/z 322.2126582 unknown	2033	322.2126582	1.719186164	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.419684666008999	-2.49611	1.30854	not_credible	Non_NASH	ZT1	Wk 7
3822 m/z 786.4713438 unknown	3822	786.4713438	3.971807829	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.419500822833	-3.97314	2.90912	not_credible	Non_NASH	ZT1	Wk 7
4483 m/z 411.0938557 unknown	4483	411.0938557	8.205154764	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.4194398810315	-1.28229	0.515686	not_credible	Non_NASH	ZT1	Wk 7
4405 m/z 325.2371088 unknown	4405	325.2371088	8.375166401	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.4173946061505	-1.33212	0.481583	not_credible	Non_NASH	ZT1	Wk 7
839 m/z 340.282646 unknown	839	340.282646	6.831930665	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.416924792140999	-1.72859	0.905091	not_credible	Non_NASH	ZT1	Wk 7
4426 m/z 389.1118962 unknown	4426	389.1118962	8.202641754	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.414636507575001	-0.990519	0.127993	not_credible	Non_NASH	ZT1	Wk 7
412 Suspect related to Serine-Cholic Acid  bile acids	412	516.298953	3.954251741	Suspect related to Serine-Cholic Acid 	Insilico	23	lib-00053.mgf	0.957564	0	0	[M+H]+	Positive	bile acids	-0.41286595891	-0.737432	-0.0865564	credible	Non_NASH	ZT1	Wk 7
4367 Suspect related to Sclareolide  unknown	4367	213.1485554	5.020722075	Suspect related to Sclareolide 	Insilico	9	lib-00053.mgf	0.936594	0.000610352	2.86351	[M+H]+	Positive	unknown	-0.41217807446	-1.13212	0.446946	not_credible	Non_NASH	ZT1	Wk 7
1115 Suspect related to Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14  fatty acids & other lipids	1115	467.2772148	7.78553879	Suspect related to Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14 	Insilico	7	lib-00053.mgf	0.827376	0.000823975	1.76335	[M+H]+	Positive	fatty acids & other lipids	-0.412112589921001	-1.41252	0.465938	not_credible	Non_NASH	ZT1	Wk 7
2771 m/z 325.2371386 unknown	2771	325.2371386	8.417351029	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.411695843117	-1.32657	0.456765	not_credible	Non_NASH	ZT1	Wk 7
4234 m/z 575.467115 unknown	4234	575.467115	9.82016676	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.410199521813151	-1.75276	0.910236	not_credible	Non_NASH	ZT1	Wk 7
4021 Candidate Tetrahydroxylated bile acid (delta mass -72.044; sirius atomic difference: -8H, -4O; buddy atomic difference: -8H, -4O) unknown	4021	353.2476397	6.835697611	Candidate Tetrahydroxylated bile acid (delta mass -72.044; sirius atomic difference: -8H, -4O; buddy atomic difference: -8H, -4O)	Insilico	16	lib-00052.mgf	0.756882	0.00180054	5.09712	M+H	Positive	unknown	-0.409113428955001	-1.79526	0.943604	not_credible	Non_NASH	ZT1	Wk 7
3285 m/z 478.7620071 unknown	3285	478.7620071	2.39197052	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.408525140023701	-5.21357	4.38796	not_credible	Non_NASH	ZT1	Wk 7
2450 m/z 296.1606947 unknown	2450	296.1606947	2.146611231	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.408306081305	-1.28565	0.597164	not_credible	Non_NASH	ZT1	Wk 7
1150 m/z 511.3035107 unknown	1150	511.3035107	5.326767824	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.408016605469501	-1.09583	0.299142	not_credible	Non_NASH	ZT1	Wk 7
3388 m/z 342.3732118 unknown	3388	342.3732118	6.823690353	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.406858740879	-1.21555	0.591818	not_credible	Non_NASH	ZT1	Wk 7
2177 m/z 518.3485349 unknown	2177	518.3485349	6.373736218	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.404679600025001	-4.72299	2.92877	not_credible	Non_NASH	ZT1	Wk 7
3323 m/z 275.1392333 unknown	3323	275.1392333	2.356668218	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.404255549766	-1.23175	0.505653	not_credible	Non_NASH	ZT1	Wk 7
4478 m/z 317.115089 unknown	4478	317.115089	8.216949306	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.403997426127	-0.952221	0.157707	not_credible	Non_NASH	ZT1	Wk 7
4166 Candidate Trihydroxylated bile acid (delta mass 70.9829; buddy atomic difference: 2C, 1H, 1N, 1S; spectral library match to CCMSLIB00005465660, 2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid) unknown	4166	480.2787739	5.379016624	Candidate Trihydroxylated bile acid (delta mass 70.9829; buddy atomic difference: 2C, 1H, 1N, 1S; spectral library match to CCMSLIB00005465660, 2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid)	Insilico	18	lib-00052.mgf	0.904971	0.00100708	2.09687	M+H	Positive	unknown	-0.402576328472	-1.48424	0.566786	not_credible	Non_NASH	ZT1	Wk 7
3320 m/z 248.1645995 unknown	3320	248.1645995	2.316580872	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.40228672481945	-1.30198	0.422984	not_credible	Non_NASH	ZT1	Wk 7
3557 m/z 352.5467331 unknown	3557	352.5467331	3.110788469	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.402112607819999	-5.29409	5.07085	not_credible	Non_NASH	ZT1	Wk 7
420 m/z 526.2574659 unknown	420	526.2574659	4.548193949	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.401331173887751	-0.898226	0.0783994	not_credible	Non_NASH	ZT1	Wk 7
4022 Candidate Trihydroxylated bile acid (delta mass -54.032; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005464717, (4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid) bile acids	4022	355.2633916	6.711323733	Candidate Trihydroxylated bile acid (delta mass -54.032; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005464717, (4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid)	Insilico	16	lib-00052.mgf	0.832283	0.000488281	1.37442	M+H	Positive	bile acids	-0.4009326036565	-1.17067	0.355289	not_credible	Non_NASH	ZT1	Wk 7
4472 m/z 167.0554159 unknown	4472	167.0554159	8.999437573	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.400715856521651	-1.02202	0.158567	not_credible	Non_NASH	ZT1	Wk 7
1539 m/z 222.0985772 unknown	1539	222.0985772	1.620024604	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.400681897089951	-2.28468	1.55105	not_credible	Non_NASH	ZT1	Wk 7
334 m/z 451.2997029 unknown	334	451.2997029	7.551730494	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.399965701644	-1.74488	0.834895	not_credible	Non_NASH	ZT1	Wk 7
331 m/z 448.354477 carnitines	331	448.354477	8.999499347	NA	NA	NA	NA	NA	NA	NA	NA	NA	carnitines	-0.3996280049953	-1.25856	0.406906	not_credible	Non_NASH	ZT1	Wk 7
3618 m/z 414.3217118 unknown	3618	414.3217118	5.603927933	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.399369503058	-1.34467	0.424725	not_credible	Non_NASH	ZT1	Wk 7
3725 m/z 745.8472146 unknown	3725	745.8472146	2.805787612	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.39860171291	-5.47832	4.6583	not_credible	Non_NASH	ZT1	Wk 7
2574 m/z 480.4048412 carnitines	2574	480.4048412	9.296389661	NA	NA	NA	NA	NA	NA	NA	NA	NA	carnitines	-0.3967816752555	-1.70475	0.939739	not_credible	Non_NASH	ZT1	Wk 7
732 m/z 300.2898805 unknown	732	300.2898805	7.115268488	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.396546637448501	-0.917822	0.127966	not_credible	Non_NASH	ZT1	Wk 7
280 m/z 421.3176382 unknown	280	421.3176382	6.354998575	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.395967277659499	-1.76398	0.880119	not_credible	Non_NASH	ZT1	Wk 7
1182 m/z 583.4931898 fatty acids & other lipids	1182	583.4931898	10.26866058	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.3955981476	-8.13811	6.53923	not_credible	Non_NASH	ZT1	Wk 7
75 m/z 269.2588366 unknown	75	269.2588366	6.861928856	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.395235620315001	-0.791495	0.0488774	not_credible	Non_NASH	ZT1	Wk 7
154 m/z 343.1300211 unknown	154	343.1300211	2.301590168	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.394556364927501	-1.16642	0.318046	not_credible	Non_NASH	ZT1	Wk 7
3766 m/z 445.1474925 unknown	3766	445.1474925	3.420943568	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.393303630723	-3.30819	2.76387	not_credible	Non_NASH	ZT1	Wk 7
753 m/z 394.2260392 unknown	753	394.2260392	5.219812607	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.393005259428	-1.20794	0.364258	not_credible	Non_NASH	ZT1	Wk 7
3759 m/z 471.1265027 unknown	3759	471.1265027	3.573822191	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3920574606845	-2.82279	2.76513	not_credible	Non_NASH	ZT1	Wk 7
3608 m/z 366.238791 amines	3608	366.238791	1.715173715	NA	NA	NA	NA	NA	NA	NA	NA	NA	amines	-0.391989230246001	-4.97906	4.53582	not_credible	Non_NASH	ZT1	Wk 7
4006 m/z 342.3003346 unknown	4006	342.3003346	8.277761422	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.391874410647	-0.952475	0.168854	not_credible	Non_NASH	ZT1	Wk 7
3530 m/z 530.3486566 unknown	3530	530.3486566	5.019910415	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.39131374325	-6.67916	6.86083	not_credible	Non_NASH	ZT1	Wk 7
2630 m/z 497.3236809 unknown	2630	497.3236809	6.985525006	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.39106615086525	-1.56735	0.620007	not_credible	Non_NASH	ZT1	Wk 7
432 m/z 542.2897112 unknown	432	542.2897112	5.775929143	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.390640948199	-1.14546	0.431326	not_credible	Non_NASH	ZT1	Wk 7
3290 m/z 493.7798214 unknown	3290	493.7798214	2.650001072	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.390476418987501	-7.68611	5.61236	not_credible	Non_NASH	ZT1	Wk 7
1121 Suspect related to Asiatic acid  bile acids	1121	473.3627694	5.895924251	Suspect related to Asiatic acid 	Insilico	10	lib-00053.mgf	0.753555	0.000213623	0.451288	[M-2H2O+H]+	Positive	bile acids	-0.389819472764	-1.34674	0.598351	not_credible	Non_NASH	ZT1	Wk 7
4147 Suspect related to 1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol)  unknown	4147	455.2769001	9.57981046	Suspect related to 1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol) 	Insilico	6	lib-00053.mgf	0.901317	0.00088501	1.9439	[M-H2O+H]+	Positive	unknown	-0.389282699851999	-1.09051	0.403168	not_credible	Non_NASH	ZT1	Wk 7
292 Suspect related to Spectral Match to .alpha.-CMBHC from NIST14  carnitines	292	428.2103178	4.622282272	Suspect related to Spectral Match to .alpha.-CMBHC from NIST14 	Insilico	14	lib-00053.mgf	0.935987	0.000305176	0.712678	[M+H]+	Positive	carnitines	-0.3889151057305	-1.05649	0.203663	not_credible	Non_NASH	ZT1	Wk 7
2308 m/z 532.2614929 unknown	2308	532.2614929	2.665134475	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.388589305642	-2.35875	1.66483	not_credible	Non_NASH	ZT1	Wk 7
3556 m/z 334.2743219 unknown	3556	334.2743219	5.09208585	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3882452114955	-1.05792	0.347923	not_credible	Non_NASH	ZT1	Wk 7
4145 m/z 453.3434786 unknown	4145	453.3434786	3.933367614	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.38636882227	-5.18097	4.34148	not_credible	Non_NASH	ZT1	Wk 7
3911 m/z 180.1018564 unknown	3911	180.1018564	6.581923791	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.386217771933501	-0.887066	0.132938	not_credible	Non_NASH	ZT1	Wk 7
196 m/z 366.321601 glycols	196	366.321601	8.143344699	NA	NA	NA	NA	NA	NA	NA	NA	NA	glycols	-0.38393929727385	-0.96711	0.174944	not_credible	Non_NASH	ZT1	Wk 7
2558 Candidate Trihydroxylated bile acid (delta mass 166.9896; sirius atomic difference: 3C, 5H, 1N, 5O, 1S; buddy atomic difference: 4C, 1H, 5N, 1O, 1S) bile acids	2558	576.2839223	4.329040398	Candidate Trihydroxylated bile acid (delta mass 166.9896; sirius atomic difference: 3C, 5H, 1N, 5O, 1S; buddy atomic difference: 4C, 1H, 5N, 1O, 1S)	Insilico	14	lib-00052.mgf	0.710413	0.000610352	1.05912	M+H	Positive	bile acids	-0.383719500394999	-0.921019	0.240303	not_credible	Non_NASH	ZT1	Wk 7
2761 m/z 303.134258 unknown	2761	303.134258	2.611037311	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.38286597052555	-1.3081	0.654839	not_credible	Non_NASH	ZT1	Wk 7
2290 m/z 377.6816262 unknown	2290	377.6816262	2.505019289	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.382154111167001	-2.12583	1.13493	not_credible	Non_NASH	ZT1	Wk 7
697 m/z 606.3139296 unknown	697	606.3139296	2.90325624	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3815675824	-1.8119	0.847637	not_credible	Non_NASH	ZT1	Wk 7
4486 Candidate Trihydroxylated bile acid (delta mass 70.8638; buddy atomic difference: 1C, -15H, 3N, 1S) unknown	4486	480.1572899	8.99918435	Candidate Trihydroxylated bile acid (delta mass 70.8638; buddy atomic difference: 1C, -15H, 3N, 1S)	Insilico	13	lib-00052.mgf	0.796497	0.00140381	2.92363	M+H	Positive	unknown	-0.381448451835	-0.835389	0.136497	not_credible	Non_NASH	ZT1	Wk 7
2759 Suspect related to Spectral Match to Glu-Val-Phe from NIST14  unknown	2759	295.1292126	1.644279161	Suspect related to Spectral Match to Glu-Val-Phe from NIST14 	Insilico	8	lib-00053.mgf	0.967317	0.000213623	0.723829	[M+H]+	Positive	unknown	-0.3808821341595	-1.68992	0.761523	not_credible	Non_NASH	ZT1	Wk 7
4480 m/z 337.0752213 unknown	4480	337.0752213	7.159082779	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.380740927342001	-1.47593	0.638817	not_credible	Non_NASH	ZT1	Wk 7
2909 m/z 511.3035272 unknown	2909	511.3035272	5.331024936	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.379163795572	-1.14268	0.261833	not_credible	Non_NASH	ZT1	Wk 7
4493 m/z 611.1680135 unknown	4493	611.1680135	10.18078259	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.377658800722001	-3.00807	1.51896	not_credible	Non_NASH	ZT1	Wk 7
3224 m/z 354.2635947 unknown	3224	354.2635947	4.890853097	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.376525916319	-1.55317	0.733343	not_credible	Non_NASH	ZT1	Wk 7
3696 m/z 365.1737459 unknown	3696	365.1737459	2.258868301	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3748401822495	-1.97217	1.17491	not_credible	Non_NASH	ZT1	Wk 7
3037 m/z 429.3002401 unknown	3037	429.3002401	7.784456675	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3743577508555	-0.970425	0.221687	not_credible	Non_NASH	ZT1	Wk 7
124 m/z 317.2062112 unknown	124	317.2062112	8.877972757	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.373358181085	-1.61496	0.791209	not_credible	Non_NASH	ZT1	Wk 7
1461 m/z 493.1409755 unknown	1461	493.1409755	2.786881231	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.372920272219999	-3.62866	2.79676	not_credible	Non_NASH	ZT1	Wk 7
1920 m/z 572.4368475 glycols	1920	572.4368475	7.604254436	NA	NA	NA	NA	NA	NA	NA	NA	NA	glycols	-0.3712627387115	-1.13723	0.518104	not_credible	Non_NASH	ZT1	Wk 7
3526 Suspect related to 1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol)  unknown	3526	467.2773701	7.508640808	Suspect related to 1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol) 	Insilico	8	lib-00053.mgf	0.947415	0.000396729	0.849022	[M-H2O+H]+	Positive	unknown	-0.3705566404415	-1.17036	0.32499	not_credible	Non_NASH	ZT1	Wk 7
903 m/z 184.0369757 unknown	903	184.0369757	2.266395343	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.370527912782	-3.55176	2.89843	not_credible	Non_NASH	ZT1	Wk 7
3395 m/z 311.6818682 unknown	3395	311.6818682	2.223066327	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3700955556755	-2.68077	2.00131	not_credible	Non_NASH	ZT1	Wk 7
3155 m/z 445.367545 unknown	3155	445.367545	10.16577841	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.369407751192	-1.51596	0.606373	not_credible	Non_NASH	ZT1	Wk 7
3309 m/z 736.3994509 unknown	3309	736.3994509	2.142161085	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.36637340455675	-6.44364	6.18152	not_credible	Non_NASH	ZT1	Wk 7
3779 m/z 328.1215425 unknown	3779	328.1215425	3.578326257	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3662137387445	-1.82236	1.111	not_credible	Non_NASH	ZT1	Wk 7
2485 Suspect related to NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid  fatty acids & other lipids	2485	509.2879633	7.514933386	Suspect related to NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid 	Insilico	12	lib-00053.mgf	0.818308	0	0	[M+NH4]+	Positive	fatty acids & other lipids	-0.366087182425999	-1.38238	0.594265	not_credible	Non_NASH	ZT1	Wk 7
2104 m/z 414.3216353 unknown	2104	414.3216353	5.662161314	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.36604984611915	-1.23159	0.420736	not_credible	Non_NASH	ZT1	Wk 7
830 m/z 252.1934993 unknown	830	252.1934993	5.02401304	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3649320969605	-1.48438	0.900381	not_credible	Non_NASH	ZT1	Wk 7
3119 m/z 354.3002727 unknown	3119	354.3002727	8.97589043	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.363880726342	-1.91449	1.00295	not_credible	Non_NASH	ZT1	Wk 7
3237 m/z 330.2638642 fatty acids & other lipids	3237	330.2638642	6.928094594	NA	NA	NA	NA	NA	NA	NA	NA	NA	fatty acids & other lipids	-0.36350850980021	-1.09826	0.389776	not_credible	Non_NASH	ZT1	Wk 7
27 m/z 206.0449963 unknown	27	206.0449963	1.340048328	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3634229385515	-2.20382	1.33115	not_credible	Non_NASH	ZT1	Wk 7
249 Palmitoylcarnitine -  eV carnitines	249	400.3420101	8.028480212	Palmitoylcarnitine -  eV	Gold	7	lib-00045.mgf	0.950998	0	0	M+H	Positive	carnitines	-0.362857741045	-1.45498	0.932148	not_credible	Non_NASH	ZT1	Wk 7
2445 m/z 266.1726971 unknown	2445	266.1726971	4.918076898	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3627399045345	-0.802897	0.0552768	not_credible	Non_NASH	ZT1	Wk 7
1720 Suspect related to trans-13-Octadecenoic acid  fatty acids & other lipids	1720	297.2788932	9.415398025	Suspect related to trans-13-Octadecenoic acid 	Insilico	12	lib-00053.mgf	0.993605	9.15527e-05	0.307969	[M+H]+	Positive	fatty acids & other lipids	-0.361254926324	-1.30234	0.660389	not_credible	Non_NASH	ZT1	Wk 7
3541 m/z 324.2171621 unknown	3541	324.2171621	1.908378539	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3608543926985	-1.17977	0.31475	not_credible	Non_NASH	ZT1	Wk 7
2317 m/z 813.9006046 unknown	2317	813.9006046	4.036548461	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.36061033209475	-2.82039	1.98166	not_credible	Non_NASH	ZT1	Wk 7
2433 m/z 202.0863576 unknown	2433	202.0863576	2.400625454	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.360363503178	-0.985209	0.285312	not_credible	Non_NASH	ZT1	Wk 7
2624 m/z 479.2426693 bile acids	2624	479.2426693	3.250562275	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.359751802721	-1.55179	0.744455	not_credible	Non_NASH	ZT1	Wk 7
1643 m/z 395.0740545 unknown	1643	395.0740545	3.685515485	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.359400026032	-4.60961	3.3754	not_credible	Non_NASH	ZT1	Wk 7
2484 m/z 507.156738 unknown	2484	507.156738	3.312599284	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3585045534585	-1.84426	1.07691	not_credible	Non_NASH	ZT1	Wk 7
675 m/z 509.2892603 bile acids	675	509.2892603	4.267308458	NA	NA	NA	NA	NA	NA	NA	NA	NA	bile acids	-0.358005676037999	-1.44806	0.670739	not_credible	Non_NASH	ZT1	Wk 7
4315 m/z 495.3076786 unknown	4315	495.3076786	6.928816749	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.357799755615001	-1.46059	0.644013	not_credible	Non_NASH	ZT1	Wk 7
802 m/z 579.3198854 unknown	802	579.3198854	2.884039676	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.355907467938501	-1.42986	0.602257	not_credible	Non_NASH	ZT1	Wk 7
931 Spectral Match to Equol from NIST14 unknown	931	243.1017403	3.712600297	Spectral Match to Equol from NIST14	Bronze	6	lib-00018.mgf	0.924619	0.000305176	1.25534	M+H	Positive	unknown	-0.35571831439305	-3.68028	2.93191	not_credible	Non_NASH	ZT1	Wk 7
1215 m/z 737.8811893 unknown	1215	737.8811893	2.95137941	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.355637343085	-7.83322	7.39296	not_credible	Non_NASH	ZT1	Wk 7
4210 m/z 532.2615163 unknown	4210	532.2615163	3.317754357	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.35543763724	-5.74211	4.83466	not_credible	Non_NASH	ZT1	Wk 7
2625 m/z 479.3008959 unknown	2625	479.3008959	5.361921258	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.355237081757	-1.36392	0.710465	not_credible	Non_NASH	ZT1	Wk 7
3924 Spectral Match to L-Tryptophan from NIST14 unknown	3924	205.0973387	0.722358319	Spectral Match to L-Tryptophan from NIST14	Bronze	6	lib-00018.mgf	0.898539	0.000305176	1.48796	M+H	Positive	unknown	-0.354598904412	-1.015	0.377059	not_credible	Non_NASH	ZT1	Wk 7
3933 Suspect related to Costunolide  unknown	3933	221.1537576	5.374126039	Suspect related to Costunolide 	Insilico	8	lib-00053.mgf	0.806652	0.000793457	3.58782	[M+H]+	Positive	unknown	-0.352568736377001	-1.05516	0.339351	not_credible	Non_NASH	ZT1	Wk 7
2754 Suspect related to Palmitic acid alkyne  fatty acids & other lipids	2754	285.2424698	6.380471768	Suspect related to Palmitic acid alkyne 	Insilico	12	lib-00053.mgf	0.884581	0.000488281	1.71181	[M+H]+	Positive	fatty acids & other lipids	-0.35252592404	-1.51864	0.83012	not_credible	Non_NASH	ZT1	Wk 7
652 m/z 434.2936969 unknown	652	434.2936969	8.198860304	NA	NA	NA	NA	NA	NA	NA	NA	NA	unknown	-0.3508271039745	-1.06869	0.442682	not_credible	Non_NASH	ZT1	Wk 7
