DateTime,DurationMin,Animal,VO2_M,VCO2_M,VH2O_M,kcal_hr_M,RER_M,FoodInA_M,WaterInA_M,BodyMass_Mnz,PedSpeed_Mnz,PedMeters_M,PedMeters_R,AllMeters_M,AllMeters_R,XBreak_R,YBreak_R,EnviroTemp_M,EnviroRH_M,EnviroBP_M,EnviroLightlux_M,EnviroOccupancy_M,EnviroSound_M,Still_pct_M,Sleep_pct_M
2021/03/09 01:37:33,60,14,1.355315,0.9364595,0.5080442,0.3826212,0.6919658,24.12909,62.97546,0,0.01082191,825.2244,1.022217,904.6509,1.220154,190,213,.,.,.,.,.,.,96.08334,93.61111
2021/03/09 02:37:33,60,14,1.419177,0.9782958,0.511362,0.4004983,0.6972584,24.2135,63.21741,0,0.009647603,828.61,4.707764,908.944,6.088379,1265,1912,.,.,.,.,.,.,72.69444,39.41667
2021/03/09 03:37:33,60,14,1.218613,0.8213402,0.5021994,0.3426574,0.678097,24.2236,63.27426,0,0.008283673,830.1524,0.5286255,911.1335,0.970459,363,592,.,.,.,.,.,.,91.94444,84.41666
2021/03/09 04:37:33,60,14,1.376061,0.9293596,0.4993638,0.3870558,0.6762509,24.32847,63.73257,0,0.008997981,831.8172,1.985229,913.6731,2.835876,674,980,.,.,.,.,.,.,83.61111,56.94444
2021/03/09 05:37:33,60,14,1.366006,0.9032967,0.4876746,0.3829486,0.6622422,24.3812,64.12973,0,0.008052394,833.2112,1.497742,915.6663,2.241577,446,562,.,.,.,.,.,.,86.41666,71.72222
2021/03/09 06:37:33,60,14,1.335947,0.8165138,0.4618192,0.3700818,0.613205,24.4353,64.27137,0,0.006938777,834.2964,1.396362,917.291,2.083984,515,664,.,.,.,.,.,.,85.97222,74
2021/03/09 07:37:33,60,14,1.569473,1.044385,0.4385373,0.4404231,0.6633337,24.56672,64.66432,0,0.01663829,836.8547,6.753723,920.6475,7.548157,797,976,.,.,.,.,.,.,79.38889,60.52778
2021/03/09 08:37:33,60,14,1.997978,1.399173,0.4367402,0.5652911,0.7283465,24.93083,65.65547,0,0.02025974,851.4768,21.20197,936.404,22.30786,1582,1698,.,.,.,.,.,.,55.44444,26.38889
2021/03/09 09:37:33,60,14,2.166639,1.477728,0.462017,0.6103854,0.6821913,25.37255,66.82507,0,0.01857798,875.0641,25.04352,961.0252,26.18591,2138,2124,.,.,.,.,.,.,42.72222,18.36111
2021/03/09 10:37:33,60,14,1.835881,1.240607,0.5048474,0.5164391,0.6765316,26.1789,67.74906,0,0.01451941,894.8196,9.318665,982.2418,10.82776,1524,1596,.,.,.,.,.,.,61.5,29.05556
2021/03/09 11:37:33,60,14,1.900116,1.294358,0.5072917,0.535195,0.6800041,26.42201,68.32244,0,0.01779204,901.4479,12.50305,989.8762,13.30969,1164,1064,.,.,.,.,.,.,67.41666,47.08333
2021/03/09 12:37:33,60,14,1.733363,1.149111,0.515882,0.486126,0.6640668,26.93451,68.92463,0,0.01511004,917.6254,10.61084,1007.349,11.9187,1529,1644,.,.,.,.,.,.,69.72222,36.30556
2021/03/09 13:37:33,60,14,1.631042,1.077632,0.499043,0.4571878,0.66123,27.02306,69.52312,0,0.01331787,922.34,2.719055,1012.911,3.441223,555,667,.,.,.,.,.,.,83.44444,62.27778
2021/03/09 14:37:33,60,14,1.661832,1.09096,0.4792477,0.4653529,0.656701,27.13035,70.03683,0,0.01411572,924.7332,5.089294,1016.033,6.100342,905,892,.,.,.,.,.,.,77.61111,56.91667
2021/03/09 15:37:33,60,14,1.480183,0.9822066,0.4825169,0.4151832,0.674209,27.35543,70.42563,0,0.01242396,929.5269,1.855774,1021.827,2.552368,738,536,.,.,.,.,.,.,85.83334,65.30556
2021/03/09 16:37:33,60,14,2.082847,1.37064,0.5396738,0.5834657,0.6601457,27.74771,70.91982,0,0.01845156,941.8701,21.85651,1034.927,22.71686,1698,1689,.,.,.,.,.,.,56.33333,28.16667
2021/03/09 17:37:33,60,14,1.845249,1.198406,0.5982274,0.5158538,0.6496465,28.19512,71.47407,0,0.01423513,961.2207,11.81134,1055.423,13.18787,1598,1887,.,.,.,.,.,.,66.30556,27.88889
2021/03/09 18:37:33,60,14,1.452649,0.9443586,0.5254506,0.4061611,0.6532063,28.22162,71.56969,0,0.01483984,964.8197,1.62439,1059.96,2.345581,497,669,.,.,.,.,.,.,84.61111,72.08334
2021/03/09 19:37:33,60,14,1.379176,0.892432,0.4873105,0.3853419,0.6481563,28.33817,72.06289,0,0.01210359,966.2218,1.112549,1061.955,1.428101,264,319,.,.,.,.,.,.,92.13889,87.38889
2021/03/09 20:37:33,60,14,1.40186,0.9043779,0.4764311,0.3914984,0.6457359,28.40583,72.36658,0,0.0139369,968.4286,3.083923,1064.529,3.401611,384,453,.,.,.,.,.,.,92.08334,82.63889
2021/03/09 21:37:33,60,14,1.314134,0.8456993,0.4901448,0.3668608,0.6439007,28.42173,72.51381,0,0.01593285,970.1687,0.8764648,1066.411,0.9388428,96,118,.,.,.,.,.,.,98.33334,97.22222
2021/03/09 22:37:33,60,14,1.219926,0.7752284,0.4944305,0.3399077,0.6352935,28.42189,72.51732,0,0.01458905,970.9623,1.039612,1067.262,1.133667,101,153,.,.,.,.,.,.,97.22222,94.38889
2021/03/09 23:37:33,60,14,1.308862,0.8410059,0.4780804,0.3653027,0.6445434,28.44528,72.78876,0,0.01306576,973.3107,1.373352,1069.795,1.470093,163,179,.,.,.,.,.,.,96.69444,95.66666
2021/03/10 00:37:33,60,14,1.257774,0.8127129,0.4364758,0.351345,0.6477807,28.52337,73.02718,0,0.01727989,973.9783,0.7301636,1070.536,0.807251,106,92,.,.,.,.,.,.,95,94.55556
2021/03/10 01:37:33,60,14,1.48019,1.003913,0.4237829,0.4166253,0.7276732,28.58798,73.30405,0,0.00949727,977.0507,8.409851,1074.338,10.20374,2302,2341,.,.,.,.,.,.,62.91667,28.52778
2021/03/10 02:37:33,60,14,1.244981,0.8227124,0.3937789,0.3489835,0.6633242,28.61453,73.51786,0,0.003728231,982.5221,0.04119873,1081.073,0.2962646,232,225,.,.,.,.,.,.,95.83334,85.47222
2021/03/10 03:37:33,60,14,1.247373,0.7985021,0.3774988,0.3479424,0.6420051,28.61453,73.51786,0,0.003719606,982.7164,0.2409668,1081.809,0.8666992,567,502,.,.,.,.,.,.,90.83334,71.58334
2021/03/10 04:37:33,60,14,1.328525,0.8552403,0.380907,0.3708969,0.6443489,28.71302,73.76727,0,0.01661943,983.5142,1.972351,1082.979,2.607666,757,490,.,.,.,.,.,.,82.02778,68.25
2021/03/10 05:37:33,60,14,1.201396,0.7791087,0.2970105,0.3357839,0.6492767,28.83799,74.41982,0,0.01511456,985.1416,1.064148,1085.077,1.331665,318,238,.,.,.,.,.,.,92.66666,85.5
2021/03/10 06:37:33,60,14,1.355558,0.8632771,0.2986787,0.3778223,0.6375731,28.96406,74.7737,0,0.01482523,986.6788,1.635193,1087.078,2.190674,798,509,.,.,.,.,.,.,86.44444,70.72222
2021/03/10 07:37:33,60,14,1.563146,1.041581,0.283549,0.4387409,0.6665519,29.06848,75.11503,0,0.01854075,989.3097,9.282288,1090.353,10.25977,1169,1150,.,.,.,.,.,.,71.83334,47.69444
2021/03/10 08:37:33,60,14,2.066746,1.239995,0.3069395,0.5709887,0.6057139,29.45221,75.94453,0,0.01941151,1008.04,23.19373,1110.104,23.93298,1552,1541,.,.,.,.,.,.,56,24.80556
2021/03/10 09:37:33,60,14,2.0484,1.34203,0.3816592,0.5734217,0.6563967,30.12284,77.09012,0,0.01942013,1029.431,19.50983,1132.249,20.33423,1455,1633,.,.,.,.,.,.,60.55556,27.11111
2021/03/10 10:37:33,60,14,1.952913,1.284871,0.528069,0.5470499,0.6590622,30.59722,77.98196,0,0.01621605,1048.568,17.37097,1152.357,18.44226,1618,1663,.,.,.,.,.,.,62.72222,34.36111
2021/03/10 11:37:33,60,14,1.722924,1.111984,0.5344572,0.4811937,0.6461825,30.75796,78.6083,0,0.01679342,1057.992,3.738281,1162.458,3.988281,354,389,.,.,.,.,.,.,89.58334,83.88889
2021/03/10 12:37:33,60,14,1.877676,1.236108,0.5834278,0.5260234,0.6599786,31.36724,79.02969,0,0.01544197,1068.993,12.83752,1174.305,14.45874,1688,1672,.,.,.,.,.,.,56.22222,12.58333
2021/03/10 13:37:33,60,14,1.563227,1.002836,0.5246857,0.4361888,0.6422673,31.50492,79.57441,0,0.01055959,1073.854,1.221924,1180.293,1.737061,377,518,.,.,.,.,.,.,89.38889,78.91666
2021/03/10 14:37:33,60,14,1.665355,1.079763,0.4901281,0.4654428,0.6474595,31.73218,79.81019,0,0.01422475,1078.752,5.847046,1186.01,6.855957,923,1114,.,.,.,.,.,.,74.05556,45.08333
2021/03/10 15:37:33,60,14,1.652082,1.102893,0.4623654,0.4638393,0.6686085,31.99225,80.38882,0,0.01636377,1083.527,6.865356,1191.704,8.000488,887,1041,.,.,.,.,.,.,75.08334,46.91667
2021/03/10 16:37:33,60,14,1.916251,1.2766,0.4895456,0.5378319,0.6671978,32.45567,81.16254,0,0.0159579,1097.798,16.94031,1207.352,18.29138,1823,1964,.,.,.,.,.,.,54.38889,25.11111
2021/03/10 17:37:33,60,14,1.656811,1.017272,0.525046,0.4592756,0.6170094,33.12517,81.87875,0,0.01664868,1104.996,0.9199219,1215.297,1.060059,140,180,.,.,.,.,.,.,94.75,92.75
2021/03/10 18:37:33,60,14,1.844197,1.196039,0.5416409,0.5154479,0.6518074,33.37305,82.49161,0,0.01184021,1113.876,17.16687,1224.947,18.80554,2776,2890,.,.,.,.,.,.,57.11111,28.5
2021/03/10 19:37:33,60,14,1.432205,0.9147612,0.5622359,0.3993628,0.6398109,33.44179,82.72072,0,0,1122.333,0,1234.302,0,0,0,.,.,.,.,.,.,100,100
2021/03/10 20:37:33,60,14,1.492019,0.9533427,0.5520687,0.4160667,0.6390586,33.44347,82.7966,0,0.01159773,1122.742,1.926025,1234.736,2.044067,162,259,.,.,.,.,.,.,95.58334,90.66666
2021/03/10 21:37:33,60,14,1.429381,0.9243172,0.5517002,0.3993292,0.6477249,33.44941,83.11467,0,0.01515756,1124.311,0.5748291,1236.404,0.6448975,76,103,.,.,.,.,.,.,98.63889,96.11111
2021/03/10 22:37:33,60,14,1.339654,0.8519681,0.5212514,0.3733111,0.6383346,33.44941,83.46359,0,0.01301443,1125.342,1.577026,1237.543,1.717529,98,206,.,.,.,.,.,.,94.97222,90.97222
2021/03/10 23:37:33,60,14,1.309606,0.8544924,0.4856377,0.3663734,0.65433,33.44941,83.77415,0,0,1126.411,0,1238.709,0,0,0,.,.,.,.,.,.,100,100
2021/03/11 00:37:33,60,14,1.509143,0.9572529,0.5049102,0.4203753,0.6342745,33.45199,84.02785,0,0.01895257,1129.436,6.342896,1241.847,6.593018,482,532,.,.,.,.,.,.,90.69444,83.08334
2021/03/11 01:37:33,60,14,1.294641,0.8209847,0.4185221,0.3606113,0.6391309,33.45434,84.43609,0,0.01077084,1132.977,0.5076904,1245.547,0.5563965,64,58,.,.,.,.,.,.,98.25,96.83334
2021/03/11 02:37:33,60,14,1.336606,0.8789164,0.3150838,0.3743788,0.658325,33.45434,84.79706,0,0.01567078,1133.63,0.9655762,1246.257,1.048462,89,83,.,.,.,.,.,.,97.55556,96.16666
2021/03/11 03:37:33,60,14,1.17095,0.744283,0.3038535,0.3262735,0.6375722,33.45434,84.92867,0,0.01153056,1134.372,0.7998047,1247.061,0.8480225,91,96,.,.,.,.,.,.,98.66666,97.94444
2021/03/11 04:37:33,60,14,1.348337,0.8481038,0.3020617,0.3751079,0.6310449,33.45566,84.97048,0,0.01128266,1135.372,3.764404,1248.131,4.151123,612,670,.,.,.,.,.,.,89.86111,85.30556
2021/03/11 05:37:33,60,14,1.391158,0.8905683,0.3217905,0.3880513,0.6403498,33.46672,85.31099,0,0.009437396,1143.194,5.479614,1257.275,6.871216,1046,1451,.,.,.,.,.,.,75.22222,50.63889
2021/03/11 06:37:33,60,14,1.445644,0.9187604,0.3781835,0.4028059,0.6355265,33.495,85.45799,0,0.008785742,1146.381,3.25061,1261.251,3.83313,633,693,.,.,.,.,.,.,84.77778,67.16666
2021/03/11 07:37:33,60,14,1.757143,1.142552,0.3335382,0.4913138,0.6505449,33.69506,85.91616,0,0.01547055,1152.039,14.72034,1267.573,15.66296,1472,1447,.,.,.,.,.,.,57.80556,32.30556
2021/03/11 08:37:33,60,14,1.98363,1.322676,0.3872808,0.556822,0.6707718,34.33568,86.92902,0,0.01985057,1174.219,22.12793,1290.725,23.01794,1623,1551,.,.,.,.,.,.,53.66667,22.41667
2021/03/11 09:37:33,60,14,1.720703,1.220056,0.4078134,0.4878403,0.5321335,34.65926,87.93467,0,0.01939749,1187.835,11.87061,1305.047,12.53613,882,1024,.,.,.,.,.,.,75.05556,54.66667
2021/03/11 10:37:33,60,14,1.845057,1.190183,0.4883106,0.5152627,0.6471667,34.90424,88.92117,0,0.01405453,1201.759,8.010864,1319.954,9.070068,1108,1343,.,.,.,.,.,.,72.44444,48.30556
2021/03/11 11:37:33,60,14,1.78784,1.148183,0.5455934,0.4989461,0.6438332,35.17692,89.51161,0,0.01571712,1205.773,6.445557,1324.772,7.325439,872,897,.,.,.,.,.,.,77.47222,57.55556
2021/03/11 12:37:33,60,14,1.861547,1.198442,0.5273783,0.5197101,0.6459655,35.62976,90.21426,0,0.01548684,1217.586,11.19189,1337.995,12.74341,1655,1581,.,.,.,.,.,.,61.02778,36.94444
2021/03/11 13:37:33,60,14,1.778438,1.118436,0.4657467,0.4947488,0.6308851,36.32402,90.98061,0,0.01287873,1225.461,4.870239,1347.047,5.80603,860,906,.,.,.,.,.,.,74.83334,51.11111
2021/03/11 14:37:33,60,14,1.629871,1.048074,0.4312764,0.4549494,0.645767,37.3778,91.77077,0,0.01115866,1227.663,1.610718,1349.916,2.10791,437,494,.,.,.,.,.,.,89.02778,76.08334
2021/03/11 15:37:33,60,14,1.694197,1.085339,0.4529084,0.4726329,0.6417832,37.3839,92.46397,0,0.01269033,1229.422,4.168579,1352.254,5.041992,737,822,.,.,.,.,.,.,81.30556,59.30556
2021/03/11 16:37:33,60,14,1.864077,1.196943,0.5149046,0.5202088,0.6437613,37.53368,93.11964,0,0.01478841,1237.516,12.37976,1361.501,13.66272,1631,1609,.,.,.,.,.,.,65.11111,33.19444
2021/03/11 17:37:33,60,14,1.821581,1.159505,0.6408466,0.5076758,0.6379634,37.67317,93.90883,0,0.01581973,1254.961,13.80505,1380.314,15.04175,1724,1859,.,.,.,.,.,.,69.22222,32.25
2021/03/11 18:37:33,60,14,1.474592,0.9256976,0.6127789,0.4101114,0.6324289,37.68808,94.15073,0,0.01040023,1259.243,2.283813,1385.401,3.220703,867,714,.,.,.,.,.,.,84.11111,57.11111
2021/03/11 19:37:33,60,14,1.359307,0.8488839,0.5925924,0.3777537,0.6251154,37.68808,94.32501,0,0.009534854,1261.065,0.9561768,1388.021,1.435059,420,358,.,.,.,.,.,.,91.88889,79.08334
2021/03/11 20:37:33,60,14,1.700801,1.07085,0.5749454,0.473233,0.6286424,37.79324,94.93835,0,0.01791684,1271.125,11.41211,1398.818,11.94824,1084,1150,.,.,.,.,.,.,79.41666,66.44444
2021/03/11 21:37:33,60,14,1.406725,0.8775873,0.5503381,0.3908709,0.6277651,37.80598,95.32773,0,0.01713925,1273.507,0.3410645,1401.384,0.3968506,47,58,.,.,.,.,.,.,99.11111,97.94444
2021/03/11 22:37:33,60,14,1.391505,0.8683314,0.5465848,0.3866576,0.6255679,37.80598,95.63737,0,0.0172081,1274.189,0.5231934,1402.188,0.6220703,64,151,.,.,.,.,.,.,97.58334,95.77778
2021/03/11 23:37:33,60,14,1.562932,0.9767631,0.5112693,0.4343888,0.6257238,37.83568,95.89998,0,0.01177611,1278.12,6.012329,1406.723,6.854004,860,1031,.,.,.,.,.,.,82.61111,68.27778
2021/03/12 00:37:33,60,14,1.329011,0.8388113,0.4554963,0.3699214,0.6336616,37.8646,96.24002,0,0.01492703,1280.685,0.9003906,1409.559,0.9451904,84,112,.,.,.,.,.,.,97.75,96.5
2021/03/12 01:37:33,60,14,1.342415,0.8454998,0.4153766,0.3735348,0.635128,37.86746,96.5132,0,0.02160238,1281.404,0.3125,1410.309,0.3223877,10,31,.,.,.,.,.,.,98.83334,98.63889
2021/03/12 02:37:33,60,14,1.428146,0.9147441,0.4055723,0.3984018,0.6411693,37.87323,96.77197,0,0.010596,1281.975,0.8294678,1410.922,0.8990479,151,130,.,.,.,.,.,.,96.66666,95.44444
2021/03/12 03:37:33,60,14,1.333479,0.8605759,0.4071412,0.3724222,0.6472031,37.87445,97.39852,0,0.008673096,1282.376,0.08276367,1411.359,0.09033203,5,15,.,.,.,.,.,.,98.69444,98.69444
2021/03/12 04:37:33,60,14,1.303212,0.8260899,0.4050666,0.3629767,0.6360229,37.87445,97.5737,0,0.01234258,1282.594,0.9289551,1411.603,1.033081,82,151,.,.,.,.,.,.,97.27778,95.44444
2021/03/12 05:37:33,60,14,1.353546,0.8571815,0.378392,0.3769421,0.6414159,37.87445,97.9856,0,0.01086771,1283.622,0.5505371,1412.762,0.6365967,80,87,.,.,.,.,.,.,97.11111,95.41666
2021/03/12 06:37:33,60,14,1.417911,0.9250069,0.3735374,0.3966628,0.6525068,37.87621,98.27332,0,0.01015126,1284.008,0.4239502,1413.201,0.4840088,59,116,.,.,.,.,.,.,97.69444,97.13889
2021/03/12 07:37:33,60,14,1.899255,1.253931,0.3893311,0.5323086,0.6799264,38.15383,98.9973,0,0.01888275,1292.022,16.49854,1421.652,17.53552,1440,1552,.,.,.,.,.,.,59.66667,40.66667
2021/03/12 08:37:33,60,14,2.007562,1.317486,0.4080756,0.5621366,0.6607796,38.6949,100.4329,0,0.016503,1307.378,14.23657,1438.203,15.34656,1438,1494,.,.,.,.,.,.,56.80556,29.86111
2021/03/12 09:37:33,60,14,1.641059,1.056578,0.4734384,0.4581592,0.6630582,38.89506,101.2475,0,0.01294429,1318.182,4.353394,1450.174,5.237427,965,678,.,.,.,.,.,.,77.80556,61.38889
2021/03/12 10:37:33,60,14,2.023476,1.315523,0.4902419,0.5657691,0.6519407,39.23977,102.0848,0,0.01461203,1327.412,16.22424,1460.448,17.92737,1903,2039,.,.,.,.,.,.,48.61111,12.30556
2021/03/12 11:37:33,60,14,1.860472,1.192132,0.5235388,0.5190372,0.6409111,39.72572,102.4054,0,0.01410479,1340.24,9.838135,1475.309,11.88818,1731,1875,.,.,.,.,.,.,58.72222,28.36111
2021/03/12 12:37:33,60,14,1.833456,1.169034,0.4827914,0.5111161,0.6391239,40.87324,102.4467,0,0.01596572,1352.162,10.41931,1488.922,11.74084,1055,1514,.,.,.,.,.,.,67.58334,45.75
2021/03/12 13:37:33,60,14,1.911803,1.213968,0.5092396,0.5326239,0.6360749,41.0112,102.4798,0,0.01761617,1360.143,11.15906,1497.822,11.82178,698,1099,.,.,.,.,.,.,62.05556,43.58333
2021/03/12 14:37:33,60,14,1.428114,0.9508474,0.4864135,0.40079,0.4027097,41.26289,102.4973,0,0.01149756,1368.429,2.532349,1506.865,3.240601,594,759,.,.,.,.,.,.,87.86111,68.63889
2021/03/12 15:37:33,60,14,1.850657,1.183708,0.4666921,0.5161572,0.6402063,41.54681,102.5155,0,0.01739921,1377.317,15.35706,1516.597,16.28271,1263,1390,.,.,.,.,.,.,58.19444,32.19444
2021/03/12 16:37:33,60,14,1.822963,1.15518,0.4705002,0.5077155,0.6346972,41.80602,102.5435,0,0.01378694,1389.011,10.62549,1529.702,12.81091,1286,2429,.,.,.,.,.,.,44.22222,21.94444
2021/03/12 17:37:33,60,14,1.808956,1.148149,0.4875478,0.503937,0.6483436,42.1327,102.6123,0,0.01379277,1400.776,9.547852,1543.759,11.43958,1148,2267,.,.,.,.,.,.,49.47222,32.52778
2021/03/12 18:37:33,60,14,1.608752,1.017038,0.4954162,0.447896,0.6323553,42.18457,102.659,0,0.01308626,1408.96,7.536011,1553.533,8.931152,913,1846,.,.,.,.,.,.,64.38889,44.80556
2021/03/12 19:37:33,60,14,1.381651,0.8673509,0.4588774,0.3842625,0.6300315,42.19964,102.6849,0,0.01288058,1414.242,3.856689,1559.56,4.381714,391,631,.,.,.,.,.,.,88.66666,77.66666
2021/03/12 20:37:33,60,14,1.341461,0.8302785,0.4307607,0.3722992,0.6194603,42.20613,102.6928,0,0.01126099,1416.704,0.3353271,1562.376,0.4285889,14,104,.,.,.,.,.,.,98.22222,96.66666
2021/03/12 21:37:33,60,14,1.2562,0.8072272,0.4177109,0.3506087,0.6446681,42.20613,102.6934,0,0.0104603,1417.517,0.7628174,1563.395,0.9215088,112,207,.,.,.,.,.,.,97.25,92.66666
2021/03/12 22:37:33,60,14,1.203484,0.7605704,0.3915985,0.3350473,0.6358455,42.20613,102.6934,0,0.007071659,1417.899,0.3990479,1563.838,0.4615479,44,85,.,.,.,.,.,.,98.83334,98.13889
2021/03/12 23:37:33,60,14,1.328665,0.8597577,0.3866268,0.3712297,0.6469868,42.2262,102.6934,0,0.01532447,1420.557,3.832764,1566.824,4.329956,426,601,.,.,.,.,.,.,90.30556,78.5
2021/03/13 00:37:33,60,14,1.203431,0.7686121,0.3682337,0.3355685,0.6388289,42.23922,102.6934,0,0.01298282,1422.159,0.927124,1568.649,1.045288,94,176,.,.,.,.,.,.,97.61111,94.86111
2021/03/13 01:37:33,60,14,1.238373,0.7771338,0.3588448,0.3443962,0.6312612,42.23922,102.6934,0,0.009668259,1422.908,0.7794189,1569.504,0.9262695,154,182,.,.,.,.,.,.,96.72222,90.83334
2021/03/13 02:37:33,60,14,1.125652,0.729507,0.3464833,0.3145818,0.6491865,42.23922,102.6934,0,0,1423.501,0,1570.212,0,0,0,.,.,.,.,.,.,100,100
2021/03/13 03:37:33,60,14,1.071193,0.6930541,0.3340281,0.2992854,0.6474133,42.23922,102.6934,0,0.008182166,1423.739,0.4151611,1570.486,0.4788818,55,83,.,.,.,.,.,.,98.75,97.61111
2021/03/13 04:37:33,60,14,1.152214,0.7440957,0.3352754,0.3218308,0.6476759,42.24589,102.6934,0,0.01115934,1424.427,1.361206,1571.33,1.744995,239,289,.,.,.,.,.,.,93.52778,85.66666
2021/03/13 05:37:33,60,14,1.041852,0.673413,0.3190758,0.2910439,0.6506819,42.26863,102.6934,0,0.01210849,1425.777,1.10437,1573.042,1.335083,175,201,.,.,.,.,.,.,95.91666,90.69444
2021/03/13 06:37:33,60,14,1.237939,0.7980294,0.290288,0.3456802,0.6439872,42.30561,102.6934,0,0.01148981,1427.401,2.753418,1574.989,3.254517,310,560,.,.,.,.,.,.,88.05556,80.63889
2021/03/13 07:37:33,60,14,1.572951,1.030867,0.2771369,0.4403483,0.6555687,42.45321,102.7015,0,0.01699411,1435.197,10.78638,1583.388,11.45654,770,995,.,.,.,.,.,.,70.08334,49.58333
2021/03/13 08:37:33,60,14,1.383981,0.9153624,0.2227113,0.3879997,0.6597976,42.71133,102.7205,0,0.01515831,1444.875,8.771973,1593.772,9.396729,715,990,.,.,.,.,.,.,75.69444,60.69444
2021/03/13 09:37:33,60,14,1.273515,0.8364253,0.1593869,0.3566406,0.6564385,42.9842,102.7226,0,0.01838859,1451.969,5.732666,1601.265,5.974243,370,441,.,.,.,.,.,.,89.88889,80.55556
2021/03/13 10:37:33,60,14,1.104172,0.6986235,0.1636427,0.3074531,0.6399232,43.01759,102.7226,0,0.01662169,1455.357,1.478394,1604.852,1.58728,166,187,.,.,.,.,.,.,97.38889,94.19444
2021/03/13 11:37:33,60,14,1.264461,0.8189005,0.1475346,0.3533366,0.6485144,43.05007,102.7226,0,0.01329346,1456.423,3.434082,1606.02,3.843872,409,424,.,.,.,.,.,.,90.05556,77.88889
2021/03/13 12:37:33,60,14,1.212745,0.7892786,0.1470285,0.3391422,0.6646436,43.215,102.7379,0,0.01538643,1462.334,4.0625,1612.543,4.377197,404,404,.,.,.,.,.,.,89.88889,81.61111
2021/03/13 13:37:33,60,14,1.068895,0.6910231,0.156706,0.2986073,0.6993095,43.21742,102.745,0,0.008658456,1463.872,1.194214,1614.263,1.447998,203,260,.,.,.,.,.,.,93.91666,90.44444
2021/03/13 14:37:33,60,14,1.263589,0.8221214,0.1800251,0.3533442,0.6500464,43.2431,102.7526,0,0.01477736,1465.992,5.55127,1616.757,6.289429,510,1075,.,.,.,.,.,.,78.36111,64.55556
2021/03/13 15:37:33,60,14,1.039739,0.6595246,0.1856967,0.2896228,0.6405722,43.33096,102.7762,0,0.01084759,1470.992,2.458496,1622.437,2.954834,348,579,.,.,.,.,.,.,87.61111,79.83334
2021/03/13 16:37:33,60,14,1.403552,0.9018346,0.1901826,0.3917297,0.6488039,43.54193,102.7802,0,0.01385542,1479.111,10.95471,1631.565,12.18994,1216,1616,.,.,.,.,.,.,63.38889,42.27778
2021/03/13 17:37:33,60,14,1.29312,0.8345214,0.179684,0.3611501,0.6495921,43.84076,102.7833,0,0.01367634,1486.504,7.687866,1639.909,8.614746,756,1040,.,.,.,.,.,.,76.22222,60.16667
2021/03/13 18:37:33,60,14,0.9406579,0.5917095,0.1747917,0.2616938,0.6331192,44.07906,102.7833,0,0.01003831,1492.199,1.330811,1646.207,1.587524,86,338,.,.,.,.,.,.,94.80556,88.47222
2021/03/13 19:37:33,60,14,0.9245802,0.5989624,0.1839602,0.2583734,0.6538025,44.07906,102.7886,0,0.01043629,1493.121,0.8474121,1647.366,0.96521,118,145,.,.,.,.,.,.,96.91666,93.02778
2021/03/13 20:37:33,60,14,1.163957,0.7682597,0.1846495,0.3262111,0.6839492,44.10789,102.7894,0,0.013188,1494.802,6.084595,1649.242,6.661865,546,883,.,.,.,.,.,.,82.16666,66.88889
2021/03/13 21:37:33,60,14,0.8140013,0.5270725,0.1796688,0.2274553,0.6838141,44.167,102.7894,0,0.01154973,1499.645,0.5697021,1654.518,0.6164551,51,90,.,.,.,.,.,.,98.91666,97.13889
2021/03/13 22:37:33,60,14,0.9108111,0.5838375,0.1805054,0.2541139,0.5981181,44.167,102.7894,0,0.01663005,1501.49,1.667969,1656.533,1.831299,132,182,.,.,.,.,.,.,97,95.08334
2021/03/13 23:37:33,60,14,1.161121,0.7053372,0.1564697,0.3213647,0.6433731,44.24897,102.7894,0,0.01262968,1502.748,4.006714,1657.917,4.435913,603,531,.,.,.,.,.,.,82.27778,72.83334
2021/03/14 00:37:33,60,14,0.9532858,0.6276579,0.1361443,0.2670653,0.660515,44.63614,102.7894,0,0.01051302,1506.963,1.641968,1662.756,2.007324,382,422,.,.,.,.,.,.,87.11111,78.80556
2021/03/14 01:37:33,60,14,0.8962683,0.5983167,0.1127164,0.2516359,0.6747199,44.64535,102.7894,0,0.01822134,1507.399,0.2271729,1663.265,0.2453613,12,19,.,.,.,.,.,.,99.61111,99.22222
2021/03/14 02:37:33,60,14,1.044632,0.6835568,0.1400504,0.2923746,0.6519814,44.74497,102.7894,0,0.01538607,1510.307,2.914307,1666.329,3.063965,260,298,.,.,.,.,.,.,92.02778,87.02778
2021/03/14 03:37:33,60,14,0.9949152,0.6487498,0.1468418,0.2783087,0.6658214,44.7866,102.7894,0,0.01495907,1511.303,1.75708,1667.425,1.975464,200,302,.,.,.,.,.,.,92.63889,88.88889
2021/03/14 04:37:33,60,14,0.8866218,0.5748289,0.1381137,0.2477962,0.6541304,44.90203,102.7894,0,0,1512.296,0,1668.548,0,0,0,.,.,.,.,.,.,100,100
2021/03/14 05:37:33,60,14,0.9740368,0.6307161,0.1151818,0.272175,0.6544719,44.94625,102.7894,0,0.01206673,1513.534,1.660889,1669.923,1.849487,181,315,.,.,.,.,.,.,94.11111,90.16666
